FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
56789.6962,28155.7739,53987.1901,42313.4565,36841.616,39396.7777,5838.6326,50518.4233,44148.9369,55940.4641,586.6438,-618.3386,26109.3825
56776.017,28145.9391,53985.9831,42298.8832,36817.342,39398.253,5837.4256,50487.3544,44142.4102,55930.0929,575.8256,-623.6583,26108.399
56767.5233,28142.5864,53985.6702,42290.2107,36806.8367,39401.2034,5836.6656,50466.612,44136.8669,55922.9851,567.2425,-631.1685,26103.3475
56787.5504,28144.8215,53987.1454,42302.8618,36829.6355,39415.3297,5837.7832,50490.3942,44145.8076,55927.9919,578.8207,-621.5572,26106.3874
56807.9352,28152.4658,53989.6935,42319.3574,36848.5898,39429.6348,5841.8512,50520.6585,44161.7221,55930.8976,599.7419,-608.2803,26114.0317
56807.8905,28154.8351,53991.437,42322.4866,36846.0864,39426.9526,5843.1476,50528.0793,44156.5365,55935.7703,599.7866,-611.0966,26115.5069
56786.7458,28149.8283,53993.4039,42314.3953,36832.273,39419.4871,5844.6229,50506.6216,44135.3917,55928.7965,583.7381,-623.9265,26109.7401
56767.2998,28148.8001,53994.8791,42303.7112,36815.8221,39413.1392,5844.3099,50488.919,44125.6016,55922.0463,573.9927,-629.9615,26107.192
56773.4241,28146.0285,53995.9073,42309.5673,36826.1039,39415.8661,5850.1661,50503.3582,44135.5705,55929.5118,584.811,-615.6564,26113.6293
56786.0752,28149.3813,53994.5215,42312.8307,36835.5811,39410.1888,5850.0767,50530.0909,44137.4928,55933.1775,595.1375,-608.1015,26116.4904
56777.8945,28152.9576,53994.0298,42308.6733,36832.6753,39404.3773,5853.2953,50525.263,44127.9709,55930.8976,592.8129,-611.8566,26115.7304
56758.7167,28150.4989,53994.3427,42302.5489,36819.756,39398.253,5858.2127,50494.8199,44113.1294,55922.851,582.5758,-625.7147,26110.7683
56740.0753,28150.1859,53990.1853,42289.8978,36807.7755,39392.3074,5857.9892,50464.1533,44099.1372,55917.6207,570.8188,-628.7098,26106.745
56754.2464,28156.7127,53990.5429,42290.7919,36824.0923,39397.3589,5861.789,50471.5741,44098.7349,55919.3194,579.8489,-621.3337,26111.0812
56763.8576,28162.5688,53993.0016,42300.4031,36852.926,39396.9119,5866.3934,50487.9355,44101.5065,55929.7353,588.9237,-614.1812,26114.1211
56757.7332,28158.4561,53987.816,42297.8997,36852.7919,39388.9546,5862.1019,50472.3787,44096.5444,55926.2037,583.7828,-621.2443,26108.712
56732.8781,28153.4493,53987.1901,42287.6626,36828.5626,39380.1481,5860.0456,50445.7802,44084.698,55916.5478,572.4728,-633.8507,26104.5098
56715.712,28150.4095,53989.0677,42275.8162,36810.5918,39375.2307,5859.9114,50422.892,44072.4045,55909.1717,561.2969,-643.0149,26101.2912
56727.0666,28153.941,53990.0512,42281.583,36821.3654,39379.0752,5862.7278,50424.5907,44071.3316,55912.1668,572.4281,-632.599,26107.5944
56744.948,28170.0343,53993.6721,42297.0951,36849.4391,39384.4843,5870.9979,50437.1077,44079.1547,55922.538,593.5729,-613.9576,26116.848
56733.8169,28178.8856,53992.331,42299.2408,36840.1855,39385.0654,5872.6072,50428.5246,44076.4278,55919.23,593.5282,-616.3269,26116.8033
56717.9471,28177.9915,53995.8179,42288.2885,36815.4645,39385.4231,5872.3837,50398.7968,44061.0945,55912.9268,578.1502,-629.2909,26113.1823
56699.5293,28175.7563,54000.1988,42278.0961,36802.4111,39381.3998,5875.9153,50377.7415,44054.7466,55909.3058,567.2425,-633.8507,26112.3776
56722.9539,28188.5415,54002.9705,42297.6762,36827.1768,39393.2462,5883.2467,50391.4654,44065.8331,55914.0891,582.844,-616.5951,26120.2902
56747.4067,28199.5386,54007.6643,42315.3788,36850.3779,39405.3608,5885.7054,50409.3021,44079.3335,55918.2465,604.1229,-600.636,26127.4874
56747.3173,28201.3714,54009.4972,42314.4847,36845.8629,39403.7962,5885.1242,50401.4343,44076.6513,55918.7829,604.4805,-605.1958,26125.0734
56726.1726,28190.3744,54010.6595,42302.2807,36820.8289,39399.5941,5882.0397,50376.3556,44066.6825,55914.3573,589.6389,-617.0869,26123.8664
56716.3378,28183.5794,54008.2902,42298.615,36809.1166,39399.9964,5884.5878,50351.7687,44052.7797,55909.574,580.8771,-627.4134,26122.883
56723.2668,28182.4172,54005.5633,42300.0008,36819.3984,39400.2199,5885.2136,50356.2391,44055.4619,55912.7927,591.2036,-621.6466,26123.777
56736.4991,28188.318,54006.055,42307.1086,36837.9503,39403.1703,5884.9454,50378.7249,44061.0498,55914.4914,602.1559,-609.7108,26126.9957
56743.6963,28188.8545,54009.3184,42312.786,36835.4023,39396.1072,5882.3079,50380.5578,44063.732,55915.9219,606.1345,-605.2405,26129.812
56726.5749,28176.5163,54007.0832,42300.8949,36806.6579,39379.4775,5878.5081,50349.2206,44045.0013,55906.1766,585.4815,-622.4513,26120.469
