FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
57530.0753,28748.1397,54553.1362,43088.6596,37220.5675,40019.1844,5750.7455,50419.5392,43634.8021,55861.0708,1320.228,-192.4932,26744.0379
57514.5185,28737.098,54548.8894,43080.7024,37198.3051,40014.6246,5744.3976,50387.6656,43618.1277,55853.1135,1305.2523,-213.1909,26735.8571
57518.0948,28733.0747,54545.4919,43078.6461,37203.2672,40015.5634,5736.9769,50387.3974,43624.9673,55857.5839,1303.2407,-211.1346,26730.7162
57536.0209,28736.8745,54545.2237,43084.1446,37225.8872,40014.9822,5735.0993,50413.4148,43634.221,55861.2049,1313.7907,-199.1987,26727.8999
57542.9499,28739.2437,54542.4521,43090.0902,37230.581,40013.1494,5735.3675,50426.2,43631.4493,55859.8191,1318.4845,-200.2269,26727.8105
57531.0588,28733.1194,54546.4754,43082.267,37208.1846,40009.6625,5734.6523,50407.6034,43627.3813,55856.1087,1307.4875,-208.81,26729.5539
57517.7819,28721.2282,54552.3763,43077.9755,37186.0564,40006.4886,5737.5133,50382.6588,43621.2569,55856.5557,1296.9822,-210.8216,26735.7677
57529.0471,28728.5149,54554.9244,43082.1329,37197.9922,40011.9871,5745.2023,50400.1826,43636.9032,55861.8307,1308.158,-197.4553,26747.033
57549.9237,28742.82,54557.3831,43098.6732,37233.5762,40023.8782,5751.8184,50432.1456,43656.7068,55868.268,1325.2795,-180.2891,26754.6326
57549.3872,28744.4293,54560.2888,43106.094,37247.7472,40027.5439,5752.489,50435.2748,43665.9604,55873.5877,1331.4486,-173.3154,26755.7502
57530.6565,28740.2719,54561.4064,43102.2495,37227.5412,40018.0668,5749.5832,50421.5956,43658.4949,55871.0396,1323.2678,-181.5856,26752.2633
57514.742,28734.2817,54555.8631,43088.7938,37203.446,40012.7918,5745.247,50402.6413,43646.0227,55865.0941,1301.7654,-197.0083,26747.2565
57519.9276,28732.3147,54550.1411,43082.5353,37203.6248,40015.161,5743.3248,50411.6267,43646.872,55869.1621,1302.6148,-194.326,26746.8095
57535.0821,28736.8745,54551.9292,43097.0192,37229.2399,40015.6975,5743.4142,50445.0202,43653.9799,55875.1076,1318.4845,-182.6584,26751.9504
57538.1219,28736.8298,54548.4424,43096.2592,37234.7385,40013.5517,5740.9108,50449.9823,43648.392,55869.3856,1320.228,-187.5758,26747.8377
57514.6973,28730.3478,54546.4754,43076.1874,37205.5024,40009.886,5741.179,50425.1271,43639.943,55863.5294,1301.0055,-201.2998,26741.4898
57497.71,28726.5033,54547.4142,43068.0066,37185.8329,40006.9356,5740.7767,50409.2127,43628.2754,55866.7034,1282.5876,-213.2356,26737.8688
57515.502,28734.1923,54550.007,43073.2369,37195.9805,40011.5401,5739.8379,50417.5276,43637.2608,55869.0727,1289.6508,-213.2356,26737.9582
57542.2794,28742.9541,54548.1294,43087.4079,37218.0194,40022.7159,5741.6707,50439.0746,43652.0129,55870.9502,1311.8684,-201.6127,26740.104
57553.2764,28750.5984,54550.9011,43096.7957,37227.7647,40033.1765,5742.5648,50454.7209,43660.149,55877.8346,1318.261,-194.9519,26745.1555
57546.5262,28746.2622,54550.1411,43094.2029,37214.3984,40026.2028,5743.6377,50448.1494,43648.3473,55870.5032,1304.2241,-204.5184,26742.0262
57520.9111,28734.4605,54553.8068,43084.234,37189.275,40015.8316,5742.4754,50425.9318,43635.875,55865.0047,1291.3942,-218.0189,26740.3722
57519.4359,28729.4984,54554.7009,43089.3749,37201.4344,40018.0668,5742.7883,50419.5392,43638.0208,55864.1553,1299.7985,-209.0335,26745.4684
57538.4349,28734.237,54554.5667,43101.9366,37231.788,40025.3087,5747.0351,50450.6528,43654.114,55866.3905,1319.8256,-188.604,26750.2517
57549.6554,28744.3846,54555.5949,43103.2777,37246.6296,40028.125,5749.1362,50468.7577,43665.2452,55875.7335,1321.882,-185.3853,26751.8163
57535.9762,28742.2389,54551.5716,43092.3253,37234.7832,40020.8384,5746.2752,50454.1844,43660.2384,55870.1009,1312.1814,-198.4388,26746.9436
57518.8547,28733.1194,54548.353,43077.9755,37206.6647,40010.6907,5740.6425,50435.1854,43642.6252,55862.6354,1294.2106,-211.5369,26741.311
57517.1113,28741.4789,54544.9108,43077.752,37206.5306,40013.9987,5737.2898,50446.2272,43649.4201,55863.7977,1297.608,-208.5865,26739.6122
57540.7147,28749.6597,54550.4987,43093.89,37226.7365,40023.0736,5742.7883,50470.8141,43666.7651,55873.6771,1323.7596,-193.5214,26747.48
57546.4815,28745.3681,54548.3977,43097.9133,37233.9785,40020.3913,5743.0118,50490.7966,43668.0615,55873.096,1328.364,-192.8508,26746.4966
57534.7245,28746.2622,54547.146,43092.4594,37228.3459,40013.1494,5739.972,50476.4915,43652.6388,55862.8589,1317.5905,-202.1044,26741.9368
57525.4709,28742.1495,54550.4093,43085.9327,37205.8153,40014.4905,5741.8942,50458.5207,43645.3074,55871.0396,1304.1347,-211.0898,26742.4732
57532.534,28743.8035,54549.7835,43085.8433,37214.2196,40018.6926,5742.2072,50464.5556,43647.8108,55873.6771,1310.7508,-204.1161,26744.0826
57559.3114,28756.6334,54552.0633,43101.8919,37242.9192,40027.2757,5744.4423,50479.3078,43663.1888,55878.818,1332.7897,-186.0112,26754.3197
57565.5252,28757.9745,54552.6445,43102.2495,37242.3828,40024.5041,5742.5648,50476.9832,43663.0994,55877.7004,1329.8839,-185.6089,26753.068
57549.4319,28750.4196,54550.2752,43096.8851,37224.6802,40016.8598,5740.0614,50459.9512,43654.3822,55873.0513,1315.5341,-199.2434,26745.9601
57530.6565,28746.6645,54553.4939,43094.9628,37201.2556,40011.8083,5742.1178,50435.096,43633.908,55869.8326,1304.7159,-212.2074,26743.1885
57538.4349,28740.8084,54552.421,43096.1698,37209.6151,40012.4341,5738.318,50433.0397,43638.6466,55869.3409,1306.3252,-209.6146,26743.0097
57555.1093,28744.1164,54549.0682,43098.4497,37228.1671,40015.3399,5735.8146,50451.8151,43662.9653,55878.5945,1321.435,-197.0083,26747.1224
57568.2521,28753.9065,54550.454,43106.9434,37238.8065,40024.6829,5737.3792,50470.1436,43667.7039,55880.0697,1327.0676,-193.2085,26747.8377
57553.5446,28746.4857,54547.7718,43100.7743,37222.4897,40025.8452,5735.1887,50451.0105,43654.0246,55873.6771,1314.64,-206.1278,26742.4285
57534.3221,28738.0815,54544.1955,43080.6577,37193.7454,40012.7918,5727.7679,50429.2399,43641.6417,55860.7578,1291.7966,-222.1763,26734.1584
57536.155,28737.5003,54544.3743,43083.3399,37194.103,40011.8083,5724.3258,50444.4391,43645.3968,55858.925,1292.6906,-222.0422,26733.8008
57562.6194,28748.855,54548.7553,43102.026,37223.0709,40029.1085,5729.0196,50476.0891,43660.8195,55869.3856,1313.5672,-205.1443,26740.5957
57569.2356,28751.8501,54546.9224,43108.8209,37229.8658,40030.539,5730.2713,50486.818,43658.8973,55865.7646,1315.0424,-205.2784,26742.6521
57551.0859,28745.5469,54545.2684,43099.7461,37209.3022,40029.6003,5730.5843,50467.9531,43638.1549,55857.7627,1303.5983,-216.8566,26737.4665
57539.1948,28743.58,54547.0566,43091.8783,37192.2255,40031.5672,5734.8311,50448.2388,43631.5387,55861.1602,1294.2553,-219.6729,26737.5112
57539.2395,28743.0435,54550.7222,43091.163,37200.8532,40034.3835,5737.7368,50456.956,43633.7739,55861.026,1303.1065,-210.464,26743.0544
57555.0199,28748.3633,54556.7125,43099.7908,37228.2565,40040.4185,5746.007,50491.8694,43654.8293,55876.1805,1328.4981,-190.6157,26754.6773
57551.7565,28754.4429,54556.5784,43101.9813,37240.7287,40035.5905,5748.2421,50498.4856,43661.4007,55877.4769,1339.5846,-186.8159,26756.4207
57542.8605,28757.7063,54556.9807,43108.7315,37226.513,40036.6634,5754.1877,50476.715,43635.1597,55871.8443,1329.4369,-192.0909,26754.722
57517.916,28746.8433,54559.8865,43092.8171,37193.7901,40024.7276,5752.0419,50443.0085,43614.2385,55861.7413,1312.986,-207.0665,26751.9504
57510.0929,28753.2359,54562.7922,43092.4147,37198.3051,40017.0386,5754.7241,50438.3147,43618.2171,55863.8871,1323.4466,-205.7254,26756.2866
57530.6118,28762.9813,54563.3733,43097.7792,37232.1457,40020.5255,5761.9661,50450.474,43630.2871,55871.9337,1341.4621,-188.1123,26762.3216
57532.4446,28763.2495,54558.0983,43101.579,37245.8696,40019.7208,5760.6697,50454.7656,43624.6991,55869.5197,1344.2785,-183.0161,26759.0135
57514.1162,28755.4264,54561.2723,43096.1698,37224.7696,40012.4341,5762.3684,50433.4867,43606.1919,55868.5362,1327.8276,-200.3163,26757.0019
57487.4729,28750.3302,54558.143,43080.0319,37192.136,39997.1455,5756.7805,50390.8396,43582.3649,55858.6121,1306.6828,-219.807,26748.3741
57488.3223,28763.5624,54558.4112,43079.0931,37205.0107,39998.6207,5763.1284,50385.2516,43576.4194,55862.0095,1320.675,-210.9557,26754.0962
57507.4106,28772.4137,54557.1148,43087.7209,37236.7501,40001.3924,5767.1517,50396.0699,43585.7177,55866.3011,1338.1094,-194.326,26760.8017
57509.8693,28772.682,54555.1479,43088.6149,37243.4109,40003.0911,5765.9447,50386.9951,43587.0588,55860.2661,1336.8577,-189.811,26760.5335
57496.5477,28767.9434,54550.8564,43078.4672,37220.4781,39992.3176,5761.2509,50367.6832,43566.0928,55846.0504,1320.9432,-201.4339,26752.2633
57471.9608,28755.1135,54544.9555,43066.6655,37190.4373,39976.5819,5756.8252,50327.1818,43544.6799,55840.4177,1304.3582,-218.913,26744.0379
57469.4127,28755.9181,54544.2402,43066.4867,37193.343,39975.3749,5755.9758,50316.8106,43540.1648,55842.5188,1304.9841,-217.1695,26746.273
57487.3388,28760.1203,54539.1887,43078.6908,37213.7725,39983.0192,5755.35,50342.6045,43547.5856,55849.6714,1319.9151,-204.5631,26748.9552
57494.849,28765.8423,54541.558,43083.7423,37224.0543,39986.5061,5756.1547,50340.3246,43542.8023,55846.3186,1322.2843,-203.222,26747.6588
57482.8684,28761.5508,54539.5017,43070.823,37201.2109,39978.7277,5752.176,50317.5706,43534.4428,55837.4673,1310.3932,-211.9839,26737.4218
57465.3,28753.2359,54535.3442,43061.614,37172.0195,39976.1349,5747.8398,50284.0877,43519.9142,55832.0582,1296.6245,-226.289,26733.7114
57468.608,28753.1912,54536.9536,43067.2914,37168.3091,39982.7063,5748.0186,50278.1421,43521.7023,55831.5665,1308.0239,-223.0257,26736.7512
57493.329,28768.301,54540.6193,43083.3846,37194.4606,39990.2165,5751.6843,50305.2324,43528.8996,55834.6063,1331.1356,-207.7818,26742.5627
57500.3922,28775.7665,54539.9487,43084.3234,37209.8386,39990.44,5752.489,50315.5142,43522.8646,55836.305,1332.6555,-204.6525,26737.5559
57486.0424,28773.576,54543.0779,43074.578,37192.9854,39982.9298,5752.8466,50295.7106,43513.8792,55838.8531,1321.1221,-210.5534,26737.4665
57458.7733,28765.3953,54545.0449,43066.6208,37165.0457,39975.1961,5750.9243,50255.1198,43501.3175,55832.8182,1305.8782,-219.8964,26737.0641
57472.8101,28759.3603,54551.4822,43065.6821,37158.2508,39972.1563,5752.0419,50251.6776,43506.2796,55833.5334,1309.5886,-217.3483,26738.5393
57504.5049,28765.44,54554.2985,43080.0319,37182.5248,39979.3983,5754.59,50278.5891,43524.7868,55840.5071,1329.0793,-202.328,26744.1273
57515.4573,28767.2281,54552.3763,43086.1115,37194.1477,39978.5936,5753.2936,50282.7913,43530.0618,55841.3565,1332.5661,-198.3047,26744.172
57498.6935,28760.3885,54547.3248,43080.7024,37170.4549,39968.0883,5751.729,50253.2423,43514.058,55829.1525,1317.9928,-210.2852,26740.4169
57474.643,28752.2525,54544.0167,43075.338,37144.0351,39963.305,5750.2538,50230.8011,43495.1931,55820.7482,1302.8383,-221.5505,26734.6501
57481.7955,28753.7724,54538.4735,43080.5236,37141.6211,39968.7588,5751.6843,50227.7613,43501.541,55819.1389,1307.4875,-215.739,26733.1302
57502.9403,28758.958,54539.2781,43088.0338,37173.003,39971.9328,5755.2159,50256.595,43517.2319,55839.2555,1320.675,-199.1987,26739.791
57514.0715,28760.8802,54536.7301,43089.2408,37184.7153,39970.4129,5751.3267,50273.8059,43532.0735,55845.7822,1329.6157,-197.1424,26740.8639
57495.4301,28751.2243,54534.9419,43080.5236,37167.4597,39963.4838,5748.0633,50248.2355,43513.8345,55835.4557,1317.9928,-210.911,26738.0029
57471.6926,28741.166,54532.7067,43059.3342,37136.7931,39951.1456,5745.3364,50215.5572,43496.3107,55825.755,1293.8529,-228.256,26730.001
57494.4466,28746.2622,54537.2665,43071.0465,37153.1993,39963.4391,5748.421,50222.0839,43497.92,55829.4207,1298.9491,-218.8236,26736.483
57517.3795,28752.6548,54537.7582,43084.7257,37179.172,39970.234,5750.2538,50243.0946,43521.2106,55836.7521,1320.8985,-198.7517,26741.758
57529.4048,28754.577,54537.7582,43086.8268,37180.6026,39969.8764,5750.1197,50254.2257,43523.4904,55837.3779,1327.0676,-198.3494,26742.2497
57510.3164,28750.9561,54536.4618,43077.8861,37158.2061,39964.8249,5747.1246,50234.288,43515.6226,55835.5898,1315.8023,-208.9888,26735.8571
57492.3456,28743.9376,54535.2548,43060.9882,37134.7368,39952.5315,5744.3082,50221.8157,43508.6936,55828.2137,1297.3845,-226.1549,26732.2361
57497.6653,28741.613,54531.9915,43060.407,37144.6609,39960.7122,5745.1576,50230.7564,43514.4156,55830.5383,1299.3515,-223.3833,26732.7726
57511.6575,28748.8997,54529.6669,43066.3973,37170.9019,39964.959,5744.0847,50253.0187,43527.022,55838.1826,1313.1201,-210.1511,26734.3372
57525.2026,28754.7559,54527.9682,43074.891,37187.9786,39972.7374,5744.7553,50268.7991,43535.4263,55837.5567,1318.2163,-203.1326,26733.0408
57515.0996,28747.7821,54530.3375,43066.442,37177.2945,39966.926,5744.8894,50261.6465,43530.5089,55834.8745,1304.3135,-215.0685,26730.7609
57489.0375,28737.0086,54533.1538,43053.7462,37145.8232,39955.9736,5742.6542,50242.9605,43512.7169,55832.3264,1287.5497,-230.1782,26727.1847
57488.0093,28736.4721,54535.2101,43053.478,37140.1906,39949.7598,5742.386,50240.8147,43517.7684,55829.4654,1289.8296,-228.6136,26726.827
57509.0647,28744.4741,54539.6358,43061.614,37160.1284,39954.6325,5749.5832,50268.2179,43535.5157,55840.8648,1305.2523,-214.9791,26734.4266
57511.9257,28744.2952,54543.0779,43069.9289,37173.3159,39956.4654,5750.7902,50280.869,43544.9034,55848.1961,1313.8801,-207.2453,26739.2993
57510.0482,28740.0931,54541.5133,43068.1407,37166.2527,39956.1971,5751.729,50258.3832,43536.3203,55840.373,1303.7771,-212.2074,26736.5277
57499.6769,28739.7802,54541.2898,43060.2729,37148.416,39954.2302,5750.9243,50242.1558,43524.4739,55834.651,1288.712,-224.5903,26729.7775
57506.5166,28744.6082,54542.318,43063.9833,37150.5171,39962.5003,5748.8233,50252.2588,43533.951,55836.7074,1295.5964,-221.6399,26731.3868
57522.9228,28750.1961,54541.2898,43069.7501,37173.7182,39970.0999,5749.8068,50274.4764,43551.296,55838.3614,1312.8072,-208.1841,26736.9747
57531.5952,28757.1251,54535.8807,43081.4177,37193.4772,39976.5819,5753.1595,50301.4326,43563.1424,55839.7919,1317.7693,-210.2405,26735.3207
57522.3416,28760.3885,54538.2947,43081.82,37185.0729,39973.4974,5755.3947,50287.1275,43552.5924,55837.7355,1310.4379,-216.3649,26731.6103
57502.2697,28763.1601,54537.6688,43066.6208,37156.9991,39964.3779,5752.8466,50266.8768,43534.8898,55828.0349,1295.0599,-225.9761,26728.6599
57506.8742,28766.7811,54537.0877,43068.2749,37156.2392,39966.5684,5752.0419,50267.4133,43534.0852,55826.1573,1293.987,-224.2327,26729.3304
57525.4709,28772.1902,54536.5512,43081.7306,37182.3013,39978.5936,5755.8864,50298.7057,43555.6322,55831.0747,1309.7227,-209.0782,26734.1584
57530.8353,28773.9336,54532.4385,43089.6878,37193.7454,39980.9629,5749.1809,50308.5852,43564.3494,55830.4489,1313.0754,-204.9208,26733.4878
57517.3348,28767.0046,54531.3656,43081.373,37178.9038,39977.923,5740.9555,50291.5531,43547.7197,55824.0116,1302.8383,-217.3483,26730.001
57502.1356,28758.1533,54528.0129,43068.8113,37149.2207,39972.3798,5730.8078,50274.2976,43535.2027,55816.2332,1280.7995,-236.392,26722.0438
57512.0151,28755.8734,54524.4366,43070.9124,37148.4607,39979.3983,5730.316,50284.0877,43539.539,55815.0709,1277.5362,-235.5874,26720.8368
57531.0141,28764.4565,54526.5824,43093.8452,37178.8144,39992.4964,5735.904,50314.799,43560.9072,55825.3527,1300.3796,-215.8284,26728.2128
57533.1151,28765.6635,54531.1421,43102.7859,37188.8727,39998.9784,5741.5366,50332.9039,43573.5583,55840.9989,1306.5934,-209.5252,26732.3703
57515.5467,28755.6052,54527.6552,43090.7607,37171.8854,39988.786,5738.4074,50314.5754,43555.5428,55830.5383,1291.886,-224.2774,26723.7872
57497.7994,28745.4128,54529.5775,43090.0007,37153.6016,39980.1135,5732.1489,50291.2849,43541.6847,55825.9785,1273.5575,-241.4882,26718.1993
57495.4748,28741.6577,54534.5843,43090.0007,37158.832,39981.8569,5731.1207,50296.9623,43551.2066,55831.3876,1279.1455,-237.9119,26722.9378
57517.0666,28759.7626,54536.8195,43110.6538,37189.8562,39995.5809,5737.2451,50320.074,43567.0316,55836.0368,1303.2407,-220.3435,26730.3139
57530.1647,28764.1883,54538.6523,43127.954,37210.4645,39998.0843,5743.0565,50337.0613,43579.1463,55844.754,1314.7295,-213.3697,26734.2478
57509.8693,28759.3156,54536.8642,43116.7781,37192.0466,39987.7131,5742.7436,50315.1119,43561.9354,55838.6743,1298.5915,-225.2162,26726.4694
57490.7362,28755.5158,54533.6008,43105.5129,37167.1021,39976.5819,5740.9108,50294.1459,43549.1949,55827.409,1279.1455,-237.8672,26720.2109
57498.3805,28757.6169,54536.7301,43108.8209,37172.9136,39974.3468,5740.8661,50297.0964,43557.5545,55834.1146,1285.7616,-232.2793,26723.1166
57527.3037,28764.8141,54537.49,43121.919,37199.8698,39979.89,5747.1693,50331.2945,43578.9227,55843.4129,1306.1911,-218.6447,26730.2692
57533.6963,28766.1105,54534.7631,43125.7188,37210.5539,39979.6218,5748.9127,50347.8795,43590.6798,55848.3303,1308.2027,-211.5369,26732.9514
57514.2056,28758.0192,54530.248,43114.3194,37190.2138,39972.648,5744.1741,50325.5278,43571.0102,55839.2555,1291.7519,-221.3717,26728.2575
57503.745,28754.3982,54526.8953,43104.0376,37169.6502,39962.1874,5741.8942,50294.4589,43560.8625,55831.6559,1275.1669,-237.3308,26722.1332
57516.3066,28762.3554,54528.8175,43111.0561,37177.9203,39965.7637,5743.4142,50292.8495,43569.8926,55836.0368,1280.6207,-230.3571,26726.4247
57532.9363,28773.9784,54532.0362,43118.6557,37206.0835,39975.822,5746.0964,50323.9632,43585.1365,55844.8434,1299.5303,-213.7274,26733.7561
57543.0393,28782.4273,54531.9468,43128.4457,37218.2876,39983.8239,5751.3714,50332.3674,43577.4475,55845.3351,1307.8451,-205.2784,26735.4995
57530.7459,28775.6324,54533.2879,43120.6673,37199.9592,39974.5703,5750.3432,50323.0691,43570.3397,55846.0504,1294.3447,-213.5038,26733.4431
57508.3941,28770.4468,54537.937,43108.4186,37173.2265,39965.7637,5749.1809,50304.4277,43566.6293,55845.8269,1280.8889,-229.91,26726.1565
57517.0219,28774.5595,54544.7767,43118.9686,37179.6191,39974.5703,5755.0818,50314.9778,43573.4242,55854.9464,1289.8296,-222.5786,26732.0573
57539.2842,28780.6839,54545.179,43135.5536,37204.6977,39987.3108,5754.4112,50332.3227,43591.0821,55862.0989,1308.2474,-206.1725,26736.6618
57549.1637,28781.7568,54546.9224,43135.3301,37221.1486,39992.5411,5753.9642,50339.8776,43595.016,55859.6402,1313.2095,-201.2998,26738.5393
57538.7031,28780.818,54544.5532,43126.1212,37212.0738,39988.4284,5751.9525,50323.2479,43585.5836,55850.3866,1300.7373,-213.7721,26733.7114
57519.4806,28770.9385,54547.2354,43121.6955,37188.4704,39987.1767,5753.383,50299.0186,43568.3727,55845.8269,1285.3146,-226.4678,26728.8834
57522.2522,28766.0211,54548.8,43123.439,37191.9125,39986.9978,5755.0818,50303.6231,43578.0287,55846.1398,1292.8694,-218.3318,26733.9349
57544.8722,28768.3904,54542.4521,43129.608,37209.8833,39985.0309,5752.3549,50330.4452,43595.1501,55849.269,1310.7508,-208.9441,26737.5112
57546.7497,28765.2612,54543.4803,43132.7373,37222.5791,39992.6752,5755.3053,50341.174,43602.258,55858.7462,1321.8373,-204.5631,26740.998
57530.6565,28759.2262,54545.0896,43128.0434,37206.7541,39991.8705,5757.5852,50328.8805,43586.0753,55860.2661,1307.3087,-210.3746,26741.311
57509.1988,28753.7724,54545.5813,43116.7781,37180.692,39985.3885,5755.7076,50301.8796,43574.7653,55855.0805,1285.9851,-225.2609,26736.3042
57511.434,28749.8832,54546.0284,43120.2203,37192.9407,39986.1038,5755.4841,50308.004,43578.2075,55856.3322,1293.1824,-221.9528,26734.9631
57535.2162,28752.1183,54548.2188,43132.8714,37224.7696,40001.75,5760.4015,50335.4073,43597.3406,55867.3292,1318.1269,-200.7186,26744.5296
57537.362,28761.3273,54549.7388,43135.7771,37232.101,40006.3097,5765.0954,50349.2206,43600.2463,55871.9337,1327.6488,-195.2201,26750.1622
57528.0637,28755.2476,54549.56,43124.6012,37211.9844,40001.75,5766.5706,50335.1837,43592.5573,55866.5246,1313.7907,-205.8148,26746.6307
57512.0598,28741.613,54548.1294,43112.5313,37188.4704,39991.8705,5759.7309,50308.2275,43573.3348,55852.3536,1295.9093,-225.2162,26737.8688
57508.7517,28742.6412,54545.2237,43117.851,37196.2488,39995.6703,5759.2392,50307.1994,43571.0996,55848.0173,1295.6858,-225.6185,26736.6171
57528.9577,28749.4361,54549.2917,43129.921,37220.2545,40003.3593,5760.6697,50337.7318,43597.5194,55864.7364,1315.9364,-207.9159,26744.0379
57543.4864,28755.8734,54549.56,43128.714,37223.8755,40005.4604,5759.9545,50350.6064,43601.4533,55865.7646,1320.5409,-202.8197,26745.4684
57538.7031,28759.0474,54553.628,43125.6294,37213.4596,40004.3428,5759.3286,50339.3859,43594.0772,55868.4915,1309.6333,-210.8216,26743.1438
57515.5467,28748.7656,54552.5104,43112.7548,37189.5432,39992.094,5751.9525,50308.004,43571.0549,55860.2661,1288.5779,-231.4299,26734.6054
57523.1463,28750.7325,54557.8301,43119.3262,37192.1808,39995.2233,5757.0487,50315.6483,43581.1579,55863.753,1295.9093,-224.2774,26738.0923
57553.4552,28749.5703,54558.1877,43133.1843,37222.9815,40001.1688,5762.1449,50346.5831,43600.0228,55869.2515,1317.0093,-208.1394,26741.7133
57558.3726,28752.3419,54554.4773,43132.8714,37226.2448,39999.0678,5756.8252,50349.31,43599.844,55866.7034,1324.0725,-209.3017,26741.5345
57538.256,28752.5207,54552.4657,43125.7635,37210.8668,39995.0892,5754.2771,50335.0943,43591.1715,55865.6305,1309.1415,-219.6729,26739.1652
57520.2852,28745.994,54545.5813,43112.2631,37188.4257,39989.233,5753.5172,50311.2674,43579.3251,55857.5839,1287.6391,-227.4066,26734.516
57520.2852,28743.8035,54543.0332,43109.6256,37187.8892,39988.1154,5753.9642,50308.0934,43583.3484,55856.4663,1291.3942,-221.4611,26736.3936
57545.8109,28754.3088,54547.7718,43120.5779,37217.8406,39997.8608,5758.971,50333.3062,43600.7828,55868.4468,1314.0142,-201.9703,26744.0379
57556.1374,28764.1883,54550.454,43120.3991,37218.377,39996.1174,5758.5239,50350.3382,43614.1491,55876.5829,1321.1221,-196.293,26747.1671
57551.3989,28764.9035,54552.3763,43123.8413,37215.5607,39996.3856,5758.4345,50344.9738,43606.5942,55870.9055,1310.1697,-204.7867,26744.8872
57529.4942,28758.0192,54550.9011,43114.543,37195.3994,39992.8093,5757.2722,50318.4646,43587.9529,55857.6286,1292.9589,-217.0354,26737.69
57529.4942,28753.5489,54553.7174,43108.508,37193.7007,39989.3224,5758.8369,50322.5327,43591.4844,55866.3458,1295.0152,-217.7954,26738.897
57548.3143,28760.7461,54551.7951,43112.6207,37210.4645,39994.508,5760.9379,50350.7406,43616.5631,55874.8394,1311.7343,-205.3678,26744.3955
57556.0927,28759.9415,54552.1528,43113.8724,37216.3653,39998.7549,5759.0157,50368.5772,43616.9654,55873.6324,1314.4612,-203.5797,26744.3508
57548.4037,28757.7957,54553.7174,43115.9288,37207.5588,39998.4419,5760.3121,50362.4529,43608.74,55871.3526,1304.9841,-210.3299,26742.9203
