FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
57010.0397,28383.5381,54131.6718,42534.6941,36915.198,39552.2118,5728.6173,50155.8781,43747.1867,55827.3196,845.0747,-580.9218,26321.3217
57007.4916,28385.9968,54128.8108,42534.9176,36917.1202,39553.2399,5725.0857,50170.5855,43748.0807,55825.4421,847.0863,-580.5194,26317.209
57024.8812,28391.8977,54128.5872,42547.2558,36944.434,39555.5198,5726.6504,50201.6991,43761.2236,55832.5946,862.509,-568.4495,26321.7688
57031.855,28400.8831,54131.8506,42553.2013,36954.9394,39557.7103,5726.9186,50212.4727,43771.5948,55833.7569,867.1135,-565.4544,26322.9758
57014.5547,28400.0337,54131.1353,42548.8651,36936.2533,39559.7219,5721.733,50191.9985,43757.6026,55828.2137,854.373,-576.4067,26319.3548
57000.4284,28394.267,54125.5921,42538.1809,36908.8054,39555.0281,5717.0838,50170.809,43743.5657,55815.6967,831.306,-593.4834,26314.0798
57011.6043,28399.4079,54124.1616,42537.1975,36907.956,39562.7171,5716.5474,50179.3474,43758.4966,55815.6967,832.4236,-588.879,26315.6891
57041.6003,28406.0687,54128.6767,42552.7543,36944.0317,39580.5538,5723.4317,50214.6631,43774.3664,55824.101,855.1329,-569.0306,26321.5452
57054.3855,28404.0123,54132.7447,42557.8505,36960.572,39588.3322,5726.4268,50232.1422,43783.9329,55827.0961,862.5984,-560.2241,26327.312
57033.0173,28397.8432,54133.4152,42547.3452,36932.5429,39580.6432,5718.4249,50217.9265,43776.4674,55823.8328,848.6062,-568.3601,26321.5899
57011.8725,28390.3331,54133.7281,42539.1644,36915.645,39573.0883,5717.2626,50190.0762,43764.4869,55816.1885,837.8327,-585.7497,26313.0516
57019.5615,28390.4225,54135.4269,42543.8136,36932.8558,39580.4644,5718.9614,50202.772,43769.8513,55818.9601,842.5713,-583.8275,26314.7503
57043.3438,28392.4788,54138.6008,42556.5094,36968.7974,39587.3487,5722.0012,50239.3395,43788.6268,55830.3595,860.8103,-567.5107,26322.2605
57049.1999,28394.0434,54136.0527,42558.4316,36979.4816,39582.2525,5720.3025,50251.0965,43788.6715,55829.2419,866.2194,-565.5885,26322.3052
57035.6548,28386.578,54132.7447,42549.3568,36960.2144,39570.4508,5716.0109,50231.9187,43783.3071,55824.3692,853.4342,-574.7974,26319.0866
57018.7569,28373.3457,54128.9449,42529.285,36927.9385,39558.6938,5714.8039,50200.9839,43772.0865,55822.4916,836.8492,-587.4485,26319.2207
57015.8511,28372.8987,54123.1334,42521.6407,36926.0162,39557.1291,5713.2393,50196.8265,43763.1905,55820.4353,832.7365,-587.4932,26317.656
57034.3137,28380.2748,54125.458,42537.868,36954.2688,39560.0796,5716.9944,50216.5854,43781.1613,55828.5713,850.752,-572.6069,26320.1147
57032.7491,28381.75,54130.2413,42534.6047,36969.9597,39556.8162,5718.0673,50230.3541,43788.0009,55838.0932,857.0999,-571.3552,26321.5899
57018.6675,28379.0678,54134.0411,42524.5017,36955.8334,39549.7531,5719.0061,50216.3619,43778.4791,55839.0766,841.9007,-581.0112,26319.3101
57010.442,28380.3642,54135.2034,42520.4784,36933.5264,39545.2827,5724.4152,50199.6875,43770.1643,55836.7074,828.3108,-584.1404,26317.1196
57013.3924,28379.2466,54137.8409,42523.8758,36931.5147,39545.4168,5730.4054,50199.5981,43774.4111,55839.2555,836.8939,-578.1502,26319.7124
57031.8997,28385.1922,54140.5678,42536.7504,36966.2493,39553.2399,5735.1887,50227.4036,43791.3537,55850.2525,854.4177,-560.8499,26326.9097
57039.3205,28389.1261,54138.2879,42542.3831,36982.4767,39551.9882,5735.2781,50245.1956,43798.1039,55857.3157,863.9842,-557.8548,26325.7921
57017.8628,28381.9735,54134.9798,42528.7485,36966.2493,39547.7414,5732.4171,50236.8361,43786.9728,55852.0854,853.3001,-568.7177,26321.9476
57004.5859,28372.3623,54130.733,42517.975,36933.3029,39544.6569,5727.9915,50210.2375,43777.7191,55846.0951,832.96,-585.1239,26319.5783
57002.1272,28371.0659,54126.5756,42519.182,36939.2931,39544.5675,5724.0576,50204.0684,43778.6579,55843.1894,829.8755,-586.1521,26318.1925
57020.8132,28379.7383,54129.2578,42532.4142,36966.7858,39552.5247,5729.2432,50231.114,43794.4829,55850.7442,848.6062,-568.673,26325.1215
57026.3118,28382.2864,54128.6767,42535.7223,36966.2493,39549.7531,5729.0196,50235.6291,43801.9931,55860.4896,853.5683,-566.6167,26327.4014
57011.6043,28376.1621,54122.1946,42528.6591,36949.0832,39547.4285,5724.2811,50221.6816,43787.4645,55847.3468,843.8677,-578.1949,26321.8135
56990.1466,28360.6946,54118.9313,42513.2364,36929.2349,39534.3304,5716.1003,50193.0267,43775.3499,55839.7919,826.031,-590.7118,26316.2255
56990.996,28358.4595,54118.7972,42512.5659,36935.2698,39539.6948,5715.251,50191.015,43771.103,55843.4576,828.0426,-584.0063,26317.2984
57008.1174,28364.3603,54120.7641,42522.5347,36957.3087,39549.4401,5716.8156,50218.3288,43788.3139,55849.7161,841.5878,-570.5953,26319.3548
57024.0319,28371.1106,54122.8652,42535.1411,36975.503,39556.7715,5724.3258,50246.3132,43804.1389,55855.8851,852.1825,-560.6711,26323.691
57012.096,28373.4798,54123.5358,42525.0381,36964.1036,39556.3692,5729.3773,50239.8312,43793.723,55850.1184,844.4041,-570.0141,26320.1147
56987.375,28376.2962,54125.5921,42514.7563,36939.2931,39548.0543,5726.5162,50215.1996,43774.5005,55842.2953,828.5791,-584.1851,26317.1643
56994.617,28381.2582,54131.5377,42521.6854,36940.9919,39558.2467,5729.5114,50219.7593,43783.7541,55842.1612,836.1787,-578.9995,26320.1147
57013.3477,28387.4273,54132.9682,42537.1528,36970.7197,39571.9707,5733.8029,50249.6213,43800.7414,55851.5042,856.0717,-565.2308,26325.1215
57029.8433,28388.9025,54137.5279,42550.7426,36985.7848,39576.1728,5738.2733,50262.2724,43813.0796,55859.3273,871.1815,-557.8995,26333.4364
57022.7355,28382.9123,54138.6902,42545.7805,36971.7479,39576.7987,5738.3627,50242.424,43802.2166,55853.9182,863.4031,-563.3086,26334.241
56997.031,28374.4633,54135.5163,42532.8165,36947.2504,39569.8696,5735.8146,50214.9314,43788.8503,55844.9328,843.7783,-579.3571,26329.4578
57000.5625,28383.0464,54137.1703,42536.0799,36951.9442,39572.2389,5732.8641,50217.6136,43790.4596,55846.7656,843.7783,-576.2726,26328.966
57023.406,28385.7286,54140.7466,42548.3733,36975.19,39582.1184,5739.2567,50254.7622,43803.2448,55851.4595,862.062,-562.5486,26331.0671
57033.7325,28386.1756,54142.043,42552.9331,36991.4174,39582.1184,5743.6824,50269.2014,43815.9406,55856.3769,871.1815,-551.0151,26332.2294
57017.6393,28387.785,54142.043,42547.7028,36970.8538,39573.3565,5739.2567,50257.7126,43808.2516,55857.3604,857.0552,-556.8266,26331.0671
56989.6996,28373.3904,54133.8176,42529.9108,36944.7917,39561.6889,5728.3938,50226.6437,43792.6054,55844.9328,831.9765,-579.1336,26322.5287
56995.7793,28372.6305,54129.1237,42523.9205,36949.9326,39561.7783,5725.1304,50217.5242,43796.137,55847.8385,836.7598,-577.6584,26320.5618
57018.3545,28377.9502,54132.8788,42535.2752,36975.8159,39573.2671,5725.6669,50239.0265,43806.1953,55856.8686,857.4575,-558.7935,26326.6861
57023.8978,28378.3972,54131.8059,42539.5668,36988.2435,39575.8152,5728.0362,50251.0518,43811.9173,55859.5508,867.1582,-553.7421,26333.3917
57011.3361,28371.4235,54132.6106,42531.9672,36980.9121,39568.1262,5730.4502,50236.6573,43799.1768,55860.5343,860.0503,-566.0802,26332.1847
56996.7628,28367.7131,54131.8506,42523.4288,36951.5866,39558.0232,5727.0974,50222.2627,43781.6083,55851.7277,840.8725,-579.8042,26325.3003
57006.1058,28362.3934,54131.3142,42522.2218,36948.5915,39561.4654,5727.455,50220.6981,43789.8785,55849.8502,844.1806,-576.2726,26329.4131
57032.7491,28365.3885,54134.6669,42534.0682,36974.296,39572.686,5732.4171,50249.9342,43814.376,55861.6072,864.5207,-559.2853,26334.5093
57039.8122,28370.887,54138.8243,42538.628,36982.879,39572.1495,5734.8758,50267.905,43820.1874,55864.96,870.9133,-551.1492,26335.5374
57018.3992,28368.7413,54135.5163,42527.0051,36968.3504,39560.6607,5726.7845,50246.4473,43805.1671,55858.3885,853.0766,-565.4544,26325.4344
56996.9416,28359.89,54132.5212,42522.1324,36945.9093,39556.9056,5720.3472,50222.7098,43793.0524,55853.6947,834.3905,-580.3853,26318.9524
57007.8492,28366.5955,54130.1519,42525.7981,36955.8334,39562.2253,5719.7213,50230.3094,43799.9368,55854.1864,840.7831,-575.5126,26323.3781
57035.3866,28376.0726,54130.9565,42538.0915,36982.2085,39566.7851,5726.3821,50251.6776,43825.0601,55863.3506,862.0173,-555.5302,26328.1614
57042.8967,28380.4089,54132.1188,42540.5502,36998.6594,39567.9921,5728.5726,50266.4298,43831.6762,55866.5693,869.7957,-549.2717,26327.4014
57033.5537,28376.8326,54130.5542,42536.5269,36985.1589,39563.0747,5725.5328,50254.6728,43813.2137,55860.8919,856.6529,-561.9675,26322.7522
57006.4634,28363.6451,54130.0178,42519.4055,36953.5983,39551.0048,5720.0342,50231.6952,43802.4402,55860.4896,836.134,-579.6254,26316.1361
57011.202,28369.6353,54131.3142,42520.7466,36958.158,39550.7365,5726.6951,50242.3793,43812.1855,55863.9318,844.1359,-580.1171,26319.1313
57034.8948,28376.3409,54131.8059,42527.3627,36980.4204,39564.7734,5729.0643,50268.2626,43827.3847,55869.2068,859.5586,-567.9131,26323.5122
57049.3788,28377.369,54133.907,42536.4375,36999.7323,39571.166,5732.4618,50277.6951,43839.9911,55868.2233,868.9463,-556.1113,26326.9097
57039.6781,28373.7034,54136.8574,42535.8117,36985.606,39568.5732,5733.2218,50268.5308,43833.9114,55868.3127,861.1232,-561.9228,26325.8815
57021.0814,28368.4283,54133.2811,42529.2403,36962.8519,39557.755,5728.662,50243.5416,43811.0232,55856.1087,841.2302,-578.6419,26314.3033
57019.8745,28368.8754,54134.9798,42531.5648,36971.8373,39565.3993,5731.7019,50243.4969,43814.5101,55856.1981,843.823,-574.708,26317.4325
57039.6781,28375.8044,54138.7349,42544.9312,36994.5467,39575.2788,5737.2004,50274.0294,43836.5042,55870.682,862.5984,-554.4573,26328.2955
57041.2427,28378.576,54136.4551,42546.7193,36997.6759,39571.1213,5733.4453,50287.5745,43840.2593,55872.8278,867.2923,-556.156,26322.7969
57027.9658,28375.8044,54136.5445,42542.3384,36987.4835,39564.0135,5733.4006,50276.7116,43831.4527,55870.7714,855.4906,-567.9578,26320.2488
57006.1058,28364.2262,54133.594,42528.5697,36969.1998,39558.0232,5727.8126,50251.0965,43814.5101,55859.7744,831.3507,-582.9781,26311.6658
57013.303,28362.9745,54133.6834,42529.4638,36967.1881,39560.169,5724.6387,50247.4755,43813.8396,55858.7909,833.7647,-578.9101,26310.0117
57030.648,28366.5508,54132.9235,42537.5104,36992.3115,39564.997,5724.9069,50274.5658,43834.7161,55866.3011,851.8249,-562.9957,26312.9622
57030.5586,28375.3127,54135.0245,42541.489,37004.6496,39570.1379,5724.8622,50290.7038,43845.892,55870.235,854.8647,-560.4029,26313.6774
57022.6014,28373.6587,54136.0974,42541.2208,36991.7303,39567.2321,5723.8787,50289.0944,43832.6597,55862.993,845.3876,-570.6847,26309.2965
56999.3109,28362.8851,54131.3589,42520.1207,36966.8305,39558.9173,5715.7427,50263.837,43813.7054,55848.7326,823.3935,-588.0296,26304.2897
57006.4634,28366.5061,54126.4415,42525.7534,36977.5593,39562.2253,5717.9332,50263.2111,43818.9358,55848.8667,826.2098,-585.7944,26307.0166
57031.7656,28383.2699,54133.4152,42551.5473,37020.4747,39579.3021,5729.9137,50295.8,43841.3322,55864.7364,850.8414,-565.3203,26315.2868
57044.5955,28389.7966,54139.3161,42562.1867,37034.1539,39586.544,5735.144,50310.2392,43857.6043,55874.1689,868.4099,-556.3796,26324.0039
57030.7374,28382.3311,54139.7631,42553.6931,37015.3338,39584.13,5732.3724,50291.0167,43847.6801,55865.4964,859.0221,-563.6662,26321.2323
57008.1621,28370.2612,54139.2267,42535.7223,36986.1424,39573.2671,5727.2762,50260.9313,43826.7142,55854.7676,842.7501,-575.7362,26316.2702
57015.2253,28372.3623,54138.9138,42533.0848,36981.985,39569.6908,5723.2082,50268.7544,43830.6928,55858.925,839.0844,-577.3902,26314.7503
57035.6995,28378.576,54144.2335,42545.3782,37006.5272,39580.5538,5725.6669,50296.5152,43852.374,55872.5148,854.1048,-561.0734,26319.2207
57039.4546,28380.0513,54138.9585,42550.5191,37011.0869,39582.4313,5723.5211,50308.2275,43852.7316,55872.3807,859.8268,-559.4194,26319.4889
57026.58,28369.4565,54136.5445,42536.7951,36991.5068,39571.5237,5718.6484,50293.0731,43836.3701,55865.4517,847.131,-576.6749,26313.0516
57007.0446,28354.302,54132.387,42522.9818,36966.4729,39558.8279,5713.7758,50262.8535,43821.9756,55858.478,827.6403,-592.187,26308.5365
57006.1952,28352.2457,54130.8224,42517.5279,36968.1269,39558.1126,5712.7029,50266.3404,43830.8269,55856.064,827.0591,-589.5942,26309.1624
57028.0552,28356.3584,54128.8108,42527.9886,36992.9373,39567.1427,5710.87,50293.6989,43847.9036,55859.7744,840.6043,-578.9995,26311.4423
57036.4594,28355.3302,54125.5027,42533.1295,37000.671,39565.9804,5709.8866,50300.315,43852.374,55861.7413,846.0134,-574.0821,26310.4141
57023.719,28355.3749,54124.8769,42526.558,36983.8178,39562.3147,5707.562,50296.8282,43836.7277,55857.5839,836.581,-577.8819,26306.3908
56997.3886,28348.1777,54124.3851,42510.3754,36957.2639,39553.5976,5702.8234,50273.2694,43826.7589,55851.8171,819.8619,-589.6837,26303.2615
57003.96,28350.9046,54127.8273,42512.2529,36961.2426,39563.0747,5705.2374,50277.7845,43829.3517,55851.7724,822.3206,-585.0345,26308.4918
57038.6946,28362.2593,54133.6387,42529.6426,36992.2668,39577.648,5712.1664,50311.5803,43841.511,55860.6684,844.5829,-565.5438,26315.555
57058.8112,28372.1834,54139.1373,42544.2159,37009.12,39583.0125,5720.3025,50327.1818,43861.5829,55872.7831,861.4361,-555.2173,26321.2323
57048.0824,28370.0377,54139.8972,42541.3102,36994.3231,39582.0737,5716.7709,50315.2907,43857.9172,55871.3526,849.1874,-566.9296,26318.416
57022.3778,28356.9843,54137.1256,42526.2451,36962.0025,39571.6578,5707.1149,50295.8,43835.5654,55856.8686,825.6286,-585.3921,26309.7435
57028.5469,28363.958,54140.7913,42533.8894,36974.5642,39577.2457,5710.1101,50302.8184,43845.3555,55867.8657,833.8094,-580.0724,26314.2586
57053.7597,28371.7811,54144.0994,42548.1051,37005.3649,39586.4546,5717.4861,50324.2314,43864.2204,55875.5994,854.8647,-564.8732,26319.4442
57062.4322,28376.9667,54141.9536,42554.3636,37013.7691,39590.3438,5716.1897,50338.76,43877.3632,55871.442,859.6033,-560.4029,26317.3431
57046.1601,28373.4351,54138.9585,42552.3072,37001.6545,39582.7889,5710.1101,50323.6502,43864.7121,55867.0163,848.0698,-571.1764,26309.52
57019.8745,28359.7112,54136.1868,42536.8845,36970.3174,39571.3896,5702.3317,50302.6396,43840.9299,55858.165,819.4596,-591.6953,26299.3276
57012.3196,28354.4362,54125.905,42533.9788,36965.6682,39569.2438,5701.08,50297.3199,43836.1913,55851.5936,816.8668,-592.0529,26297.5395
57028.5916,28356.5819,54123.6699,42538.9856,36988.6905,39573.58,5701.7505,50321.5045,43849.3788,55856.6451,836.8939,-578.776,26302.9486
57029.7539,28359.3982,54125.458,42545.0653,36998.5253,39578.9891,5703.2704,50335.2731,43859.3477,55860.4002,848.3827,-568.0472,26306.8378
57018.8016,28357.5654,54125.6368,42537.1975,36984.4437,39570.9425,5702.7787,50316.0506,43849.2894,55853.6947,838.9056,-578.4184,26304.4685
56997.7015,28344.1991,54122.1052,42519.629,36958.2474,39568.8415,5697.3696,50292.7601,43825.4178,55846.1398,820.2642,-598.3114,26296.6901
56999.4897,28346.3895,54118.9313,42517.3938,36961.8237,39570.1379,5696.7437,50300.7621,43825.9095,55845.2457,821.1583,-595.8527,26296.6007
57024.2554,28349.8317,54120.2277,42529.0167,36989.0034,39573.0436,5698.6213,50329.3276,43845.4002,55850.3419,834.9717,-582.7546,26301.4734
57035.5207,28354.0785,54123.7146,42535.767,36997.8547,39582.0737,5700.0518,50339.8329,43849.1553,55855.7063,841.1855,-576.4067,26301.6075
57025.7306,28354.7044,54127.6038,42531.4307,36986.9471,39583.5042,5705.1033,50326.2877,43851.2117,55854.7676,835.7763,-578.016,26302.7698
57014.6441,28356.2243,54130.3754,42524.904,36966.0705,39580.1514,5705.8632,50305.1877,43832.4809,55845.7822,825.4945,-591.6953,26298.9253
57018.131,28363.8239,54135.9633,42534.3364,36978.0064,39586.544,5714.8039,50321.4151,43841.5557,55848.062,833.8988,-586.2415,26302.9039
57044.4614,28369.5906,54137.975,42546.8087,37004.0685,39598.7034,5722.0906,50347.7007,43874.2787,55865.4517,854.5071,-566.572,26315.1079
57049.1105,28376.8326,54139.182,42549.178,37010.4611,39601.8773,5727.008,50362.4082,43888.852,55873.7218,858.2622,-558.6594,26319.5783
57040.4381,28376.7879,54137.0362,42539.7456,37000.5816,39593.6519,5723.7893,50356.8202,43872.2223,55867.7316,842.3477,-564.6944,26315.5997
57030.8715,28368.5625,54139.6737,42526.0216,36972.4631,39583.3254,5717.4414,50330.8922,43850.1388,55860.1767,819.7725,-581.4135,26306.2567
57020.2321,28365.8355,54138.5561,42526.3792,36968.261,39581.8502,5713.7311,50332.1886,43848.8871,55863.2612,821.3371,-585.6603,26306.0778
57029.4857,28369.6353,54136.4998,42539.7456,36993.2055,39583.2807,5712.3899,50346.7619,43861.8958,55865.0494,838.995,-574.7974,26311.174
57031.7209,28369.7695,54132.1635,42541.1314,36995.5748,39580.2855,5710.9147,50356.3732,43861.8958,55868.2233,841.6772,-571.6234,26310.3694
57020.098,28365.2097,54127.6038,42528.5697,36978.4981,39567.4109,5705.4609,50347.5666,43846.0261,55865.1835,827.3721,-585.4815,26307.5083
57005.8376,28353.2292,54126.0391,42513.6387,36952.2572,39562.7618,5702.4211,50329.6852,43834.9396,55860.9813,811.5023,-600.5466,26302.9039
57014.2865,28359.2641,54131.8953,42524.2335,36956.0122,39574.2506,5708.1431,50336.6143,43847.0542,55864.8705,821.8288,-589.9519,26306.9719
57041.3768,28369.5459,54136.6339,42539.2985,36986.053,39584.89,5718.0673,50370.4548,43872.9823,55876.9405,846.684,-570.7294,26315.9573
57056.8442,28377.1455,54138.7349,42544.35,37004.1579,39593.8307,5721.733,50378.7696,43878.6149,55878.7286,852.9425,-563.4427,26320.6065
57044.5955,28374.5527,54138.1538,42543.5901,36987.0365,39583.8171,5718.559,50360.5753,43868.8248,55873.6771,842.9289,-574.6186,26318.2372
57026.8035,28368.2048,54134.9351,42533.6212,36959.7673,39573.3565,5712.1664,50328.2547,43855.6373,55863.4847,824.6899,-590.4883,26309.967
57024.7918,28366.1485,54137.5279,42525.7534,36959.0968,39573.4906,5710.7806,50325.4384,43855.5926,55865.6752,826.1204,-585.258,26309.52
57053.1338,28375.8491,54134.9798,42541.0867,36990.9704,39579.7044,5716.458,50353.4228,43868.4672,55871.3526,846.0134,-570.9082,26312.0681
57063.2815,28383.4934,54133.2364,42551.0556,37001.3416,39581.8502,5719.9895,50367.1914,43879.2855,55883.1543,858.8433,-562.1016,26318.0584
57040.2145,28375.2233,54133.6387,42547.2558,36981.8062,39577.4692,5720.6154,50350.1147,43871.2388,55879.6227,849.6344,-568.3601,26316.4043
57025.0154,28366.2379,54131.5377,42535.0964,36959.2756,39576.1281,5717.4861,50328.0312,43859.8394,55875.1523,830.7248,-582.4864,26309.6988
57022.1543,28365.2097,54128.0508,42536.4375,36970.3174,39578.5868,5715.5192,50336.3907,43860.4206,55872.0231,833.407,-582.1288,26306.8825
57043.8802,28381.6606,54137.3491,42552.039,36992.7585,39592.6684,5720.4366,50373.6287,43891.3554,55882.7519,856.027,-561.744,26317.7454
57055.1008,28390.8695,54143.2947,42562.589,37009.9247,39605.543,5727.8126,50400.3167,43898.3738,55888.921,863.8054,-553.0715,26324.5851
57046.4283,28386.6674,54142.0877,42561.4268,37000.0005,39607.1523,5727.3209,50383.8658,43885.231,55886.507,853.3001,-562.6827,26321.4558
57020.0533,28376.2515,54136.5892,42546.4511,36973.089,39591.7743,5719.5872,50361.2906,43869.8083,55875.51,831.7083,-579.8936,26314.6162
57014.063,28366.9531,54129.3919,42538.0468,36969.1551,39581.582,5714.5357,50345.5997,43868.3331,55873.2301,826.478,-588.3425,26308.6259
57040.6169,28369.7695,54133.8623,42551.145,36993.3397,39589.9862,5719.0508,50373.137,43880.1795,55882.0367,848.785,-570.2823,26314.795
57053.8491,28371.2,54135.2928,42563.0361,37013.188,39590.925,5720.7495,50388.1127,43888.4944,55883.5119,864.2077,-561.0734,26322.037
57046.5177,28365.0309,54136.4998,42557.0905,36996.7371,39585.2923,5718.7378,50373.6287,43882.9958,55877.0746,854.9988,-573.3669,26319.2207
57026.0435,28355.3302,54134.7563,42546.5852,36971.2114,39578.9444,5710.1995,50348.9971,43862.4322,55867.2398,832.5577,-588.6555,26310.9058
57018.9357,28356.9396,54133.6834,42541.9807,36971.3455,39580.375,5708.2325,50350.0253,43858.0513,55865.8987,834.0776,-585.6156,26313.3198
57043.8802,28370.3953,54138.4667,42559.5939,36998.7935,39593.2496,5714.9827,50387.3527,43884.2475,55881.0532,853.6577,-564.4709,26321.9029
57063.9521,28380.0066,54145.5746,42569.831,37011.3552,39602.0561,5719.2743,50398.5286,43898.9997,55889.6363,865.5041,-550.434,26326.9097
57051.301,28379.9618,54146.3792,42557.314,36996.0666,39601.3409,5724.8622,50384.9387,43895.1999,55887.3117,856.1164,-557.8548,26327.312
57032.7491,28379.9171,54149.0614,42549.5803,36977.8723,39601.2962,5726.1139,50370.2313,43876.8715,55879.3992,844.1359,-568.9412,26327.9378
57030.6033,28385.7733,54151.4307,42555.7494,36977.2017,39609.2534,5726.8739,50368.4878,43870.4342,55873.4089,843.5994,-563.5768,26329.4578
57053.6256,28401.2854,54157.7786,42567.6405,37007.0189,39623.3797,5732.9088,50405.9941,43891.9365,55882.6625,864.7442,-543.4602,26336.7444
57066.4555,28400.3019,54158.2257,42565.9418,37015.1103,39626.5537,5732.0148,50424.3672,43903.4253,55891.3797,879.854,-539.2134,26336.7891
57058.0959,28396.2339,54155.8564,42559.8174,36987.7517,39625.4361,5729.3773,50402.686,43887.3321,55887.0435,866.0406,-552.0433,26330.2624
57040.9745,28388.8578,54153.8,42550.4744,36964.9082,39614.3943,5727.3656,50372.7794,43870.4789,55879.0863,846.5946,-567.8236,26326.3285
57040.6616,28389.3496,54156.8846,42561.3374,36977.1123,39617.1212,5728.0809,50371.5724,43862.0299,55878.4604,850.2603,-563.5321,26326.2391
57059.6159,28397.7985,54160.8632,42571.9768,37007.2424,39619.5799,5733.1771,50387.7997,43873.6528,55883.5566,865.9959,-549.674,26328.966
57073.2057,28398.6032,54161.8019,42574.4355,37018.3736,39614.4837,5737.3345,50404.9212,43875.0386,55888.921,869.3933,-542.6556,26331.4247
57059.2582,28390.1989,54159.6562,42563.7066,36999.2405,39604.9619,5732.6406,50384.9834,43856.889,55881.0979,854.5518,-552.7139,26327.4461
57031.855,28382.197,54153.1742,42544.7077,36976.71,39593.6966,5727.3656,50350.1147,43828.5917,55868.1786,835.0611,-572.1599,26319.1313
57016.6111,28382.957,54150.7155,42538.628,36981.5379,39587.1699,5729.2432,50336.4801,43816.9241,55862.3672,838.9056,-574.9315,26319.8018
57029.2622,28388.3214,54150.8049,42542.5619,37003.0403,39584.3536,5733.8029,50356.6414,43826.2224,55868.6256,852.8084,-558.7935,26322.5734
57029.0387,28396.8151,54155.2752,42544.0818,37014.6632,39581.0455,5734.7864,50362.2741,43836.8171,55881.0085,860.9891,-545.9189,26327.6696
57014.7783,28395.921,54151.6095,42536.6163,36993.3844,39573.9377,5736.1722,50333.2168,43818.2652,55869.8326,849.1874,-556.1113,26323.5569
56991.9348,28391.3165,54145.5746,42521.9983,36965.0424,39561.8677,5738.9885,50297.3646,43797.0757,55858.6568,834.7929,-571.087,26318.1031
56993.2759,28395.1163,54144.6805,42525.9322,36963.1648,39559.8561,5741.6707,50284.3559,43787.8221,55857.5392,840.7831,-571.6234,26320.7853
57017.9075,28406.4263,54146.0216,42536.8845,36984.8907,39564.6393,5746.3646,50294.5483,43792.6054,55866.7928,858.3516,-556.3796,26328.2508
57019.9192,28412.9083,54145.9322,42540.9079,36997.363,39562.4936,5746.3646,50294.0118,43795.0194,55866.8375,863.0455,-552.4904,26325.658
57005.614,28414.8306,54146.7369,42533.9788,36987.3941,39555.8774,5743.7271,50273.7164,43771.1924,55856.5557,848.9639,-567.6895,26318.6842
56977.1379,28405.9793,54143.4735,42515.7398,36950.2455,39544.3887,5736.0381,50242.3793,43749.6901,55847.4362,823.7064,-584.2298,26312.6493
56964.3974,28403.8335,54145.8875,42507.8273,36941.3048,39541.8406,5735.4122,50234.8244,43754.0263,55848.4197,822.9017,-582.3076,26314.4374
56978.1661,28410.4943,54149.1508,42522.6688,36963.9695,39550.5577,5738.5862,50253.5552,43768.4655,55856.2428,841.9901,-565.0073,26320.2041
56988.2691,28414.5623,54148.9273,42540.9079,36977.9617,39556.4139,5741.2684,50268.665,43769.9854,55855.1252,851.3331,-556.8266,26320.6512
56983.3517,28405.0852,54146.9157,42533.1742,36956.951,39547.3391,5740.0614,50243.4969,43762.9223,55847.0339,841.5878,-570.7294,26311.7105
