FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
51829.1295,24465.7248,50912.4398,37851.0207,33599.2724,35300.2399,4680.4547,48630.7293,44080.2276,54739.5498,-3555.0892,-3429.2936,22148.6092
51813.4832,24464.6519,50909.0424,37843.0188,33583.5367,35298.1836,4675.2691,48609.5846,44072.0469,54731.8608,-3565.2369,-3439.3072,22144.4964
51795.1548,24464.1155,50912.6633,37838.9955,33569.321,35298.4518,4675.5373,48600.3309,44062.7933,54734.0065,-3577.1281,-3445.9233,22138.9085
51787.6893,24460.1369,50904.9296,37833.1393,33560.5145,35295.0543,4668.9659,48602.0297,44050.6339,54732.2184,-3581.0173,-3451.1983,22133.5888
51807.2695,24461.8356,50902.158,37844.1364,33576.8759,35304.2632,4668.7424,48616.2901,44059.8875,54734.4536,-3570.8696,-3445.1634,22136.0922
51815.7184,24466.7083,50906.1813,37850.6631,33594.5785,35307.3478,4674.1962,48626.8401,44067.9789,54739.8627,-3559.202,-3434.211,22138.7297
51809.907,24460.3157,50908.953,37845.9692,33585.4143,35304.0844,4672.5869,48619.6876,44063.4638,54735.0794,-3563.1806,-3438.9496,22135.511
51792.7408,24451.5985,50901.264,37830.9041,33557.7428,35295.1437,4663.4227,48596.4417,44045.3589,54722.7859,-3583.2971,-3455.7581,22127.6879
51783.7107,24448.9163,50895.7654,37825.6738,33552.9596,35288.7064,4661.5005,48591.9267,44046.253,54721.579,-3590.0027,-3455.5346,22126.0339
51795.6465,24455.2195,50900.1017,37841.4541,33574.9537,35298.5859,4668.7424,48615.4854,44052.4668,54734.0065,-3569.0814,-3439.9778,22134.6617
51811.6951,24461.4333,50906.7625,37854.6417,33588.7223,35300.9552,4674.5539,48621.431,44060.3346,54732.8889,-3558.442,-3433.1828,22135.5557
51811.9186,24454.4595,50907.0307,37852.1383,33581.1228,35299.2564,4672.4081,48611.9539,44059.4405,54726.094,-3566.7121,-3445.6998,22133.7229
51797.1665,24448.1564,50909.5788,37842.1247,33558.0558,35292.3274,4672.4528,48597.7381,44049.8739,54721.0872,-3582.5819,-3456.3839,22132.203
51792.6067,24452.4479,50908.0589,37845.0304,33561.185,35292.7744,4674.7327,48593.536,44051.8856,54719.2544,-3579.8103,-3459.7814,22134.3935
51813.4385,24466.0378,50911.054,37857.3239,33591.3599,35303.8609,4677.1914,48615.9772,44067.8895,54729.8044,-3557.1009,-3441.1848,22142.2166
51817.3724,24465.9483,50909.5788,37860.6766,33599.0489,35307.8395,4674.3304,48632.1598,44072.0022,54733.1125,-3552.2729,-3430.903,22142.0377
51807.0012,24457.9464,50905.1532,37857.7709,33584.8778,35302.7433,4673.3022,48623.7109,44058.9935,54726.5857,-3558.7102,-3437.5638,22137.2545
51789.701,24455.9795,50904.7508,37849.4561,33566.9518,35296.0825,4671.7823,48604.9801,44054.4337,54723.7694,-3575.4293,-3451.3324,22130.7278
51789.4328,24452.6267,50903.5438,37843.1976,33558.9498,35293.445,4670.4412,48594.4748,44055.8642,54726.0493,-3580.9278,-3452.9865,22129.1631
51815.9866,24456.9629,50907.0754,37856.1169,33588.1859,35302.5198,4677.9066,48621.0287,44066.4142,54739.4603,-3559.3361,-3432.9593,22140.0261
51829.4871,24465.6354,50909.4,37866.5775,33610.3141,35309.0018,4686.4003,48644.7215,44076.2937,54748.9822,-3548.7413,-3423.9292,22148.6092
51827.5648,24465.4566,50906.7625,37865.4599,33596.8137,35311.684,4686.8473,48636.5408,44074.6397,54747.3282,-3555.3575,-3433.5405,22147.1786
51805.9283,24455.4877,50906.3601,37852.7194,33566.3259,35301.7151,4678.6219,48618.9276,44063.5085,54743.3496,-3576.4575,-3445.6998,22141.993
51798.5076,24447.7987,50905.2426,37848.3385,33563.7331,35298.8094,4674.8221,48609.1822,44064.0897,54740.0415,-3576.3234,-3448.8738,22139.892
51821.664,24457.7676,50909.8917,37860.6766,33583.492,35304.0844,4680.0524,48629.8352,44081.0323,54744.8695,-3558.1738,-3435.6862,22145.9717
51834.9409,24459.6899,50907.5671,37864.1188,33594.2209,35297.6024,4678.8454,48650.5777,44080.8982,54742.9919,-3554.9998,-3432.4676,22141.9483
51821.3063,24450.928,50904.8849,37854.6417,33583.6262,35293.6685,4674.0174,48646.4202,44076.8749,54737.851,-3565.4157,-3444.2693,22138.0144
51799.3569,24444.6695,50901.5322,37835.6874,33555.6865,35284.9513,4670.7094,48624.9626,44067.0848,54730.7432,-3582.9395,-3457.5462,22131.2195
51798.1052,24442.3449,50898.9394,37833.4075,33555.3735,35288.6617,4669.7259,48620.5816,44068.0683,54730.922,-3584.4147,-3455.1322,22134.3935
51812.2315,24452.1797,50903.2756,37844.1364,33583.8944,35295.9037,4670.7541,48645.0344,44089.1683,54739.5498,-3569.1708,-3443.1517,22140.0261
51822.4686,24452.8502,50903.9015,37850.8419,33596.2772,35294.0261,4670.1729,48652.4105,44093.7728,54741.5614,-3562.51,-3439.2178,22140.0261
51810.801,24448.514,50904.7955,37845.7457,33589.6164,35288.2147,4669.1,48641.2346,44086.9331,54743.6178,-3570.3331,-3442.0341,22137.031
51795.3336,24445.34,50904.6614,37836.4921,33569.1422,35282.3585,4665.5238,48622.2357,44076.249,54738.611,-3583.6548,-3454.5064,22135.7346
51793.2773,24446.9494,50904.7061,37834.5698,33574.2384,35282.1797,4663.3333,48616.5583,44076.4278,54734.7218,-3587.5887,-3461.7484,22133.7229
51807.8953,24451.0621,50905.5555,37841.7671,33592.3433,35287.7676,4666.9543,48636.8537,44085.1897,54738.7898,-3577.5751,-3451.2877,22131.7112
51813.1256,24449.0951,50904.0356,37843.1082,33601.1946,35285.3984,4669.5918,48655.9868,44089.8389,54738.6557,-3569.9755,-3445.6998,22132.3818
51803.0673,24443.686,50902.3815,37838.6378,33580.4522,35279.3634,4665.7473,48649.9518,44081.6134,54736.7781,-3579.7209,-3454.0594,22128.582
51796.0042,24440.065,50897.1512,37833.944,33561.632,35278.9164,4660.2935,48622.5933,44065.7437,54729.268,-3594.473,-3465.9505,22123.1282
51792.9196,24443.686,50895.9442,37828.2666,33562.2132,35280.1681,4658.2371,48620.224,44072.9856,54729.5362,-3593.0872,-3467.2916,22122.3235
51809.594,24449.721,50895.7654,37836.7603,33588.5882,35287.4994,4659.1312,48643.8274,44085.2791,54734.3194,-3579.5867,-3457.6803,22124.3352
51812.5892,24451.9114,50893.0385,37845.6563,33603.0275,35289.7346,4657.2089,48661.3065,44096.1421,54739.1027,-3575.5634,-3452.3606,22126.8386
51801.6815,24449.2292,50896.6148,37841.4541,33594.3103,35285.756,4654.2585,48650.0412,44090.3306,54737.404,-3583.0736,-3456.2051,22125.721
51787.1082,24441.5849,50897.0171,37827.1937,33567.7564,35285.3984,4651.3975,48629.2541,44072.8962,54731.0561,-3598.4069,-3467.828,22120.446
51785.9906,24443.4625,50894.7372,37827.7749,33565.9236,35285.1748,4652.7833,48632.4281,44079.6018,54734.7218,-3600.508,-3469.6162,22118.1214
51792.9643,24446.9494,50890.1328,37836.2238,33587.5154,35285.8901,4651.4869,48652.9469,44087.3802,54734.0959,-3586.4264,-3460.5414,22121.0718
51801.5474,24446.5917,50888.4341,37840.9624,33596.8137,35289.1088,4653.8562,48670.2025,44089.8836,54735.0794,-3580.5702,-3455.0428,22123.9775
51791.8468,24437.2934,50885.4836,37831.3065,33583.4026,35281.0621,4652.1127,48656.2103,44075.8914,54731.4584,-3593.3107,-3471.2255,22116.8697
51777.5416,24435.2818,50885.4389,37822.6787,33561.945,35270.825,4645.9436,48628.3153,44070.3481,54723.1883,-3610.4769,-3483.3848,22112.3546
51785.4542,24440.2885,50893.5302,37828.669,33564.4037,35276.8153,4653.9903,48641.7264,44082.9098,54730.1173,-3604.6654,-3473.5501,22119.7307
51814.6008,24449.0504,50900.5487,37843.1082,33594.9361,35296.4401,4663.9591,48677.1315,44094.041,54741.3826,-3579.4079,-3449.589,22131.8007
51826.6261,24458.3488,50900.0123,37854.1946,33610.5824,35305.2914,4669.1895,48695.5494,44103.6969,54745.8977,-3565.5051,-3440.6483,22133.7676
51820.3229,24460.8968,50903.7673,37852.4512,33608.7048,35304.1291,4673.5704,48691.2578,44098.3325,54747.4176,-3568.992,-3443.9564,22130.8619
51808.3423,24457.2312,50907.1648,37840.5154,33592.4774,35297.96,4677.6831,48668.1461,44091.7611,54740.3544,-3580.3914,-3453.3888,22130.4148
51806.286,24453.9678,50908.7294,37833.4969,33588.6776,35298.8094,4679.516,48659.876,44098.1537,54743.5731,-3580.5702,-3453.7464,22132.9182
51823.0945,24458.4382,50907.8354,37852.0489,33609.3307,35306.1408,4680.3653,48685.6699,44107.765,54745.4953,-3563.6723,-3439.6648,22137.2098
51826.492,24462.8191,50906.986,37860.4531,33619.1654,35306.5431,4677.7278,48696.7564,44116.6162,54748.8928,-3558.9784,-3434.0769,22140.1602
51813.7515,24458.7511,50905.1085,37850.3501,33599.1383,35301.4469,4672.274,48687.8604,44112.3694,54745.7188,-3568.6344,-3443.554,22132.4712
51809.147,24457.9464,50906.3601,37842.7058,33590.8681,35300.0164,4673.4363,48664.1675,44106.2897,54744.1542,-3581.1961,-3452.4947,22127.3303
51810.2199,24449.4975,50904.6614,37839.9342,33586.6213,35299.3459,4671.3352,48660.6807,44102.6688,54744.646,-3587.8122,-3455.0428,22129.029
51825.0167,24452.7608,50903.0968,37852.1383,33601.8652,35302.2069,4670.307,48671.5436,44113.5764,54751.6197,-3575.3399,-3442.4812,22131.9795
51828.3248,24455.4877,50899.2076,37852.0489,33610.3588,35298.0494,4668.206,48681.6913,44114.1129,54749.4739,-3567.338,-3440.2907,22126.8833
51818.8477,24450.615,50897.6877,37846.148,33597.4395,35295.3225,4666.2837,48678.8303,44111.2965,54746.0765,-3570.9143,-3448.2926,22124.8716
51805.2578,24442.5237,50899.5652,37835.8662,33577.7253,35291.9698,4666.3284,48661.4406,44099.2266,54742.1426,-3585.9793,-3461.5695,22125.8104
51809.594,24445.0271,50905.9131,37838.1461,33581.4357,35295.8143,4670.5753,48669.4872,44098.2878,54745.3165,-3581.2855,-3455.5793,22131.8454
51827.386,24450.2127,50909.6235,37854.8205,33607.319,35303.2798,4672.6316,48695.7729,44115.2304,54750.815,-3565.4157,-3440.1566,22136.8074
51839.4113,24453.7443,50911.2775,37863.493,33624.7981,35309.0018,4675.8503,48714.3248,44127.8815,54757.4759,-3556.2068,-3426.1197,22144.0047
51831.0964,24452.4479,50912.261,37857.3686,33608.3472,35307.3031,4674.688,48701.4949,44117.1527,54756.9394,-3564.2087,-3435.5521,22143.6918
51808.387,24440.1991,50909.2659,37847.7126,33582.1509,35300.2846,4672.8104,48681.8701,44103.2052,54747.5964,-3581.7325,-3450.1255,22138.238
51802.9779,24434.2983,50905.1085,37837.3861,33579.2005,35300.9999,4669.7706,48686.7875,44108.0332,54747.4176,-3584.7723,-3453.4335,22133.4994
51821.1722,24440.6462,50902.6945,37843.2423,33599.0936,35306.2749,4668.3848,48708.6475,44118.8067,54755.196,-3572.4342,-3442.3918,22137.6121
51838.1149,24444.5354,50898.6712,37853.0324,33611.1635,35305.3361,4667.4907,48721.4774,44115.2304,54754.7489,-3568.545,-3440.5589,22135.3322
51828.6377,24440.5568,50895.8101,37849.0984,33600.3006,35296.3507,4664.4956,48704.4007,44104.5016,54746.8364,-3576.7257,-3455.5346,22127.5538
51812.1868,24440.3332,50898.7606,37842.8847,33580.8098,35294.3391,4662.8863,48684.2394,44096.8573,54741.472,-3588.4827,-3465.5482,22123.6199
51810.801,24440.5121,50896.6148,37844.6728,33581.8827,35298.0942,4659.9358,48682.8983,44100.2548,54742.5896,-3588.0357,-3462.8212,22124.7822
51825.732,24449.6316,50901.0851,37858.9332,33604.905,35304.9785,4663.2886,48701.2267,44110.9389,54748.7587,-3571.8977,-3450.8407,22128.7608
51835.835,24458.2593,50906.2707,37863.0012,33613.6669,35306.3643,4664.9426,48712.7602,44118.2703,54753.9443,-3564.5217,-3445.1634,22129.029
51823.7203,24454.6831,50902.918,37855.491,33599.9876,35302.788,4660.6064,48708.0216,44110.8942,54750.4127,-3579.0056,-3454.3276,22120.0436
51805.7048,24446.6364,50901.3981,37839.7554,33576.2948,35292.7744,4658.0136,48688.7544,44106.5133,54743.2601,-3594.6965,-3467.381,22115.3051
51802.3074,24441.0038,50899.1629,37831.2618,33570.4833,35290.5393,4654.7949,48686.9216,44098.0196,54736.8228,-3602.2514,-3467.9174,22113.3381
51824.8826,24440.4227,50896.2572,37843.5552,33591.1363,35292.7744,4651.0845,48695.4153,44105.2616,54737.0911,-3590.6732,-3461.9719,22114.7239
51828.0119,24435.7288,50891.9209,37848.7408,33598.9594,35289.2876,4645.7648,48704.1324,44110.3578,54736.9123,-3581.6878,-3459.3344,22112.1758
51808.6106,24433.7618,50886.3777,37833.2734,33581.4357,35279.9445,4638.8358,48686.4746,44098.4219,54728.508,-3595.8141,-3473.416,22104.6656
51786.84,24426.2516,50882.712,37818.7448,33552.5572,35272.0767,4634.7678,48667.0732,44081.6134,54722.4283,-3614.6343,-3485.3965,22097.6025
51785.2306,24424.6423,50882.8908,37825.4056,33560.4697,35275.4295,4640.5792,48668.8167,44077.5454,54723.0542,-3608.7334,-3479.2274,22100.24
51803.2014,24426.5646,50886.6012,37839.219,33580.0052,35280.5704,4643.3061,48687.5921,44094.9351,54728.508,-3591.2991,-3466.2187,22108.5101
51819.3394,24433.7618,50893.9326,37847.7126,33596.5902,35286.3818,4649.967,48701.2267,44102.8476,54735.3476,-3582.6266,-3458.9767,22112.1758
51808.7894,24435.4606,50892.5021,37842.1694,33591.494,35285.8454,4648.4023,48692.733,44093.6387,54734.99,-3594.473,-3465.0564,22108.0631
51789.3434,24426.9222,50891.608,37821.427,33555.0159,35276.1447,4639.9534,48668.5485,44087.1567,54726.5857,-3610.1192,-3483.0272,22102.2069
51786.0353,24427.861,50890.4904,37818.8342,33548.4445,35275.8318,4638.8358,48667.7885,44087.0225,54726.854,-3611.7285,-3486.4694,22103.2351
51805.9731,24431.8396,50890.2222,37832.737,33568.5164,35280.7939,4641.1604,48690.2744,44097.2596,54738.0298,-3600.5974,-3472.6113,22108.1525
51816.9701,24434.5218,50891.8315,37841.7671,33579.3793,35282.8503,4645.3625,48706.8146,44103.8758,54740.2203,-3590.3603,-3464.8329,22110.2536
51800.3851,24432.1972,50893.8432,37838.6825,33570.841,35281.0621,4646.8824,48705.6524,44101.6853,54739.7733,-3596.44,-3466.7999,22108.2419
51787.6893,24432.1078,50893.7538,37830.9041,33553.2725,35273.9096,4646.6142,48685.804,44095.5609,54734.7665,-3609.404,-3481.2391,22104.4421
51794.976,24430.6773,50894.5584,37829.6971,33559.6651,35273.7755,4644.8261,48682.5854,44097.0361,54734.0512,-3610.611,-3482.7143,22105.4703
51814.869,24441.0038,50899.0735,37842.2588,33581.1675,35282.2691,4649.1176,48705.9653,44107.005,54741.7402,-3589.2427,-3468.8115,22112.6229
51821.4405,24445.6977,50898.2241,37848.2044,33594.6232,35289.6452,4651.8445,48718.7505,44113.487,54748.5352,-3578.2456,-3460.9884,22114.6792
51810.9351,24440.1544,50895.8101,37839.8895,33584.6543,35286.203,4646.2119,48708.6028,44110.4025,54743.8413,-3591.5673,-3468.2751,22112.6229
51793.6349,24439.5733,50895.8548,37832.737,33554.7477,35277.8435,4646.8824,48686.5193,44100.4783,54737.3146,-3606.4982,-3479.0039,22111.7288
51802.1286,24442.2555,50899.297,37838.7272,33558.1899,35279.8998,4651.0845,48691.5261,44106.245,54742.3214,-3600.955,-3473.416,22118.4343
51808.2082,24447.8881,50898.8947,37843.3764,33579.0664,35289.5111,4653.5432,48714.9954,44122.0254,54749.8316,-3586.7393,-3458.6638,22125.0951
51808.7,24448.6034,50900.1911,37849.6796,33590.9575,35293.3556,4655.5549,48727.423,44129.8038,54757.6994,-3579.4973,-3454.2829,22124.3799
51808.0294,24441.3167,50901.6663,37848.115,33585.1908,35289.064,4656.4937,48719.9128,44125.5122,54753.0055,-3584.9512,-3460.2731,22120.1777
51789.8351,24429.0233,50902.6498,37831.4853,33560.8721,35278.827,4648.2235,48695.9964,44110.626,54744.4671,-3599.5245,-3473.9077,22113.6063
51792.7408,24427.5481,50901.0851,37836.5368,33557.3405,35278.4246,4648.8941,48693.0907,44112.9059,54746.747,-3600.0162,-3471.3149,22115.9756
51811.6057,24436.757,50901.1298,37854.1946,33582.3298,35283.9231,4655.9125,48703.7301,44129.2673,54756.09,-3583.163,-3459.3791,22122.4129
51818.043,24436.8911,50903.365,37854.284,33589.3929,35282.6715,4654.9737,48715.1295,44130.6978,54758.0123,-3582.3584,-3458.2168,22120.446
51806.3754,24428.3974,50902.4262,37840.3366,33581.9721,35276.8153,4650.7269,48704.0877,44119.8349,54749.8763,-3592.2378,-3469.1691,22113.2934
51794.529,24428.9786,50900.9063,37838.8613,33567.0859,35281.5092,4651.3528,48696.4434,44111.8777,54742.232,-3599.3904,-3473.2819,22108.9572
51793.3667,24433.6277,50902.5156,37843.7787,33563.4649,35286.8736,4649.967,48708.6028,44116.4821,54742.1873,-3597.8258,-3471.5384,22109.2701
51806.1519,24441.9873,50900.1017,37847.8914,33582.3298,35290.4499,4651.7998,48728.7194,44133.7824,54750.3233,-3584.8618,-3460.3626,22111.4159
51821.7087,24447.7987,50904.4826,37856.3851,33602.4016,35299.0329,4659.0865,48744.8126,44143.2595,54759.2193,-3571.6295,-3451.4666,22118.4343
51814.5114,24447.0835,50907.8801,37851.0207,33592.0751,35296.2613,4659.1759,48744.0079,44133.1565,54759.264,-3581.7772,-3459.1109,22115.9756
51790.3268,24439.2157,50906.1813,37831.7982,33564.4037,35287.5888,4655.5996,48719.8681,44112.5929,54755.1066,-3598.2281,-3476.1429,22110.7453
51792.6067,24434.8347,50905.332,37831.8429,33558.1452,35290.8969,4656.8066,48708.8263,44115.0069,54756.2242,-3598.2728,-3471.7619,22112.8911
51820.457,24445.9212,50908.4612,37849.1879,33583.3132,35301.9834,4661.7687,48733.905,44131.9942,54762.9744,-3578.8268,-3451.1983,22121.34
51826.8943,24451.7326,50911.9481,37859.5591,33599.63,35303.3245,4663.9144,48749.6406,44140.3538,54762.9744,-3570.2437,-3440.4248,22129.2973
51812.1868,24448.4693,50909.3106,37848.8302,33589.3482,35294.5179,4662.8416,48743.248,44131.9048,54759.8004,-3581.956,-3449.2761,22125.8104
51791.5785,24441.3614,50906.4049,37834.3016,33567.1306,35285.756,4659.3547,48718.7952,44125.5122,54748.2222,-3599.0328,-3463.9388,22119.9989
51804.5872,24444.9824,50909.1318,37842.527,33572.5844,35288.617,4661.5899,48721.5668,44132.3519,54747.2835,-3594.1154,-3461.5695,22122.1447
51830.7388,24453.2973,50911.8587,37869.3491,33595.4726,35303.1456,4665.8814,48745.7961,44146.2994,54758.5934,-3570.959,-3446.728,22129.342
51839.5007,24465.3672,50909.3106,37871.629,33607.8107,35304.3973,4664.6744,48760.2353,44146.657,54758.5487,-3563.4935,-3443.554,22130.4148
51832.7951,24458.2593,50907.9248,37861.079,33591.0469,35299.6141,4661.3216,48750.3558,44142.2313,54756.2689,-3573.8647,-3451.6454,22129.2973
51810.8457,24447.0835,50906.7178,37847.8914,33567.8905,35295.5461,4657.0301,48724.7407,44124.7523,54749.2504,-3588.6616,-3467.0681,22123.3517
51809.3258,24443.5519,50907.2095,37846.2374,33566.1024,35295.5461,4653.9903,48721.4327,44122.6065,54744.2883,-3584.6829,-3464.8329,22118.1214
51822.111,24440.6909,50902.4709,37853.7476,33575.6242,35299.6588,4650.9504,48735.8719,44128.418,54747.0599,-3576.4128,-3454.3276,22118.2555
51829.7106,24437.4275,50896.3019,37856.6086,33586.219,35300.5081,4645.6307,48744.2315,44132.1731,54749.2057,-3577.441,-3452.5394,22116.1991
51817.1042,24429.962,50895.4078,37844.0022,33570.2151,35295.7696,4637.2265,48734.799,44119.4773,54746.7023,-3590.6285,-3463.3577,22111.997
51794.1713,24419.9038,50895.0502,37826.7914,33543.5271,35285.9795,4632.8008,48711.5532,44098.9137,54737.4934,-3607.6605,-3479.2274,22105.3362
51795.0654,24418.8309,50894.6031,37827.5961,33540.9343,35283.7443,4632.5326,48702.7466,44098.6007,54735.4817,-3609.3593,-3477.037,22103.1457
51814.4667,24427.3692,50896.5254,37840.2025,33573.5679,35284.9066,4638.5229,48722.1032,44115.1857,54742.232,-3592.4166,-3464.9223,22109.4489
51822.0216,24435.4159,50901.9792,37840.7389,33586.2637,35289.6452,4644.1555,48736.766,44118.1362,54747.6858,-3580.2573,-3456.0263,22115.6627
51806.9565,24442.032,50907.8354,37834.9721,33576.8312,35291.031,4647.4189,48730.6416,44111.5201,54747.0599,-3583.5654,-3458.485,22118.7919
51789.5669,24445.9212,50914.5409,37840.0683,33560.2909,35290.8969,4653.8115,48717.32,44103.3393,54741.6955,-3593.8472,-3465.5929,22118.926
51788.4046,24455.3089,50919.4583,37841.2753,33556.4911,35295.0096,4661.5452,48713.2072,44095.6056,54745.1377,-3590.852,-3459.4685,22122.86
51800.8322,24457.0971,50920.5312,37847.9362,33577.3677,35296.753,4666.9096,48730.7757,44104.2781,54749.8763,-3576.5916,-3446.4151,22129.6996
51803.2014,24456.9629,50921.6934,37854.8205,33594.4444,35298.72,4668.9659,48737.1236,44114.5599,54754.2572,-3568.6344,-3437.385,22134.304
51781.0732,24456.0689,50918.5642,37841.8565,33588.3647,35291.478,4666.8649,48720.2257,44100.1654,54751.3962,-3574.4905,-3446.9068,22134.304
51763.1918,24457.0076,50915.8373,37829.4736,33568.5164,35284.1914,4669.1,48694.4318,44082.9545,54745.7635,-3586.4711,-3459.6473,22132.5159
51760.6437,24456.9629,50913.021,37824.5562,33563.0625,35280.3916,4665.6132,48676.4163,44078.0818,54747.6411,-3589.6897,-3461.9272,22131.4877
51781.8332,24465.7695,50913.6468,37837.2073,33588.9012,35284.3702,4672.1399,48689.6932,44085.1897,54751.2621,-3576.5469,-3452.45,22134.3488
51787.0635,24472.4751,50914.6303,37852.2724,33599.5406,35290.0922,4676.342,48695.1023,44090.42,54751.8432,-3567.785,-3440.7377,22135.1087
51768.5562,24468.407,50910.607,37844.5387,33576.5183,35279.5422,4672.4528,48673.9129,44078.8865,54742.4108,-3580.2573,-3452.1818,22130.4595
