FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
57412.5946,28653.9942,54432.7945,42985.6181,37144.6162,39896.1157,5717.8885,50337.3742,43634.9809,55834.4275,1172.5277,-329.5094,26630.044
57427.3914,28659.8057,54435.9237,42995.8552,37163.347,39902.0165,5719.0061,50357.4014,43653.667,55842.6529,1194.343,-312.1197,26634.1567
57423.0999,28664.6783,54440.7517,42997.7328,37169.0243,39911.6725,5725.801,50359.5024,43650.5824,55848.062,1198.5451,-310.5104,26637.2412
57410.0465,28660.3421,54441.7351,42993.2177,37154.8086,39909.7949,5729.4667,50346.1361,43637.8866,55843.0552,1187.1904,-320.9263,26637.5095
57397.7977,28651.0885,54437.9801,42991.0272,37144.7504,39906.4422,5727.5891,50331.6075,43636.9032,55837.7802,1179.3673,-325.4861,26638.4482
57411.164,28656.6317,54439.187,42999.5209,37159.5919,39912.9689,5727.0974,50344.6162,43649.8672,55844.9328,1190.8561,-316.456,26644.5726
57428.7325,28665.7959,54438.293,43005.3324,37180.5578,39912.1642,5725.9798,50364.4198,43652.3706,55848.6432,1203.9542,-308.8564,26646.0478
57429.716,28664.6783,54441.1987,43002.9184,37176.7133,39913.2371,5728.3044,50372.7347,43651.0742,55850.5207,1201.6296,-307.7835,26644.5726
57412.5499,28654.4412,54439.187,42991.3849,37150.5618,39904.0729,5723.5211,50346.7172,43641.4182,55842.34,1182.4518,-320.1663,26639.0294
57399.2729,28649.345,54438.6953,42985.4393,37136.0779,39901.793,5721.7777,50328.4335,43637.3055,55844.3516,1172.9747,-329.9117,26635.0061
57415.992,28655.7823,54438.74,42992.8601,37149.623,39903.0447,5720.7495,50342.9621,43643.0722,55844.3069,1179.4567,-323.7426,26632.8156
57438.8802,28664.9913,54438.0248,43001.2196,37172.1983,39905.861,5719.8554,50374.7463,43655.3657,55842.0718,1191.9737,-316.9924,26633.8438
57434.0522,28659.761,54436.0578,42996.8387,37166.3421,39904.5199,5718.559,50371.1253,43651.2977,55840.4624,1189.068,-326.8272,26631.5192
57402.4469,28644.83,54432.1239,42982.8465,37140.5035,39897.7697,5714.8486,50346.449,43634.6233,55833.1311,1167.1633,-343.6357,26624.1878
57393.3274,28644.5171,54429.5758,42976.7668,37124.8573,39889.8572,5713.9546,50330.3558,43623.805,55828.3031,1155.2721,-349.4024,26620.1645
57409.8676,28646.9311,54430.1122,42983.4276,37138.8942,39894.3275,5713.8205,50347.7901,43625.8167,55831.1194,1164.6152,-339.1206,26624.6796
57422.9211,28648.2722,54427.5194,42987.6745,37156.7756,39896.2498,5710.1101,50362.9893,43635.9197,55834.3828,1179.412,-326.6931,26629.9546
57412.4157,28642.0137,54426.1336,42975.8728,37146.8961,39884.3586,5703.6728,50353.3781,43634.5786,55828.7054,1172.7512,-329.7776,26626.0207
57395.5625,28638.9291,54427.5641,42970.5977,37126.0643,39877.6978,5702.287,50329.1041,43621.704,55822.8046,1160.1448,-344.5297,26623.2491
57392.6121,28644.2488,54431.5875,42978.8679,37123.248,39878.8154,5710.6912,50315.246,43623.805,55832.0135,1161.2177,-345.2003,26629.3734
