FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
55971.0413,27651.161,53683.2511,41676.8789,36407.3664,38848.9813,5897.7306,50348.2819,44442.3258,55953.6964,-37.3274,-998.9887,25578.1263
55980.8761,27658.537,53687.5874,41684.7914,36417.7823,38855.7315,5899.7869,50361.9611,44458.1956,55957.5409,-25.2575,-987.1423,25581.9261
55999.8751,27663.0968,53685.8886,41695.6991,36441.2069,38862.5711,5901.888,50387.8891,44470.489,55965.7663,-9.9242,-974.1336,25584.206
56003.5408,27658.3135,53681.463,41698.426,36438.7482,38864.0463,5899.9658,50393.8794,44467.1363,55963.0841,-3.6657,-971.362,25586.8882
56005.7759,27653.262,53683.3405,41700.1247,36435.619,38865.9239,5904.0338,50376.7133,44460.3413,55955.708,-14.0369,-976.19,25585.3683
55988.7886,27645.7071,53684.3687,41681.2152,36416.4859,38858.6372,5900.8598,50359.3236,44452.1606,55955.5292,-29.3255,-984.8624,25581.2109
55990.8003,27653.7985,53683.4747,41679.2929,36420.3304,38861.3194,5899.7869,50359.8601,44462.1295,55957.7197,-22.9776,-979.9004,25580.9426
56007.1617,27660.8616,53687.945,41695.7438,36443.308,38870.126,5906.4925,50376.8474,44478.9827,55964.6934,-4.068,-966.087,25589.1234
56007.0276,27659.0288,53691.4319,41703.254,36447.5548,38869.1872,5905.2408,50386.9951,44476.9263,55964.7828,0.5811,-962.2872,25589.3916
55992.3649,27657.2853,53692.5048,41690.5135,36428.4664,38864.8957,5903.3632,50378.0991,44464.6776,55969.1638,-11.7123,-972.1667,25586.1729
55981.0996,27654.2008,53690.7613,41685.2832,36416.9776,38864.5381,5904.5702,50368.7561,44456.0945,55971.3542,-24.6763,-981.4203,25583.6248
55989.0121,27659.1182,53690.4931,41691.1393,36426.7677,38867.3991,5904.8831,50389.0067,44460.8778,55972.3824,-17.5685,-979.1404,25583.7142
56003.6302,27662.0686,53691.9236,41702.2258,36448.3595,38870.1707,5904.1679,50409.1233,44477.5969,55978.8197,-1.2517,-966.9363,25585.1448
56003.2278,27660.0569,53688.9285,41705.0421,36450.6841,38876.2951,5902.7821,50409.7044,44482.559,55977.4339,0.0894,-961.9296,25585.1895
55990.4426,27659.9675,53691.4319,41703.0305,36437.4518,38870.6177,5903.2291,50394.8182,44476.524,55977.2998,-18.1943,-974.983,25582.1943
55975.2434,27648.4787,53686.9168,41686.6243,36412.4626,38860.2018,5896.3001,50380.0213,44463.7835,55967.1074,-34.824,-991.3445,25573.1195
55970.8625,27645.2601,53680.256,41683.1821,36410.898,38855.8656,5889.5051,50375.1487,44458.0615,55962.1453,-34.2429,-994.6078,25568.6045
55988.3863,27649.4622,53674.9363,41694.8944,36430.2546,38856.7597,5886.8229,50394.2817,44464.3646,55960.2231,-22.307,-985.3989,25568.8727
55996.9693,27652.1891,53674.2657,41698.426,36439.7317,38860.4254,5887.1806,50396.1593,44467.8515,55967.8674,-18.4625,-980.1686,25571.5549
55991.0238,27649.5516,53680.0772,41695.7438,36424.309,38857.3408,5888.2982,50382.5247,44454.1723,55968.5826,-30.0854,-987.7682,25569.5879
55973.5,27640.745,53676.5456,41683.8974,36402.6725,38845.4944,5882.7996,50348.2372,44439.3307,55955.3951,-43.6753,-1002.0733,25559.6191
55989.8168,27641.4603,53678.1996,41687.9654,36412.1497,38850.8588,5883.1125,50348.8183,44446.7962,55954.2775,-38.6238,-995.3231,25563.7318
56010.6039,27647.5847,53676.5903,41690.8711,36431.6851,38855.9997,5881.682,50375.5063,44462.9341,55959.9549,-23.0223,-981.3309,25570.482
56015.566,27651.6974,53677.7526,41692.8381,36437.1836,38860.4254,5881.3244,50381.0048,44467.628,55962.1006,-11.6676,-978.1122,25571.9125
56003.7643,27651.0268,53681.0607,41686.0878,36422.0738,38857.922,5881.5479,50378.859,44458.1509,55961.8324,-26.1962,-988.8858,25570.4373
55989.9062,27646.8247,53680.8372,41680.0082,36408.1264,38859.2631,5878.9551,50366.7891,44449.836,55959.1055,-44.167,-1002.2968,25567.4422
55997.1929,27645.5283,53682.0889,41687.8313,36418.6764,38868.8296,5881.1009,50378.6355,44462.353,55964.2464,-32.7229,-993.2667,25572.2702
56023.6126,27655.3184,53682.3571,41704.8633,36447.1078,38879.4243,5887.5382,50406.7093,44477.0604,55972.3377,-10.2371,-977.3076,25578.618
56027.0548,27660.6381,53679.8537,41702.5834,36458.3731,38883.8053,5889.7734,50416.0076,44472.4113,55966.8392,-6.0797,-976.19,25578.6628
56008.5922,27660.5934,53679.3172,41690.6476,36442.2798,38879.2902,5887.2253,50406.4858,44455.9157,55961.6536,-22.8435,-986.4271,25576.6511
55991.0238,27655.7207,53680.6583,41680.4552,36412.6414,38874.3281,5886.3759,50382.3906,44447.4667,55959.2396,-39.3391,-992.2832,25577.9475
55995.3153,27651.608,53679.7196,41682.7798,36414.1613,38872.2718,5886.6888,50389.3644,44457.1674,55955.9762,-30.8007,-986.0694,25581.5238
56010.7827,27649.9093,53676.8585,41691.1393,36440.2235,38876.6527,5889.3263,50416.41,44471.6513,55960.9383,-14.8416,-973.7313,25584.6977
56013.152,27654.5137,53679.2725,41689.53,36445.9008,38876.3845,5893.8414,50429.1505,44473.663,55969.9237,-9.5665,-971.0491,25586.4859
55996.8352,27653.4855,53682.5359,41689.9323,36431.2828,38871.2436,5895.8977,50402.2837,44453.9934,55964.2464,-17.5238,-980.8391,25585.6365
55969.4767,27649.2387,53682.7147,41673.3921,36408.484,38862.6605,5890.3098,50361.2906,44433.7875,55956.1551,-31.6054,-993.222,25579.9145
55973.5447,27651.0268,53679.4066,41674.7779,36409.9145,38859.4419,5889.8181,50366.7891,44429.8089,55955.4845,-26.1962,-987.3658,25580.585
55986.5981,27655.9442,53677.1715,41681.7963,36427.8853,38861.0065,5888.2982,50390.6161,44430.837,55957.4068,-12.517,-981.4203,25582.2837
55982.2619,27656.1677,53678.6467,41677.5495,36437.8542,38854.748,5888.477,50381.1836,44419.8847,55953.0258,-10.5053,-982.0014,25583.4907
55972.5165,27654.9608,53679.3172,41674.0179,36432.2215,38852.5128,5893.6179,50351.277,44409.5135,55949.6731,-26.3304,-988.7964,25578.8863
55953.1599,27649.2387,53674.6681,41663.2891,36410.7192,38841.4711,5889.8181,50320.074,44403.702,55943.0569,-41.3954,-1001.0898,25571.689
55956.1998,27647.7188,53675.1598,41665.5689,36408.8863,38840.2194,5893.4391,50306.797,44404.0149,55946.5438,-34.4664,-997.29,25571.1973
55968.4038,27655.0949,53673.9081,41677.8624,36441.6987,38847.819,5896.7024,50315.1119,44402.808,55948.2425,-16.2721,-988.6622,25575.2653
55969.5661,27659.8781,53671.6729,41672.9003,36445.9902,38840.13,5894.9143,50312.4744,44398.0694,55945.918,-17.3002,-989.0199,25571.4208
55950.4777,27653.3067,53670.5554,41663.6914,36418.0505,38823.7685,5894.2884,50281.629,44381.2162,55934.3845,-36.031,-1003.4591,25564.0894
55931.0317,27644.366,53666.1744,41653.8566,36390.8708,38822.9191,5890.5333,50261.4677,44361.4125,55924.1921,-53.1524,-1014.0091,25558.0544
55936.3961,27645.126,53663.1346,41658.4611,36398.2916,38827.0319,5890.0863,50257.9361,44372.4096,55935.055,-43.9882,-1005.0237,25561.6754
55953.9199,27660.9063,53668.4096,41679.9188,36425.6948,38834.4973,5899.3846,50270.1849,44387.3405,55949.4048,-18.0155,-988.7069,25573.2089
55949.0472,27663.812,53666.6662,41679.1588,36418.7658,38827.4342,5900.0105,50269.872,44380.7244,55943.7722,-19.6248,-985.4436,25571.9572
55930.0929,27662.0239,53665.5933,41665.256,36401.7338,38820.0581,5894.959,50245.1509,44355.9587,55931.8364,-34.2429,-1002.0286,25566.3693
55913.0609,27655.0949,53666.4873,41653.7672,36379.2926,38815.7666,5892.2321,50218.3288,44340.6701,55922.6722,-49.8891,-1014.6797,25562.793
55919.9005,27658.6264,53669.1695,41660.2492,36387.2498,38821.3098,5891.5615,50225.7049,44346.3922,55920.884,-45.0164,-1005.8731,25562.6589
55941.2241,27668.4612,53668.052,41675.8507,36403.3431,38828.4624,5892.1427,50245.5086,44360.0267,55923.7003,-26.8221,-992.6856,25566.7716
55950.3436,27674.1832,53668.9013,41677.773,36410.4509,38830.5634,5894.6013,50249.8895,44364.1841,55925.3097,-20.4295,-992.5067,25569.0515
55939.1677,27672.4845,53671.1812,41666.9101,36391.9437,38828.5071,5895.853,50226.2861,44346.3475,55924.8179,-30.3537,-1002.1627,25567.7998
55922.6274,27667.4777,53673.6399,41665.7925,36371.8718,38828.06,5898.9823,50194.4125,44337.0938,55917.7995,-41.2166,-1006.5883,25566.9951
55931.5681,27668.0589,53673.1929,41670.4416,36374.9117,38828.9541,5896.9259,50190.4339,44342.19,55916.1454,-40.2778,-1002.2968,25566.414
55953.294,27675.0773,53679.0043,41681.4834,36401.8679,38838.2971,5899.2058,50215.5125,44362.1278,55923.9686,-21.0553,-982.7614,25573.6113
55962.6818,27672.5292,53681.463,41687.6078,36410.7639,38833.335,5901.3069,50218.1947,44359.4903,55925.6673,-13.6346,-977.9781,25573.7007
55944.9792,27670.9646,53679.1384,41674.5096,36389.8873,38822.9638,5897.1941,50187.1705,44341.1171,55918.3806,-28.0738,-993.7137,25569.6774
55928.4836,27659.8334,53677.6185,41662.4844,36368.832,38816.5265,5893.6179,50161.3766,44324.0851,55905.8189,-42.2895,-1008.0189,25563.7318
55927.2766,27653.9326,53675.8751,41661.2774,36373.8835,38817.6441,5892.4556,50169.8703,44334.1434,55916.1901,-35.1369,-1004.8002,25564.447
55948.019,27655.676,53679.8537,41676.9683,36394.4024,38822.8744,5894.9143,50192.222,44356.361,55932.5069,-17.7026,-991.1209,25571.8678
55952.5788,27657.0618,53675.9198,41679.0694,36397.3081,38818.5382,5896.9706,50185.7847,44356.0928,55929.1095,-14.3498,-988.2599,25572.8066
55936.4855,27652.9938,53675.5621,41665.0772,36373.9282,38813.7549,5892.7685,50169.7361,44338.6137,55919.6323,-25.7492,-998.7205,25564.9835
55921.1969,27647.0482,53670.5106,41649.2075,36342.7699,38808.7481,5888.2087,50144.5234,44325.8286,55913.4185,-47.5198,-1017.8089,25558.5909
55930.4953,27645.9306,53672.1647,41650.2804,36346.0779,38810.3127,5886.6888,50140.0083,44339.0608,55916.056,-44.6588,-1010.2987,25559.932
55960.4019,27657.7771,53676.5009,41664.6302,36369.7708,38813.2185,5887.9405,50160.0802,44348.4485,55920.9287,-28.0291,-996.1277,25563.9106
55967.4203,27659.9675,53672.5223,41670.3075,36378.0409,38812.9503,5884.3642,50172.1054,44348.4485,55920.6158,-25.034,-996.8877,25561.0496
55951.2377,27650.401,53669.706,41661.0986,36360.6513,38807.0047,5880.4303,50152.4806,44334.9481,55918.2912,-40.859,-1010.6117,25556.6686
55937.9607,27643.0696,53669.3484,41645.7653,36334.9468,38796.1864,5876.407,50132.4981,44326.365,55911.8092,-58.4275,-1024.8274,25552.5112
55946.3203,27645.7071,53667.9178,41646.257,36338.3442,38801.5509,5876.3176,50145.7304,44333.0258,55914.8043,-52.9289,-1021.2958,25552.8241
55967.3309,27659.1629,53668.0073,41659.3552,36370.3072,38815.6325,5886.063,50176.2629,44347.5544,55921.5099,-31.6501,-1001.9839,25558.5015
55980.2502,27665.3767,53668.0073,41663.8255,36380.3208,38822.9191,5894.0202,50195.7983,44357.4339,55924.4156,-26.1068,-997.3794,25561.4519
55975.3776,27663.1415,53670.4659,41666.9101,36374.4646,38824.7967,5898.267,50191.9985,44350.639,55921.2863,-34.6899,-1003.7273,25562.4801
55968.5826,27658.5817,53676.0986,41662.7526,36365.4345,38820.5498,5900.6363,50176.5758,44346.258,55922.7169,-43.273,-1009.2705,25565.0282
55969.4767,27658.6264,53676.4115,41666.1948,36377.0574,38820.9969,5903.9444,50187.5281,44353.4106,55921.5993,-33.617,-1001.9839,25570.7055
55986.5534,27662.4262,53679.2278,41679.6952,36405.4441,38827.2107,5910.8287,50216.8089,44375.0024,55929.3777,-9.2536,-978.5146,25577.4558
55989.4145,27665.4661,53682.8488,41685.9537,36407.0535,38823.5897,5911.6781,50214.2161,44385.8653,55937.6478,-2.9504,-971.7643,25579.2439
55967.5545,27656.4807,53680.0772,41671.8274,36385.6405,38813.6208,5904.8384,50188.1987,44365.3464,55933.6245,-18.0602,-989.2881,25573.2536
55950.9248,27645.2601,53678.6467,41659.4446,36363.3335,38807.6752,5898.8035,50165.4893,44352.1589,55928.0366,-32.8571,-1000.5087,25566.5928
55961.3407,27644.7237,53679.6302,41660.9198,36371.1566,38814.1572,5899.2505,50171.9713,44357.6127,55931.5234,-25.7045,-991.7021,25571.5102
55985.7041,27656.436,53678.1996,41673.705,36398.5151,38822.1145,5903.2738,50207.2871,44375.4047,55938.8995,-12.2935,-980.7497,25574.7736
55988.3863,27662.8286,53674.3551,41676.3425,36403.656,38822.6509,5902.0221,50220.3405,44375.7176,55935.8597,-10.5053,-983.0743,25573.1642
55970.2814,27652.8597,53668.5884,41666.3289,36378.8903,38811.2962,5893.2155,50201.0733,44361.2784,55925.8014,-28.8785,-1000.2851,25565.1176
55957.7197,27651.7868,53669.1248,41662.4844,36358.7737,38807.0494,5890.6227,50183.1919,44350.9966,55922.3145,-41.6636,-1012.0422,25561.0943
55960.4466,27654.2455,53665.1462,41660.5175,36368.5191,38808.6587,5889.5946,50194.0995,44349.1638,55921.7334,-41.0825,-1011.1481,25558.9485
55978.8644,27664.3485,53663.8051,41670.9334,36392.0331,38817.4206,5889.5051,50225.839,44359.7585,55924.2368,-30.6219,-999.6146,25559.0379
55978.4174,27670.1599,53664.5651,41673.9732,36390.245,38819.6558,5891.3827,50220.9216,44374.6895,55923.745,-27.582,-992.8197,25558.7697
55966.6604,27674.3621,53666.3979,41672.4086,36375.5822,38825.1543,5891.7403,50201.2968,44362.6642,55922.091,-34.4664,-1002.3862,25554.5676
55952.9364,27669.8023,53670.6001,41664.809,36353.1411,38821.4439,5887.4488,50184.8906,44344.1123,55918.9618,-44.7929,-1014.0538,25552.8241
55965.1405,27670.607,53666.8003,41667.4912,36363.0652,38829.5799,5887.0912,50199.5534,44349.7449,55917.2183,-44.1223,-1006.0966,25553.9417
55985.3464,27670.0258,53666.4426,41680.4999,36389.3062,38840.2194,5888.2535,50229.907,44370.5767,55926.8296,-25.7939,-991.4339,25556.7133
55991.8284,27677.8936,53671.8071,41684.3444,36399.7221,38844.2427,5892.9473,50242.2005,44383.0937,55932.194,-18.2837,-983.4319,25562.1672
55976.7187,27666.3601,53670.2871,41669.637,36380.8572,38834.1844,5885.7501,50222.7545,44374.7789,55925.3991,-32.41,-998.1841,25558.9485
55961.4301,27649.3281,53665.6827,41656.9859,36359.489,38829.8482,5877.1223,50196.6029,44355.6011,55918.4253,-45.9999,-1011.1034,25552.4665
55966.4816,27649.9093,53665.1462,41663.1103,36369.8155,38834.095,5878.9104,50199.911,44365.3464,55922.538,-37.2827,-1000.8663,25556.8922
55980.2055,27657.5983,53667.0238,41673.4368,36398.0681,38840.3535,5886.3759,50228.4318,44381.4397,55932.2834,-22.7988,-986.3377,25566.1458
55987.2687,27654.5137,53668.7672,41677.8177,36407.0088,38840.5323,5885.1689,50237.2831,44386.1783,55934.9656,-19.0437,-984.6836,25567.5316
55977.0763,27652.055,53670.8683,41665.256,36390.692,38833.1562,5882.2632,50219.7146,44381.6632,55931.2105,-35.0475,-994.5631,25564.1788
55965.1405,27658.4476,53673.9081,41657.12,36380.142,38831.1893,5887.1806,50211.7574,44367.7604,55928.4836,-47.5645,-1007.5271,25563.3295
55966.7498,27663.4544,53673.1929,41658.9975,36381.2149,38833.9162,5889.8181,50215.9148,44370.8003,55929.6012,-40.7249,-1004.1296,25565.0729
55981.949,27667.9695,53676.0539,41666.5971,36405.3547,38837.2242,5893.8414,50239.6077,44386.7147,55940.8665,-23.9611,-987.3658,25566.7269
55984.6312,27675.6138,53676.6797,41671.0675,36418.5423,38834.855,5896.0319,50245.9556,44390.6039,55943.1016,-17.3897,-984.326,25568.8727
55968.5379,27670.7411,53673.1929,41657.4329,36399.6774,38823.3662,5892.5897,50219.0441,44383.6749,55934.3845,-28.8785,-998.4523,25565.6093
55957.7197,27663.5438,53672.0306,41646.57,36380.0526,38815.856,5891.6062,50204.739,44370.3532,55936.5749,-43.6306,-1011.5951,25564.6259
55969.9237,27672.6186,53677.7526,41652.9179,36393.6424,38824.7073,5898.0435,50226.9119,44378.8022,55944.2192,-35.4946,-1001.8945,25569.9903
55982.0384,27673.6021,53676.948,41658.774,36416.3965,38825.4672,5899.4293,50251.5435,44390.738,55947.4826,-22.6647,-991.3892,25568.8727
55993.5272,27675.0773,53676.3221,41666.9995,36421.4033,38825.0649,5900.3234,50256.3268,44396.3706,55952.7576,-18.4178,-987.8129,25568.2915
55977.2551,27670.2493,53674.3999,41656.5388,36393.7318,38817.1077,5895.2719,50238.4007,44387.9664,55945.4262,-36.5227,-1003.1015,25564.0894
55957.0491,27668.4612,53674.3104,41646.1676,36377.4151,38812.2797,5895.6742,50214.4843,44377.9528,55934.0715,-45.4634,-1011.5504,25561.1837
55966.9286,27668.1483,53674.0869,41653.0967,36390.7367,38820.7734,5898.3117,50227.8954,44382.0208,55939.6148,-40.0543,-1002.7438,25565.0729
55991.9626,27672.3951,53674.7128,41665.7031,36417.9164,38828.2388,5900.0105,50251.5882,44402.495,55946.1862,-26.4645,-987.5447,25568.4704
55990.3532,27673.915,53676.7244,41668.2959,36423.9067,38833.4244,5903.3632,50258.4726,44407.5465,55950.7012,-22.1729,-980.8391,25569.7668
55974.6176,27665.8684,53678.0655,41657.9694,36397.0846,38828.06,5902.6033,50235.6738,44398.0694,55948.6896,-37.4615,-993.5796,25565.0282
55957.7644,27656.9724,53673.9081,41643.4407,36368.5638,38815.3195,5897.373,50225.3026,44384.4795,55941.8947,-53.2866,-1005.8731,25562.793
55966.3922,27661.5769,53675.3386,41654.9742,36380.8572,38823.4556,5899.2952,50238.1772,44387.9217,55943.5487,-41.8872,-995.9936,25568.068
55992.6778,27673.468,53677.7079,41671.8721,36418.5423,38840.13,5906.5372,50261.2889,44402.8527,55951.8635,-22.0835,-977.1287,25578.2604
55996.3882,27676.1055,53677.395,41678.7118,36422.5209,38848.3107,5912.3039,50267.2791,44405.356,55948.1978,-16.0486,-972.0325,25577.6793
55981.4572,27668.5059,53673.5952,41668.9217,36409.2439,38845.6285,5912.3933,50249.5766,44391.185,55938.7654,-26.0174,-983.2084,25572.5384
55964.157,27663.0074,53670.7789,41654.9742,36388.3227,38841.6499,5909.8452,50222.7098,44380.9927,55943.0569,-37.5062,-995.2784,25570.9291
55973.7235,27666.7178,53670.153,41655.6895,36396.727,38844.1533,5912.7957,50232.4104,44388.5922,55939.9724,-31.2477,-988.4834,25570.1244
55996.9246,27672.708,53671.9859,41672.7215,36430.2546,38849.92,5915.4779,50267.6815,44398.6505,55939.0336,-20.0272,-974.4912,25573.2089
55997.774,27675.6585,53676.5456,41679.2035,36435.4849,38853.0493,5918.6965,50271.2131,44403.2997,55939.2124,-13.2322,-966.9811,25577.9922
55984.81,27671.2775,53679.4066,41672.5874,36418.274,38852.6469,5920.4847,50243.9439,44397.8906,55936.3961,-23.1117,-981.8673,25577.5005
55962.6371,27668.9529,53678.7361,41664.5855,36397.3975,38849.473,5918.473,50227.4036,44377.2376,55933.7586,-34.377,-998.3182,25572.2702
55964.8722,27667.5224,53679.4066,41666.2842,36402.3149,38847.6849,5916.6849,50236.4337,44381.3056,55938.2737,-28.6549,-992.015,25574.3712
55984.2736,27666.6731,53680.0325,41677.013,36427.93,38851.0376,5913.3321,50267.2344,44398.7399,55946.1862,-17.0767,-975.6982,25581.2109
55990.4426,27668.0142,53681.3289,41677.013,36434.1438,38852.1105,5912.5274,50278.3656,44407.2336,55949.6731,-14.4839,-973.3289,25583.4013
55972.5612,27652.9044,53676.3668,41662.9314,36412.6861,38839.7723,5908.7276,50249.666,44403.3891,55940.2406,-28.5655,-991.2103,25574.3265
55959.776,27641.5497,53677.3056,41655.4213,36392.5248,38835.4361,5907.2971,50235.4503,44384.9266,55936.6196,-40.1437,-1001.4027,25574.103
55961.8324,27643.159,53673.9528,41653.946,36395.2518,38830.3846,5901.8433,50236.2102,44379.0704,55937.2008,-39.2944,-997.1559,25569.7668
55983.603,27644.679,53669.2142,41655.5554,36421.2245,38831.7257,5897.3283,50253.3317,44387.877,55942.5205,-32.0524,-989.0199,25567.9786
55993.0354,27649.2387,53666.3979,41666.3289,36427.6618,38836.4196,5900.4575,50254.4492,44393.912,55937.9607,-29.0126,-988.8411,25568.3362
55969.6555,27643.2931,53663.7157,41655.153,36398.7386,38831.5022,5894.0649,50230.8011,44380.635,55924.9967,-42.4236,-1004.1744,25558.5015
55948.1531,27633.5031,53659.3795,41636.2435,36372.0506,38822.338,5886.7782,50212.2045,44368.6098,55925.1308,-54.27,-1018.7477,25554.2994
55962.19,27636.1406,53659.603,41646.257,36384.7911,38823.9026,5890.3992,50218.5971,44373.0801,55926.0249,-44.0776,-1011.6845,25556.4004
55982.4854,27640.6109,53660.2736,41657.8352,36404.6842,38832.0833,5893.6179,50242.6028,44396.2365,55933.4904,-26.4645,-997.6029,25560.1555
55992.5884,27651.608,53662.1511,41660.9198,36410.1827,38831.8151,5896.2107,50267.9944,44401.1092,55935.3679,-22.8435,-994.5184,25565.1176
55978.8197,27650.7586,53662.7322,41648.8498,36389.7979,38821.0416,5897.82,50256.5056,44394.6272,55932.194,-35.8522,-1006.8119,25562.3907
55963.2182,27640.0745,53665.9062,41636.6458,36373.0788,38820.0134,5896.6577,50226.9566,44379.741,55926.8296,-49.3079,-1015.3949,25560.0214
55972.9189,27639.7616,53671.36,41639.1045,36384.1653,38824.7967,5899.474,50235.0032,44387.6982,55933.0434,-48.548,-1005.1131,25563.6871
55993.706,27646.9141,53672.7011,41651.1744,36406.3829,38835.4361,5900.5916,50265.5357,44410.6311,55941.537,-30.309,-990.7186,25570.2138
56001.1715,27648.1211,53674.534,41650.8168,36408.5734,38833.9609,5900.7704,50270.319,44421.2258,55942.2523,-26.2409,-985.8906,25571.7337
55986.3299,27647.3165,53677.2609,41648.2687,36396.3246,38831.5022,5902.9609,50253.6446,44410.0499,55940.0618,-37.4168,-999.0782,25569.4091
55969.6108,27649.2387,53677.7973,41640.6691,36382.7795,38826.9424,5902.5586,50235.5844,44402.9868,55940.0171,-51.0067,-1010.254,25566.9951
55977.6127,27656.5254,53680.0325,41648.2687,36400.0797,38836.5537,5906.7607,50250.3365,44409.6476,55946.812,-40.0543,-998.497,25574.1477
55991.1579,27662.2921,53680.3454,41654.8848,36426.4101,38842.9463,5906.1795,50282.076,44417.7389,55951.9976,-24.0058,-984.4601,25578.3498
55987.5369,27655.8101,53676.5903,41648.6263,36425.516,38839.4594,5903.3632,50286.5463,44419.7506,55946.812,-19.9378,-984.9072,25576.4723
55982.1278,27648.3893,53676.8585,41649.2075,36407.1429,38834.9444,5900.3234,50268.4414,44408.1277,55949.7178,-30.0407,-994.0267,25575.5335
55971.846,27645.1707,53677.842,41650.7721,36393.2848,38832.3069,5898.2223,50249.3531,44404.0596,55946.365,-46.8045,-1003.5038,25572.3149
55973.6341,27648.8364,53673.7293,41648.8498,36395.8329,38829.1776,5894.8696,50264.8652,44405.4902,55942.1182,-45.9105,-1003.1909,25571.7337
55991.1579,27651.9209,53674.221,41661.9033,36419.0787,38840.3535,5897.5965,50289.3627,44417.3366,55947.3038,-26.8668,-990.5398,25574.2371
55993.9295,27654.5137,53671.7176,41661.4115,36420.2857,38837.0454,5895.1378,50289.6756,44418.6777,55950.1648,-22.307,-987.6788,25569.7668
55978.6856,27646.4671,53664.2075,41645.9441,36400.5268,38826.7189,5889.4157,50266.5192,44402.6291,55942.6546,-38.9814,-999.4358,25561.3625
55956.4233,27636.1406,53661.9723,41635.8858,36381.3937,38816.8395,5883.8278,50245.3297,44393.2414,55937.1114,-57.7122,-1017.7642,25553.003
55957.4068,27642.3991,53663.8051,41646.257,36395.6094,38827.1213,5888.7452,50253.0634,44403.6126,55942.6099,-49.6209,-1008.6,25557.2051
55974.3047,27650.0434,53662.5534,41655.5107,36411.3897,38832.7092,5890.131,50278.4103,44410.7205,55943.6381,-33.7958,-993.6243,25560.0661
55981.3231,27653.0385,53662.5534,41659.8469,36415.8601,38837.3137,5891.1145,50290.1673,44416.3084,55945.918,-32.5888,-994.1608,25561.9884
55966.9286,27641.9073,53661.1229,41650.4145,36401.1973,38833.1115,5886.51,50277.6057,44407.8147,55944.0851,-44.7035,-1006.0072,25556.5792
55951.8635,27637.7499,53661.1229,41641.6973,36380.0526,38827.9259,5883.9619,50255.388,44394.2696,55935.815,-57.2205,-1014.8138,25554.7017
