FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
56936.9495,28314.6948,54073.8255,42454.4066,36943.7635,39503.8426,5815.7444,50426.2,43963.9986,55869.3409,748.9622,-589.7731,26259.1839
56913.2119,28310.9844,54074.1384,42445.5553,36917.7908,39490.7445,5813.7327,50392.8065,43950.6322,55860.7578,731.3043,-601.3513,26254.4006
56892.246,28306.9611,54069.7128,42431.0267,36894.3661,39483.5919,5811.6317,50349.4889,43938.7858,55854.7229,717.3121,-614.9858,26247.4716
56894.8835,28310.895,54069.0422,42435.497,36912.3369,39485.1118,5812.3916,50351.1429,43939.9928,55858.2544,726.5657,-611.3201,26248.3656
56912.4967,28326.273,54070.6068,42451.0539,36940.7684,39493.4267,5816.3702,50383.1059,43953.225,55859.2826,746.5035,-594.3775,26256.5017
56918.174,28333.962,54068.9975,42448.2822,36936.5215,39491.3256,5821.0641,50382.3459,43958.0977,55869.7879,744.5812,-587.5379,26256.3229
56899.5327,28323.9484,54068.014,42434.603,36907.196,39484.0837,5817.0855,50348.3266,43939.7246,55860.4002,727.8174,-602.3794,26247.4716
56880.3996,28315.0524,54067.7905,42433.4854,36885.2913,39484.2625,5814.9397,50324.6784,43927.1629,55852.4877,716.1945,-610.7837,26245.9069
56886.9263,28323.9484,54070.875,42439.2521,36898.2553,39492.7561,5816.7726,50336.9272,43940.7527,55854.1417,724.7329,-599.6078,26249.2597
56909.9486,28334.409,54069.9363,42454.1831,36928.6984,39500.2216,5818.3372,50362.4976,43949.3805,55861.0708,740.1109,-588.8343,26252.5231
56909.2333,28328.0611,54065.9577,42455.9265,36920.9647,39503.3956,5812.5257,50353.3781,43953.0909,55860.0873,740.4685,-589.6837,26250.0197
56890.9943,28326.1836,54064.6613,42444.6613,36894.6344,39491.415,5802.4675,50318.4646,43929.2639,55847.7938,722.5424,-606.8945,26243.5824
56876.5998,28321.1321,54064.4377,42432.6807,36872.8191,39483.0555,5798.31,50295.6659,43919.5186,55841.1777,711.4112,-620.3502,26242.9118
56889.385,28323.6355,54065.4659,42446.5835,36891.818,39492.5773,5805.999,50313.8155,43930.6945,55850.8337,723.2577,-612.1695,26249.8856
56919.4704,28328.5528,54069.1763,42466.8789,36916.9414,39499.5064,5814.1798,50339.5647,43939.9928,55856.7792,746.3247,-594.914,26258.7368
56921.348,28329.4022,54071.0539,42475.7302,36923.2446,39502.7697,5816.2808,50344.348,43937.3553,55853.4265,751.8232,-589.8625,26264.146
56903.5113,28323.2778,54068.6846,42466.8789,36899.8647,39488.9116,5809.6647,50318.2411,43917.5069,55844.2622,731.8854,-605.3299,26256.0993
56887.418,28316.3041,54070.0257,42454.3619,36875.2778,39479.7474,5806.7143,50286.6358,43909.1921,55836.5732,722.6318,-615.9246,26250.0197
56897.3869,28315.9018,54068.7293,42457.1335,36882.8326,39487.5258,5806.4461,50286.904,43921.3514,55837.9591,735.5064,-607.9227,26250.3326
56921.7056,28314.6948,54068.9975,42464.9119,36897.853,39488.554,5805.8202,50300.2703,43930.2474,55845.5139,749.4986,-594.3328,26254.9818
56927.0253,28307.3634,54073.0208,42463.3026,36898.7471,39487.2129,5802.1098,50294.8165,43928.951,55844.9775,746.2353,-597.9985,26255.5629
56912.5861,28303.7424,54072.1714,42449.981,36876.9318,39482.072,5800.4558,50269.2908,43913.6177,55840.1942,729.0691,-612.8848,26249.7067
56899.8903,28303.3401,54070.2939,42437.911,36855.0271,39478.5404,5798.623,50253.4658,43899.402,55836.8862,715.211,-620.7973,26246.4434
56908.0263,28308.5257,54070.8303,42445.6447,36872.685,39483.0108,5802.4675,50265.6251,43911.2931,55847.3915,725.8058,-606.1792,26254.4006
56932.5238,28316.8852,54076.6418,42463.8391,36905.9891,39489.4034,5807.8319,50288.111,43933.4214,55858.7462,751.4209,-587.8955,26266.2023
56947.5889,28319.3439,54079.5028,42469.2929,36904.4691,39491.6385,5808.6365,50288.2004,43933.5108,55858.2991,758.9757,-584.6769,26268.1246
56935.8319,28307.1846,54076.4183,42447.567,36875.5013,39482.832,5800.3217,50260.9313,43920.7703,55848.9561,740.3344,-601.5748,26259.6756
56925.7736,28302.6695,54078.877,42438.9839,36852.7472,39476.1264,5795.3596,50241.217,43906.644,55849.3584,726.3869,-610.2026,26256.9934
56939.0059,28307.8998,54080.0393,42443.8119,36865.3089,39479.3451,5796.3431,50249.0848,43912.7237,55855.1699,738.6804,-598.0879,26257.8875
56962.5646,28320.5062,54079.9946,42453.5125,36896.646,39486.8553,5801.1264,50274.9234,43934.1813,55858.0756,754.8183,-583.7381,26262.5813
56957.1108,28326.0494,54077.0888,42451.9479,36898.7918,39492.1303,5799.9194,50285.4735,43941.915,55858.2544,755.4442,-583.9616,26263.6542
56933.6861,28322.6967,54073.0208,42439.6098,36879.167,39483.1449,5796.7454,50267.6368,43930.9627,55855.2146,735.5511,-597.9538,26255.9205
56923.449,28317.377,54071.2327,42428.2104,36865.7112,39478.1381,5796.209,50259.4113,43924.6148,55855.751,718.2062,-607.4309,26251.6737
56928.6346,28314.0242,54068.4611,42432.4572,36877.4235,39476.2605,5793.3033,50275.5046,43935.746,55860.9366,725.0011,-600.0102,26253.5959
56944.102,28312.8619,54067.7905,42444.0801,36897.8977,39473.3548,5794.8679,50298.7057,43947.4583,55867.3292,738.7251,-591.1589,26257.5299
56952.5063,28314.0242,54073.602,42455.9712,36901.5634,39477.3334,5802.3334,50294.1459,43945.9383,55872.8725,742.1672,-581.9052,26262.4472
56929.7075,28300.5685,54071.635,42442.5155,36883.4585,39469.3762,5801.1264,50265.7592,43937.3106,55866.3011,729.6503,-594.5116,26257.2616
56921.8844,28292.6559,54074.9431,42432.189,36863.3866,39464.9506,5803.3615,50248.459,43927.8334,55859.6402,725.8058,-605.1511,26258.7368
