FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
52967.7719,25449.6485,51822.111,39037.0488,34300.7594,36420.8668,5005.1361,49099.0877,44215.7686,55007.6813,-2521.053,-2812.0279,23110.3152
52988.0673,25461.4502,51826.0449,39048.5823,34317.8809,36427.8406,5008.9806,49126.0439,44236.6004,55012.241,-2508.7595,-2804.8754,23115.4114
52987.2626,25471.3297,51828.9506,39053.1421,34323.29,36431.6851,5015.0156,49134.8952,44237.5839,55014.9679,-2509.0277,-2807.1553,23114.4279
52970.8564,25480.0469,51835.7456,39053.6785,34316.0927,36432.9815,5020.1118,49132.973,44233.5606,55013.5821,-2514.1686,-2808.0046,23116.5737
52959.2782,25476.2024,51834.2704,39047.8224,34302.4582,36432.1321,5018.9942,49110.9341,44228.3303,55002.3615,-2526.8197,-2813.8608,23112.9974
52965.7155,25472.8943,51827.1625,39050.594,34311.8012,36429.4946,5016.8484,49124.7922,44235.4381,55003.4344,-2521.1424,-2808.4964,23113.7127
52982.837,25482.8185,51828.0119,39064.8544,34339.2491,36439.8658,5020.0224,49149.3791,44251.0396,55012.8222,-2498.88,-2796.4711,23122.2957
52988.7378,25481.075,51828.146,39073.0798,34342.4678,36447.5995,5016.3567,49151.4355,44247.8657,55007.1448,-2497.673,-2800.0474,23120.2394
52980.9594,25478.9293,51828.0566,39065.3461,34327.8944,36442.0116,5013.3616,49129.4861,44233.65,55001.691,-2511.397,-2812.0726,23116.8419
52977.2043,25474.4142,51825.2403,39057.3889,34316.0033,36440.2235,5010.2323,49117.595,44225.0222,54997.0418,-2525.9256,-2818.7335,23114.562
52989.7213,25476.6941,51826.2684,39056.0925,34326.3745,36447.7783,5009.3383,49138.4715,44233.1135,55000.8863,-2518.5049,-2811.9385,23115.0985
53005.2781,25479.0187,51827.9672,39066.9554,34350.425,36455.1991,5009.8747,49164.7124,44250.5479,55010.8552,-2499.8188,-2798.7957,23120.3735
53006.3957,25476.7388,51828.4589,39070.7552,34350.425,36453.5004,5009.0253,49170.3451,44254.3477,55014.4762,-2498.2095,-2794.1465,23120.8652
52989.319,25467.5299,51822.7369,39059.6241,34325.5699,36440.2235,5002.901,49151.3014,44239.6402,55002.9874,-2516.9849,-2808.5858,23116.1267
52975.8185,25459.6621,51821.3958,39055.2431,34309.7448,36437.5859,5002.9904,49130.4696,44234.4993,54998.517,-2524.5398,-2821.058,23113.8468
52985.2957,25463.6854,51821.9322,39057.5677,34321.2336,36445.0514,5003.6162,49140.7961,44234.4993,55001.691,-2522.1258,-2816.2748,23112.8633
52994.9069,25465.3841,51819.5629,39066.7319,34339.7856,36446.4819,5004.9573,49162.4773,44247.1951,55006.0719,-2508.3572,-2805.5012,23114.875
52985.3404,25461.7631,51816.389,39054.662,34335.5834,36437.7201,4999.9058,49167.6182,44245.9881,55002.7639,-2511.3076,-2811.8938,23110.6281
52978.6795,25464.043,51817.1936,39043.2626,34317.6126,36429.584,4994.899,49153.2236,44234.7676,54997.8018,-2527.3561,-2822.1756,23108.9294
52971.4823,25463.5066,51818.4006,39037.2723,34313.3658,36428.9135,4995.9272,49142.8524,44235.3487,54998.3829,-2535.4475,-2824.0979,23107.8565
52973.2257,25462.836,51820.9487,39039.5969,34334.287,36432.3556,5002.0516,49158.901,44249.028,55007.1001,-2520.0248,-2814.0843,23111.1646
52994.1916,25474.4142,51823.318,39052.5609,34358.874,36437.2283,5008.9359,49191.2216,44264.2272,55017.2031,-2498.5224,-2796.8287,23119.2559
52999.6902,25477.5882,51824.8379,39055.5561,34359.9021,36436.3343,5009.6065,49195.8708,44258.9968,55017.7395,-2499.4612,-2800.1815,23119.7923
52984.3122,25478.974,51827.9672,39048.0906,34343.5854,36433.652,5012.5122,49174.8601,44250.4585,55017.2925,-2511.8887,-2811.3574,23117.736
52973.7622,25483.489,51828.9059,39043.1732,34331.6048,36423.5938,5010.8135,49159.8397,44245.4517,55019.0806,-2524.4057,-2819.6275,23116.1714
52982.3452,25484.2937,51821.5746,39046.4365,34340.2773,36422.0738,5008.5336,49162.6114,44251.6655,55014.655,-2520.4271,-2815.1572,23112.2375
53000.5842,25491.5357,51823.4074,39061.5016,34364.596,36432.7133,5011.6181,49180.9845,44267.9822,55020.4664,-2503.261,-2801.0756,23116.5737
52986.7709,25484.2937,51822.2004,39052.4268,34356.8176,36426.6783,5006.7455,49179.7328,44261.3214,55024.0874,-2509.5642,-2808.8987,23110.6728
52968.3977,25480.7621,51822.6922,39045.1849,34341.8419,36423.9514,5006.2984,49167.9311,44250.9055,55019.483,-2524.6739,-2821.9521,23106.0684
52966.5202,25478.1693,51824.4356,39042.4132,34328.4309,36426.7677,5007.7736,49155.6823,44247.1504,55015.102,-2531.8265,-2829.9987,23107.2307
52974.2539,25475.0401,51824.2121,39043.5308,34335.9858,36428.1535,5006.3878,49153.2683,44251.9337,55013.7162,-2527.6244,-2823.6508,23107.8118
53002.283,25484.1596,51830.9623,39057.5677,34363.3443,36439.2847,5010.277,49172.0438,44265.3,55028.1554,-2505.2279,-2805.2777,23117.9148
52996.4715,25482.2373,51828.9953,39047.42,34358.0693,36433.205,5003.8844,49169.3616,44260.2038,55024.5345,-2510.4135,-2814.3972,23111.3881
52970.4094,25466.6805,51820.0994,39031.0585,34329.8614,36421.7162,4994.005,49147.6804,44241.0707,55015.102,-2531.5136,-2834.335,23101.5533
52952.3492,25458.4104,51811.7845,39018.5863,34301.8323,36413.9378,4991.7698,49129.6202,44224.2175,55003.0321,-2546.8469,-2848.9977,23093.7302
52960.4405,25460.8244,51810.801,39027.6164,34312.9635,36422.3421,4994.8543,49143.2995,44237.0921,55007.1895,-2530.8877,-2835.7208,23098.737
52979.6183,25466.0547,51817.5066,39043.4861,34339.5621,36429.584,4999.28,49162.4326,44250.682,55017.8736,-2511.0394,-2815.0678,23109.1976
52987.0838,25466.3229,51819.2947,39045.4531,34341.3502,36432.7133,5003.5715,49161.2703,44255.5994,55023.7745,-2509.5195,-2815.9618,23112.9527
52975.8185,25457.3822,51815.8525,39032.9361,34320.7866,36421.895,4996.866,49141.3772,44239.2379,55011.6152,-2529.636,-2833.5303,23103.1626
52954.4055,25445.7146,51810.6222,39021.5814,34300.8041,36410.0486,4990.4287,49117.4608,44220.1495,55002.3615,-2544.1647,-2846.3602,23095.2054
52967.1013,25445.2676,51815.4055,39028.5105,34323.737,36419.0787,4990.1158,49132.2577,44229.6267,55006.6978,-2535.1793,-2835.5867,23098.6923
52986.8156,25452.286,51823.0945,39045.2743,34345.7311,36428.7794,4993.7814,49156.2188,44240.3108,55015.1467,-2521.3212,-2823.2038,23104.9955
52983.4628,25452.5989,51819.25,39044.2908,34339.2491,36423.6832,4992.2168,49157.1128,44242.0542,55013.7162,-2522.3494,-2823.8744,23101.9109
52964.5979,25441.2442,51815.5843,39033.4725,34322.4853,36419.4363,4989.4899,49145.8476,44232.9347,55001.7804,-2534.6428,-2837.196,23097.53
52953.6456,25435.4328,51819.2947,39030.9244,34312.9635,36424.2643,4993.2897,49131.0954,44222.9658,55003.4344,-2538.7555,-2842.6498,23102.3133
52955.4784,25436.0586,51820.6358,39041.9662,34328.8332,36425.4266,4996.4637,49139.3656,44234.5887,55009.6482,-2528.7867,-2832.4127,23104.012
52975.9526,25444.0606,51819.0265,39052.6503,34345.3288,36427.7512,4996.4637,49162.2537,44247.3739,55016.3984,-2516.4038,-2818.8676,23107.5883
52984.3569,25450.4532,51816.4337,39061.8593,34345.1947,36431.6851,4996.9107,49164.8018,44251.6655,55019.2147,-2516.4038,-2817.6159,23108.9294
52972.2422,25448.9332,51817.9983,39058.6406,34329.9508,36431.0145,4997.5365,49148.1274,44243.5741,55018.723,-2521.7682,-2827.0483,23107.0518
