FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
51691.2639,24376.3179,50863.3554,37773.7284,33483.3115,35208.9107,4616.037,48569.3961,44054.5678,54698.7355,-3663.3611,-3529.3847,22022.7689
51702.5739,24377.1672,50860.7179,37779.6292,33503.7857,35214.901,4611.3431,48592.9549,44068.2024,54697.9755,-3657.2367,-3521.3828,22021.2936
51713.7945,24382.9787,50861.4331,37792.0121,33520.1919,35224.1546,4614.8747,48610.0316,44075.2208,54702.4012,-3645.2562,-3513.2021,22023.797
51704.6303,24374.6638,50858.9298,37788.8829,33509.1949,35218.1196,4610.6726,48604.4437,44071.5998,54698.4673,-3651.157,-3521.4722,22017.0021
51686.4359,24365.4549,50859.8685,37776.0082,33485.9043,35208.6425,4604.5035,48583.8801,44061.8098,54689.616,-3668.6361,-3536.4926,22010.9224
51680.6692,24357.1848,50855.577,37766.8887,33474.3708,35203.7698,4600.6143,48574.7159,44060.5134,54687.2914,-3675.6098,-3540.7841,22005.2004
51699.4447,24359.5988,50852.6266,37775.6506,33491.6711,35208.106,4599.8991,48597.157,44070.214,54693.4158,-3671.7206,-3531.2176,22005.7815
51710.2182,24365.3655,50853.3865,37783.429,33508.9713,35208.1954,4600.3014,48619.5534,44079.9594,54697.9755,-3657.952,-3519.9523,22011.5036
51703.6021,24359.5541,50851.509,37775.6953,33502.0423,35205.9603,4596.6357,48610.2104,44075.6232,54693.2369,-3663.6293,-3523.3498,22011.5036
51678.2999,24352.8485,50851.509,37761.2114,33478.9306,35197.3325,4592.8806,48585.8917,44063.8214,54685.6821,-3683.12,-3536.0456,22006.4074
51680.1327,24358.1682,50854.2806,37759.6021,33478.2153,35200.6406,4599.6308,48591.122,44063.4638,54690.7336,-3674.7158,-3533.0951,22009.7154
51705.7031,24368.2265,50856.6499,37771.4932,33500.2095,35204.9768,4606.0681,48617.8547,44085.7708,54701.82,-3658.4437,-3521.0252,22019.0585
51720.0977,24386.4655,50857.991,37782.8479,33524.5728,35208.6872,4612.5501,48637.2113,44094.7115,54708.4808,-3644.0939,-3510.3858,22028.0886
51719.4718,24387.5384,50863.4448,37782.4903,33523.2764,35210.7882,4618.2275,48639.223,44092.4764,54709.5537,-3644.7197,-3511.0116,22031.1731
51703.6915,24380.2965,50865.2329,37773.3707,33505.3056,35206.9885,4617.6016,48618.8829,44080.4958,54705.4857,-3657.639,-3520.8017,22027.6415
51703.6468,24378.2848,50860.7626,37768.6769,33494.8003,35203.0993,4616.5735,48616.7371,44076.5619,54701.4624,-3660.4106,-3523.7074,22024.9146
51719.6506,24391.1147,50860.5391,37777.707,33512.4135,35210.6094,4619.5686,48631.9363,44088.2295,54708.0785,-3644.3174,-3508.2847,22027.9545
51729.7089,24395.7192,50859.1086,37786.0218,33528.4621,35213.0681,4622.3849,48645.3474,44096.0526,54714.0241,-3633.4544,-3499.7016,22029.0273
51721.2152,24393.5287,50858.8403,37781.0597,33526.4951,35205.1556,4620.6862,48633.3221,44089.7048,54708.2573,-3641.5011,-3511.0116,22024.1994
51699.1317,24386.4655,50855.6217,37767.8722,33502.6681,35195.902,4617.3334,48607.3494,44070.2587,54698.7802,-3665.328,-3527.7307,22017.0468
51690.9063,24378.8213,50853.7441,37758.5292,33486.4408,35190.7164,4613.2207,48596.4417,44067.5318,54695.5168,-3673.1511,-3532.961,22013.247
51701.7245,24378.553,50853.1183,37762.6419,33504.5904,35195.4997,4611.0302,48616.2007,44074.2373,54699.3613,-3663.4058,-3528.7589,22014.1411
51712.6769,24378.3742,50856.9181,37770.1521,33520.8178,35202.3393,4612.7737,48634.395,44086.2179,54708.9279,-3652.364,-3516.7783,22018.7455
51710.3523,24374.8426,50854.5041,37766.2182,33508.8819,35196.9749,4610.9855,48626.1696,44083.3122,54706.8268,-3664.1657,-3520.6676,22016.3763
51696.5389,24369.4782,50855.3088,37759.5127,33487.2901,35191.1634,4608.8398,48601.7168,44071.6445,54701.9988,-3677.6215,-3534.3468,22013.5599
51695.019,24366.6172,50862.1037,37759.0209,33485.949,35191.3869,4610.1362,48600.1521,44071.1528,54701.6859,-3675.2969,-3533.408,22020.9807
51706.1949,24372.0263,50864.473,37769.8839,33503.2046,35193.7562,4616.3499,48617.0053,44088.9895,54705.0387,-3660.8577,-3514.9008,22025.4511
51713.4815,24376.6308,50866.574,37781.2833,33519.2978,35203.0993,4620.105,48631.3105,44097.9302,54713.2194,-3648.0725,-3508.1953,22026.5687
51702.7974,24371.0428,50864.2942,37773.4154,33502.0423,35199.8806,4616.1264,48614.949,44085.9497,54707.408,-3655.2697,-3518.7006,22020.2208
51683.7537,24367.4666,50861.3437,37766.5311,33489.5253,35195.9914,4614.4724,48591.9267,44070.0352,54700.3448,-3667.0268,-3530.9047,22015.7504
51678.0317,24362.7727,50856.024,37767.5146,33488.4524,35197.8689,4612.0137,48583.4777,44064.1791,54693.8628,-3668.949,-3530.8599,22014.0517
51692.158,24360.761,50853.0736,37775.3824,33506.7809,35202.6075,4614.2042,48601.8956,44071.0634,54697.8861,-3657.639,-3519.8182,22016.5104
51696.1813,24350.3898,50849.1397,37776.4553,33505.4845,35198.6289,4610.3597,48609.8528,44076.0702,54695.5615,-3656.9238,-3517.583,22013.5599
51692.605,24346.6794,50849.542,37780.9703,33505.5739,35196.8855,4611.2537,48599.2134,44074.4609,54689.8395,-3658.0414,-3522.5004,22009.1343
51678.0317,24347.0371,50849.8102,37772.1637,33488.7207,35189.7329,4610.9855,48571.8548,44060.5134,54681.6587,-3671.8547,-3536.5373,22006.4968
51674.1425,24346.59,50849.3632,37764.43,33480.0929,35187.3636,4607.2304,48567.6974,44059.2617,54683.2681,-3674.6711,-3540.4712,22006.1392
51691.2639,24349.1381,50851.0619,37773.5049,33503.741,35196.0808,4610.9855,48589.8703,44076.0255,54693.0581,-3660.2318,-3522.9474,22013.9623
51702.0822,24356.693,50853.3865,37784.5466,33523.0529,35199.8359,4615.7241,48609.6293,44081.524,54698.7802,-3643.6468,-3510.2069,22023.2159
51695.2425,24357.8106,50856.4264,37773.5049,33511.9218,35199.4783,4614.4724,48608.4223,44074.3268,54701.0154,-3652.0511,-3517.6724,22023.4394
51681.0715,24351.7309,50854.4147,37758.1716,33483.7586,35185.8437,4611.1196,48593.9831,44061.2733,54694.6675,-3669.2619,-3530.7705,22018.8349
51679.7751,24348.4229,50851.0172,37753.8353,33485.1891,35184.8155,4610.4044,48589.2892,44057.5629,54689.9289,-3672.4359,-3533.6763,22019.5502
51703.5574,24354.8602,50852.1348,37765.2794,33508.2114,35195.6785,4614.3383,48609.1375,44072.9856,54699.4507,-3657.639,-3519.7735,22024.2888
51714.3756,24362.1022,50856.2028,37771.225,33522.4271,35204.9321,4619.9709,48623.7109,44082.6863,54708.0785,-3651.157,-3509.6258,22027.0157
51696.3601,24360.4928,50854.0571,37761.5243,33509.9995,35198.2266,4614.4724,48617.8994,44075.8914,54704.5022,-3657.9072,-3516.0184,22023.5735
51682.7255,24350.4345,50853.3418,37756.9199,33494.2639,35189.5541,4608.8845,48598.0064,44060.0216,54695.6509,-3668.4573,-3529.7871,22019.1032
51675.9306,24344.0866,50846.9939,37750.3484,33486.262,35183.4297,4602.5813,48582.4496,44056.6689,54686.6208,-3678.0238,-3536.7161,22010.1178
51687.2406,24346.3665,50846.4575,37753.0754,33504.1881,35189.6435,4602.2683,48592.4631,44064.939,54691.0912,-3663.9869,-3529.5188,22010.8777
51701.7245,24350.8369,50849.542,37759.7362,33515.811,35193.4433,4605.6211,48611.1939,44072.628,54695.9639,-3651.8723,-3522.0981,22014.0517
51703.8703,24356.4695,50850.4808,37762.9548,33511.43,35196.7961,4611.969,48608.7352,44070.7505,54696.8132,-3653.3028,-3523.5733,22013.5599
51685.5866,24347.1712,50851.1513,37751.8237,33485.8596,35191.6999,4609.0633,48587.0093,44060.0216,54688.1855,-3669.3066,-3535.4197,22007.7038
51688.6711,24345.2489,50850.1232,37748.3368,33480.8081,35194.8291,4607.0069,48586.2494,44058.6805,54690.063,-3674.1346,-3533.9445,22008.9555
51697.3883,24347.7076,50847.5304,37758.708,33503.1152,35198.0031,4604.7717,48607.0812,44071.6445,54696.1427,-3660.5895,-3521.6957,22013.3811
51712.4534,24355.8884,50845.0717,37763.4019,33513.844,35197.9136,4607.1857,48625.1861,44074.6397,54699.2719,-3654.8227,-3516.5548,22014.5434
51705.9267,24359.1964,50848.1562,37761.6584,33501.4164,35197.2878,4609.8679,48625.4543,44077.3219,54702.8035,-3662.8246,-3521.651,22014.9457
51693.6779,24353.6979,50853.0289,37754.5953,33480.5846,35188.9729,4604.9505,48600.5545,44072.7621,54697.2603,-3673.777,-3531.0388,22012.8
51693.9014,24350.971,50847.4857,37747.4874,33477.2766,35186.7378,4599.4967,48593.6701,44068.4706,54684.5645,-3677.398,-3538.5936,22009.7601
51710.4864,24356.0672,50845.921,37756.0258,33498.0637,35192.728,4602.4472,48619.777,44076.6513,54693.5499,-3665.0598,-3524.9591,22014.8563
51727.2949,24362.9515,50851.0619,37766.7546,33512.4582,35201.5793,4608.4374,48636.7643,44087.6037,54699.6295,-3653.0793,-3515.3925,22019.5949
51710.4417,24356.6483,50849.1397,37753.8353,33493.8169,35193.0857,4602.3577,48619.5534,44077.5007,54695.1145,-3664.6575,-3527.9542,22010.6989
51685.5866,24347.7076,50844.8035,37740.1561,33472.1357,35185.8437,4595.9204,48594.1172,44066.8166,54686.8891,-3682.4048,-3545.925,22003.9487
51686.7936,24352.1333,50845.6528,37750.7508,33470.124,35190.627,4598.3791,48589.5127,44070.7952,54688.7219,-3677.6215,-3544.271,22006.9885
51703.3339,24359.6882,50844.8482,37769.0792,33497.259,35196.3043,4605.9787,48615.1278,44086.8884,54696.4556,-3664.0763,-3524.4226,22009.8943
51706.7313,24363.5774,50842.7918,37772.0296,33515.6769,35192.6386,4605.7105,48634.7973,44098.2431,54702.3565,-3657.6837,-3515.9737,22009.0449
51698.3271,24360.9399,50845.1164,37759.5127,33505.9762,35186.7825,4601.5084,48627.2424,44086.7543,54697.2156,-3666.6691,-3528.1777,22008.1955
51685.6313,24355.8437,50846.5916,37748.7838,33483.0433,35187.6318,4600.2567,48608.914,44081.1217,54693.7734,-3683.12,-3540.2477,22006.9885
51688.8946,24362.1022,50848.7821,37756.4728,33485.949,35195.7679,4604.4141,48620.4475,44082.8204,54700.4342,-3677.398,-3537.2078,22009.0896
51702.0375,24368.003,50851.7325,37769.4815,33512.3688,35202.831,4608.6162,48641.9052,44097.5279,54707.1844,-3661.2153,-3523.7074,22014.4987
51714.7332,24368.9418,50853.7889,37781.6409,33526.6739,35206.899,4612.4607,48663.3629,44109.419,54709.4196,-3655.0909,-3515.7502,22018.3879
51714.018,24368.2265,50855.3982,37777.5729,33517.4203,35204.9768,4613.7124,48652.9469,44106.9603,54708.2573,-3661.3047,-3520.8017,22019.0585
51696.7177,24365.9019,50851.3749,37763.1336,33488.6312,35198.0925,4609.4656,48624.3814,44093.6387,54701.7753,-3676.0569,-3532.6928,22011.7718
51692.3368,24358.3918,50852.1795,37756.0705,33481.6128,35196.9749,4606.2022,48617.6759,44086.9778,54698.199,-3680.3037,-3534.168,22007.9273
51712.9898,24362.4598,50855.1747,37763.7595,33499.2707,35202.831,4610.5385,48644.7215,44100.3889,54704.9046,-3667.8314,-3523.5733,22012.1294
51718.846,24361.2528,50851.8219,37768.1851,33505.3951,35199.5677,4607.6328,48654.4669,44099.0478,54699.1378,-3662.9587,-3520.0864,22010.9224
51709.19,24354.8602,50849.1844,37764.2959,33496.9461,35193.2645,4604.727,48646.5096,44094.8009,54691.27,-3671.9888,-3529.4294,22002.9652
51694.6167,24348.3782,50848.0221,37761.7031,33480.8081,35188.9729,4603.2071,48632.3833,44079.7806,54685.3691,-3678.0685,-3538.9066,22000.1042
51688.1347,24343.5502,50842.9259,37756.6963,33476.606,35187.1401,4599.1391,48613.2503,44076.2937,54682.9104,-3680.4825,-3542.4829,21996.4385
51703.0656,24349.1381,50841.0931,37768.0957,33500.5224,35194.1586,4599.8991,48627.6895,44087.3802,54687.6043,-3668.9937,-3529.8318,21996.8855
51708.7877,24348.3782,50838.4556,37770.465,33509.4631,35193.4433,4596.6357,48646.3308,44089.973,54691.7617,-3665.7751,-3528.0883,21997.8243
51699.5341,24347.2606,50840.8248,37766.397,33497.6614,35194.4715,4598.8262,48637.9713,44087.3355,54691.1806,-3670.3348,-3532.7375,22002.0711
51694.3932,24347.9759,50845.1164,37757.5904,33481.3893,35189.5094,4605.3529,48627.466,44083.7592,54693.2817,-3678.7838,-3535.6879,22006.318
51706.1055,24353.9214,50851.6878,37762.6866,33486.8431,35195.1867,4611.6561,48626.6166,44086.5755,54696.7685,-3673.5535,-3528.4013,22013.1129
51720.9023,24356.5142,50854.1465,37769.1239,33500.6118,35202.0711,4612.5501,48651.1588,44098.7349,54699.8978,-3657.2814,-3513.515,22018.8349
51727.7867,24356.3354,50850.7937,37773.6837,33514.3805,35205.5132,4611.7455,48663.3629,44106.7368,54700.5683,-3652.6769,-3506.273,22019.5502
51720.1871,24351.7309,50846.9939,37765.7712,33504.0987,35197.8689,4603.9224,48654.1986,44097.1255,54698.2884,-3666.6244,-3519.1923,22014.2305
51703.8703,24349.9428,50847.3516,37758.1716,33488.4077,35194.3374,4600.3461,48641.7264,44087.0672,54691.4041,-3678.7838,-3528.4907,22012.6659
