FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
56423.4853,27967.5275,53872.7492,42032.8081,36652.2968,39160.7881,5951.3301,50419.2263,44277.5935,55956.6021,322.6697,-775.7843,25859.043
56411.2365,27967.4381,53876.102,42029.1424,36636.2035,39160.6987,5957.365,50410.822,44283.852,55965.2299,316.143,-781.0146,25860.5182
56392.1034,27956.7093,53873.5092,42016.3125,36604.6876,39153.6802,5952.5818,50388.515,44268.6081,55955.3057,300.2733,-798.896,25856.3161
56408.3308,27962.7442,53874.5821,42022.8839,36617.7857,39157.3906,5954.5934,50390.169,44267.0882,55954.3222,307.6047,-793.6209,25861.5464
56429.3414,27975.2612,53876.8619,42048.0072,36654.4425,39171.4722,5959.0638,50423.2049,44283.1367,55967.1074,329.0623,-776.0525,25868.6543
56431.8001,27974.8142,53870.2458,42050.6448,36662.3551,39175.1826,5956.1133,50430.5363,44289.7081,55967.8674,334.7397,-773.2809,25867.179
56416.0198,27970.2097,53868.3683,42038.4407,36644.2502,39170.8016,5950.5254,50409.5256,44282.1085,55959.329,320.3005,-783.3838,25861.01
56393.221,27951.4343,53862.6909,42021.1852,36612.6895,39153.0544,5937.4273,50390.9737,44270.2621,55947.125,293.389,-803.0087,25849.0294
56386.6943,27944.3264,53855.2254,42014.7479,36606.3416,39139.7327,5930.6771,50393.1642,44265.4788,55943.9063,287.0411,-808.4178,25845.3637
56400.5971,27950.5402,53851.068,42029.8129,36631.465,39149.1205,5930.99,50406.754,44282.7791,55947.5273,300.4968,-798.2254,25847.4648
56410.566,27954.3847,53854.1079,42041.3017,36648.0947,39150.8192,5934.7898,50422.7132,44287.16,55952.847,309.661,-785.7531,25850.594
56407.3026,27947.0086,53857.0583,42034.4621,36632.8061,39147.6452,5933.3146,50410.8667,44275.5818,55951.0142,300.0945,-793.6656,25847.9118
56385.6661,27937.1738,53858.9358,42019.0394,36604.9111,39145.7677,5931.8393,50399.1991,44262.439,55941.7158,285.4764,-810.0718,25843.2627
56389.8236,27946.0251,53857.103,42018.6818,36607.2804,39142.549,5931.8393,50408.9445,44271.8267,55942.9675,287.4434,-805.2886,25845.5873
56411.013,27953.8929,53862.1098,42036.1608,36629.2745,39152.7861,5938.5896,50428.0329,44295.9219,55956.2892,309.2587,-787.4966,25856.7184
56417.0033,27956.9328,53867.7424,42042.4193,36644.9207,39158.9552,5942.3,50438.0018,44304.9073,55965.9898,321.9992,-776.5889,25865.4803
56402.564,27950.8978,53866.0437,42033.7915,36633.7895,39158.7317,5939.126,50424.1437,44292.7033,55963.7994,302.1061,-787.4519,25863.0216
56394.0704,27941.5995,53864.9708,42021.5875,36618.5457,39153.412,5937.3379,50404.8765,44280.7674,55957.7644,286.3705,-799.1642,25857.0313
56399.9712,27940.4819,53864.4344,42018.6371,36614.6117,39151.0427,5930.7665,50407.3352,44275.0454,55952.2659,288.6057,-797.1078,25852.2034
56409.7166,27937.8891,53862.2886,42033.8362,36638.4834,39155.5578,5926.6984,50428.7481,44284.5672,55949.8072,306.1742,-787.5413,25853.1421
56409.6719,27933.9999,53855.896,42039.0666,36643.0432,39149.4334,5922.5857,50433.3973,44286.5342,55945.8286,309.974,-787.3178,25847.286
56392.4611,27934.4916,53853.6161,42031.6905,36622.256,39138.7492,5922.3622,50418.6004,44276.4759,55938.4078,297.6805,-800.1924,25837.2724
56382.671,27926.8473,53850.3975,42021.6322,36598.6526,39139.8668,5918.6518,50391.2866,44266.5517,55930.227,278.6815,-814.0057,25832.1762
56385.1297,27931.0048,53848.5199,42018.95,36603.57,39139.9562,5918.473,50393.3877,44267.4905,55930.4953,276.8934,-812.9776,25829.047
56404.4416,27936.7268,53848.2964,42026.5049,36634.9071,39145.5442,5923.1669,50415.2477,44278.264,55936.2173,292.629,-798.3595,25833.2938
56411.013,27933.1505,53847.0447,42034.328,36643.1773,39147.6899,5924.5974,50426.5577,44277.3253,55938.9442,299.5133,-795.1856,25833.0703
56402.877,27932.1223,53852.0068,42029.3659,36628.738,39145.9912,5926.9667,50420.9697,44270.888,55939.7042,293.2101,-801.6229,25834.7243
56396.3503,27932.5247,53855.8513,42016.6254,36606.6098,39142.2808,5929.2018,50407.3352,44267.5799,55937.8266,283.8224,-803.5004,25836.736
56400.1054,27934.8046,53856.9689,42023.7333,36614.6564,39151.5791,5931.6605,50418.6898,44275.2689,55940.1065,291.2432,-798.3595,25842.5921
56411.5047,27938.1573,53855.5384,42028.6059,36634.1025,39155.513,5929.023,50432.1456,44291.8986,55943.9063,309.0352,-786.5131,25846.526
56412.98,27945.3993,53857.1924,42032.0928,36640.4057,39156.3624,5928.0396,50440.5499,44295.8325,55944.9345,312.835,-782.4898,25844.3803
56401.7594,27943.6111,53859.517,42026.9519,36628.5145,39155.3789,5929.5148,50435.7219,44290.3787,55948.1531,299.7816,-792.2351,25843.0392
56383.878,27936.0563,53859.8299,42020.5593,36601.3795,39149.031,5924.7315,50419.3157,44277.37,55941.8947,282.3919,-807.7472,25834.6349
56391.0753,27932.0776,53858.9805,42018.7265,36601.9607,39152.1603,5922.5857,50419.6286,44279.6052,55937.6031,280.3355,-806.0932,25836.0207
56406.2297,27933.1505,53858.1759,42025.879,36624.4018,39151.4897,5924.0609,50437.8229,44292.7033,55945.1133,293.2101,-793.3527,25838.3453
56410.6554,27937.8444,53854.4208,42031.1093,36634.5942,39145.4548,5922.1387,50452.1728,44289.3505,55947.2144,299.2004,-791.1623,25838.0324
56401.0888,27933.5976,53848.9223,42020.4252,36614.9694,39139.9562,5914.3156,50431.8327,44274.0172,55939.6148,282.9283,-800.997,25831.9527
56377.7536,27924.2992,53845.3907,42004.2425,36588.192,39129.9874,5906.0454,50411.1797,44262.5731,55927.0978,264.5552,-816.3303,25824.8448
56380.8829,27929.306,53846.0612,42017.0724,36593.0647,39138.0787,5910.0688,50420.6568,44272.2738,55930.4506,273.8535,-809.3119,25828.8234
56403.8157,27936.9056,53843.9155,42031.467,36611.3037,39145.8571,5911.4099,50440.7734,44292.1221,55938.5419,287.2646,-798.4936,25829.494
56407.6602,27939.0514,53844.8095,42030.8411,36619.4397,39144.2031,5908.3253,50446.1378,44292.6586,55938.6313,293.5678,-798.1807,25827.9294
56392.5952,27930.4236,53845.4354,42025.7896,36603.7935,39140.4927,5905.9113,50427.9882,44276.4759,55932.4175,280.425,-810.9659,25824.1743
56382.1793,27917.9513,53845.3907,42015.5525,36581.9335,39134.6365,5902.9162,50403.5354,44265.0765,55927.366,259.5931,-824.064,25817.0217
56384.8168,27917.549,53844.2731,42013.3621,36590.7401,39135.4412,5903.542,50411.1797,44264.093,55930.0929,258.6544,-820.5771,25815.323
56406.9003,27927.4285,53845.3013,42027.2648,36618.8139,39144.2031,5908.5935,50440.1028,44278.1746,55936.1726,282.3919,-809.1778,25823.1014
56415.6175,27934.134,53845.7483,42038.2172,36634.2366,39147.2429,5908.3253,50461.3817,44282.2874,55943.4593,289.5892,-803.6345,25823.012
56396.3056,27924.4334,53841.7697,42028.2483,36611.6166,39139.5092,5905.3302,50443.545,44267.6693,55932.6857,273.7194,-816.6879,25818.6758
56381.7322,27921.5276,53848.0282,42020.2017,36587.4767,39134.6812,5907.2524,50420.1651,44259.4886,55930.0035,260.8001,-829.339,25819.0781
56387.3649,27924.4781,53852.3644,42025.9237,36597.4456,39139.8668,5913.2874,50425.3507,44266.4623,55942.0735,266.7904,-821.963,25826.6777
56407.6155,27932.8823,53855.136,42037.9937,36629.8109,39148.5393,5918.2048,50454.7656,44280.8121,55945.918,283.9118,-807.5237,25829.6281
56413.874,27941.4207,53858.3994,42045.4592,36643.2667,39156.0942,5923.301,50467.4166,44289.5293,55951.1036,296.6523,-798.3148,25833.562
56410.9236,27940.9736,53859.2488,42037.8596,36626.3688,39157.48,5924.1951,50458.9677,44277.1465,55946.0074,290.215,-803.0981,25834.0538
56400.2842,27936.5033,53858.8017,42031.2881,36603.3912,39154.7978,5925.1338,50434.202,44274.7325,55941.7605,277.3851,-810.5636,25833.6514
56404.4416,27939.9455,53861.3945,42031.1093,36611.1696,39154.619,5927.4584,50427.2729,44288.8141,55945.3368,281.5425,-804.0816,25835.1266
56423.3959,27943.8794,53863.4062,42042.9558,36638.9751,39164.0961,5928.3078,50453.8715,44295.5196,55952.3553,297.8146,-791.5646,25838.1218
56424.6923,27944.1029,53861.1263,42047.0238,36647.0665,39161.0563,5923.6586,50468.8472,44292.4798,55949.8072,302.1061,-793.6656,25835.8866
56408.7331,27938.6491,53856.8348,42036.4738,36626.2794,39150.8192,5919.233,50450.7422,44279.6946,55943.6381,290.9303,-806.9426,25832.3103
56390.2706,27934.7599,53860.9475,42029.6788,36603.8829,39140.9844,5912.3933,50423.6519,44264.5848,55937.8713,275.2841,-820.3983,25826.3648
56396.4844,27938.5149,53857.6841,42032.7187,36608.7109,39141.9232,5913.1086,50419.8968,44267.3564,55939.2571,275.0158,-815.7939,25823.2355
56413.6952,27942.4936,53850.9339,42043.2687,36628.0675,39149.2099,5911.3204,50449.58,44286.3107,55946.9908,286.7728,-802.1593,25824.8895
56419.5514,27942.7618,53848.7881,42047.4708,36640.0033,39152.2497,5908.5488,50469.473,44296.7266,55946.6779,296.4735,-798.0913,25823.5484
56405.8274,27941.7336,53846.8212,42038.0384,36632.7167,39150.9086,5908.6382,50458.7442,44289.4846,55942.9675,285.8341,-810.5189,25822.6991
56381.5087,27935.6092,53841.9932,42024.4485,36608.3533,39144.7842,5902.3798,50435.6772,44262.886,55932.954,260.9342,-830.3672,25813.5349
56386.8731,27928.099,53844.3625,42028.5612,36615.6846,39149.1205,5904.8384,50442.785,44270.7092,55935.1444,267.0139,-822.4994,25815.4571
56396.9761,27935.6539,53841.1438,42037.2784,36637.4552,39154.0378,5907.6101,50470.0541,44285.953,55936.709,287.1305,-808.9542,25822.1626
56399.4795,27942.4489,53841.9038,42040.8994,36638.0364,39151.9815,5909.3982,50473.6304,44290.1552,55945.8286,289.9915,-802.7405,25825.2025
56388.4825,27937.3527,53844.3625,42034.8197,36613.2706,39143.5772,5905.9113,50453.7374,44280.0969,55939.436,275.9993,-813.067,25821.0003
56378.5136,27927.3838,53840.4733,42025.432,36589.3543,39139.3751,5902.0668,50421.4168,44272.2291,55926.5614,257.9838,-825.1816,25814.8313
56385.2191,27926.5791,53844.4966,42029.4106,36602.6759,39143.9348,5905.1514,50431.3856,44275.1348,55929.4671,267.0586,-821.3818,25820.4192
56406.1403,27935.9221,53850.3975,42047.1132,36635.0859,39153.2332,5912.1698,50460.8452,44290.6022,55939.436,293.5678,-802.0252,25830.2093
56422.5912,27941.5995,53853.5714,42052.9246,36642.9985,39158.3294,5915.6567,50480.5595,44296.4137,55942.297,296.2053,-794.3362,25831.8186
56411.2812,27939.8113,53854.3761,42047.0685,36629.2745,39154.1272,5916.6849,50462.9016,44288.1882,55936.3067,283.0625,-804.4839,25829.047
56392.1481,27943.1641,53855.2254,42037.2784,36604.9111,39153.5014,5914.405,50453.0668,44277.0123,55935.8597,272.423,-818.029,25827.3035
56396.7526,27945.9804,53856.7454,42033.2998,36603.2571,39154.3061,5911.5887,50454.542,44280.9016,55935.815,274.2112,-815.2127,25830.0751
56416.7351,27954.2506,53856.8348,42042.464,36620.9149,39161.0563,5911.7228,50481.0512,44293.5973,55941.8052,290.7515,-804.3945,25836.2442
56422.6806,27956.2622,53858.3547,42050.8236,36636.0247,39169.9076,5910.1582,50481.6771,44297.3971,55943.8616,295.043,-800.0135,25836.6466
56409.8507,27944.3264,53852.4091,42037.7702,36620.7361,39164.4537,5901.2622,50459.2359,44287.3836,55935.9938,279.5756,-812.9776,25830.6116
56389.6894,27933.4188,53849.4587,42025.2979,36595.9704,39153.9037,5897.4177,50435.6325,44260.6956,55924.2368,261.426,-826.0757,25825.6495
56389.9577,27935.1175,53844.4966,42020.5593,36597.8926,39152.7414,5896.7471,50441.3098,44254.9288,55919.1406,266.4775,-824.9581,25825.7836
56409.0461,27936.7268,53845.8377,42030.4835,36622.3902,39162.3974,5900.5916,50468.713,44279.9181,55929.4671,281.6319,-808.5072,25830.3881
56416.9139,27939.2749,53851.6492,42039.6477,36641.1209,39163.4703,5907.7442,50479.3972,44281.7062,55931.9258,290.3044,-800.0582,25834.9031
56400.8653,27936.3245,53854.6443,42035.982,36632.5378,39157.7035,5912.2145,50467.5061,44272.0503,55928.9753,287.1752,-803.411,25835.6631
56379.81,27929.7084,53861.0816,42030.9305,36615.0141,39156.2283,5918.6965,50450.8764,44257.9687,55934.608,275.7311,-811.3235,25837.2724
56382.0004,27928.3673,53861.7969,42032.4951,36618.5457,39157.4353,5923.301,50447.0319,44258.6392,55936.1279,282.1237,-807.6131,25839.0158
56405.4251,27938.5149,53858.7123,42041.4358,36643.0879,39161.101,5926.4749,50467.0143,44273.5702,55946.5885,301.2121,-790.8046,25843.8438
56406.3191,27945.5334,53856.6113,42045.0121,36652.8779,39157.0777,5931.9735,50471.887,44275.7607,55949.2707,308.7223,-785.3508,25843.0839
56389.913,27944.7287,53854.1079,42036.1608,36632.0014,39152.6073,5933.4934,50451.7257,44258.6839,55943.951,296.7864,-793.8892,25840.0887
56372.568,27942.9853,53859.2488,42019.2629,36615.5505,39147.8688,5934.8792,50424.5907,44239.1485,55937.6478,280.6932,-805.8697,25837.4512
56367.0695,27943.2982,53859.1594,42018.1006,36626.4135,39141.2079,5937.8743,50411.7161,44239.6849,55940.7771,282.0343,-802.4722,25837.6747
56384.2356,27957.0222,53858.3547,42030.4835,36652.7438,39150.3274,5945.161,50422.0873,44250.4138,55943.4593,301.6144,-790.894,25842.458
56396.3503,27973.786,53861.3498,42038.1725,36663.6068,39156.1836,5950.0337,50432.9503,44255.6888,55946.4544,315.2937,-782.758,25849.7447
56378.0665,27975.6635,53859.8746,42024.225,36645.9489,39150.7298,5951.5536,50409.7939,44241.8754,55939.9724,306.7106,-791.9669,25847.4648
56360.2746,27978.3458,53861.0816,42018.6371,36618.7692,39148.8075,5955.9792,50371.93,44222.0718,55933.3563,291.5561,-808.1049,25844.6932
56366.3989,27986.4371,53859.8299,42024.1356,36623.8207,39148.3605,5960.2261,50358.5637,44218.7637,55930.227,294.7748,-805.4227,25846.3472
56386.4708,27994.886,53859.1146,42030.8411,36648.1841,39152.6073,5960.3602,50368.3537,44227.8832,55937.2455,311.3598,-788.8377,25848.3142
56379.9441,27997.9259,53859.1594,42026.7284,36654.8449,39146.3488,5957.1415,50366.0291,44220.4177,55934.0715,307.7388,-787.4966,25847.0625
56365.9519,27996.0483,53858.4441,42021.0063,36641.1656,39142.9514,5954.9063,50340.2799,44210.1359,55930.3612,296.3841,-797.376,25844.4697
56348.0705,27987.2417,53855.5831,42019.6205,36618.4562,39144.2031,5953.9676,50314.6648,44192.791,55921.331,285.7894,-807.8367,25842.7709
56349.948,27981.8326,53852.1409,42025.5661,36623.463,39143.9795,5951.1513,50303.9807,44190.0641,55915.9666,289.4104,-806.8085,25842.5474
56372.7915,27986.303,53854.9125,42037.9937,36646.4853,39152.7861,5952.6265,50318.8223,44195.6967,55918.0677,311.4045,-791.5199,25845.8108
56375.0267,27987.8229,53850.6657,42041.0782,36653.5932,39156.4071,5950.3913,50314.039,44191.2264,55916.1454,313.0585,-789.2847,25841.9663
56356.9665,27985.8559,53849.1905,42035.1774,36637.0082,39154.1719,5947.7538,50290.0779,44175.0437,55909.887,299.0216,-800.0135,25838.39
56334.3912,27978.7034,53847.8941,42020.9169,36610.499,39150.7745,5948.022,50265.8933,44160.6492,55899.9628,287.3987,-812.8881,25837.4065
56339.9792,27969.6733,53849.7716,42024.9403,36615.5505,39149.7016,5952.0453,50263.2111,44176.6977,55904.3437,296.5182,-805.4674,25843.5756
56363.3144,27975.3059,53853.5714,42042.7322,36642.7302,39157.2565,5959.2873,50282.523,44191.2264,55914.0444,314.0867,-785.5743,25848.5377
56365.7731,27975.7977,53852.0515,42045.2356,36653.9061,39160.0281,5958.6167,50278.7232,44199.1389,55914.6255,319.9428,-784.2779,25846.8837
56343.466,27967.7063,53850.6657,42031.3776,36630.9732,39149.9251,5952.3135,50261.1548,44187.8289,55906.5789,306.9341,-798.4936,25841.251
56324.2435,27964.7559,53854.7784,42018.19,36605.4922,39141.5209,5948.8267,50240.8147,44171.1545,55902.4662,293.3443,-808.4178,25836.6019
56335.5535,27963.4595,53857.9971,42019.5311,36607.1463,39138.7939,5945.9209,50248.3696,44172.2274,55902.7344,294.4171,-805.3333,25837.5406
56365.7731,27967.6169,53859.0252,42035.4009,36635.8459,39145.7677,5951.7771,50262.8088,44184.2973,55904.9696,307.6047,-793.2186,25840.6252
56375.0267,27974.3671,53866.446,42041.0782,36644.6972,39153.3673,5960.1814,50268.0391,44197.0825,55919.3194,315.8301,-782.2216,25849.387
56368.947,27970.9697,53868.5471,42038.7536,36630.5709,39154.8872,5958.3038,50256.8632,44194.445,55913.8209,310.421,-792.1457,25847.4648
56356.0277,27965.7841,53865.6414,42029.9023,36606.4757,39151.5791,5954.2358,50234.9138,44183.0009,55898.9793,297.5017,-808.9542,25840.8934
56360.051,27965.5606,53861.171,42028.6953,36611.3037,39150.4616,5952.6265,50235.0032,44181.481,55897.5488,297.8593,-809.2672,25841.251
56377.0831,27962.6548,53861.0369,42033.4786,36630.9732,39155.4683,5956.2027,50253.9575,44191.8075,55903.3155,312.8797,-797.2419,25844.5591
56397.8702,27968.8686,53862.6462,42039.9606,36634.326,39156.72,5955.711,50263.2111,44198.513,55911.541,320.3452,-787.4966,25846.6154
56389.8683,27962.4313,53862.0651,42029.8129,36620.155,39153.1438,5956.6945,50248.0119,44187.6948,55911.4516,313.5502,-792.4587,25847.5095
56373.9091,27952.0154,53859.9193,42013.2726,36596.9986,39144.4266,5953.7441,50225.1685,44182.4645,55905.1931,303.492,-805.4227,25847.3307
56380.1229,27950.272,53859.1146,42011.8421,36603.7041,39139.6433,5952.0453,50220.5193,44185.9514,55908.4117,303.8943,-801.6229,25847.733
56390.9858,27953.6694,53857.4606,42024.3144,36631.5097,39148.8522,5950.6595,50248.5037,44200.1671,55915.2961,316.9924,-789.1059,25852.1587
56385.5767,27959.9726,53850.4422,42019.9335,36634.4154,39147.7793,5946.0998,50262.9876,44203.2069,55914.7596,316.2324,-787.0495,25848.3589
56385.532,27963.7724,53854.1079,42023.2415,36631.1073,39150.3721,5951.8665,50261.87,44200.7482,55919.0959,310.868,-790.9387,25849.1635
56374.5797,27957.7821,53855.3596,42008.8023,36603.7935,39151.7133,5951.7771,50244.6145,44187.203,55912.7927,299.2898,-802.1146,25845.0508
56378.0665,27951.3001,53849.5034,42011.1716,36599.8149,39147.9135,5950.883,50247.7884,44187.2925,55905.9083,301.9273,-799.6112,25842.905
56397.1102,27959.6597,53857.4606,42028.4271,36626.2347,39155.513,5956.6945,50273.0012,44198.2448,55922.3145,317.4841,-784.7697,25851.2646
56396.6632,27959.7044,53860.5005,42026.0131,36638.1258,39156.6306,5959.332,50289.005,44209.7783,55927.366,320.0322,-781.8192,25856.0479
56378.5136,27954.5635,53860.0534,42018.2347,36625.1618,39146.3041,5958.9744,50272.9118,44201.9105,55924.7732,308.3199,-790.6258,25856.4502
56361.4815,27949.6461,53857.3265,42015.776,36609.4261,39144.1584,5956.471,50251.1412,44186.756,55915.2067,295.3112,-801.1311,25852.2481
56370.6905,27953.0883,53862.1992,42019.7546,36607.9509,39157.4353,5957.1862,50255.3433,44190.7793,55916.4137,306.1742,-795.7667,25855.9585
56407.5708,27961.1349,53868.2342,42031.0646,36627.9334,39169.0135,5960.7625,50280.3773,44209.5101,55925.5332,323.7873,-780.8357,25863.8263
56416.1092,27968.1087,53868.86,42034.9538,36635.8459,39171.5616,5962.193,50296.0682,44212.9076,55923.745,323.5638,-776.6336,25865.078
56401.4912,27967.8851,53872.3022,42034.5515,36634.2366,39166.2419,5963.5341,50292.7601,44206.5597,55921.1075,316.6795,-789.24,25861.6358
56376.189,27962.8336,53867.4295,42024.3144,36618.5009,39157.9717,5960.0025,50277.1586,44194.6685,55918.2912,296.9205,-804.3945,25847.9565
56364.2979,27959.2574,53859.6064,42018.2794,36617.3387,39151.2662,5953.3417,50277.6057,44203.2069,55919.1406,294.283,-803.5898,25840.4911
56383.3863,27967.5722,53852.6326,42026.7731,36630.3027,39151.6685,5946.5915,50290.3461,44205.308,55917.1736,302.8214,-798.4936,25835.976
56385.2638,27965.6947,53852.1856,42027.3542,36629.8556,39149.6122,5942.3894,50295.7553,44205.3974,55916.2349,304.0731,-796.4373,25832.9362
56380.0782,27959.2574,53848.5646,42022.7498,36613.673,39143.3984,5932.3311,50287.3063,44201.4188,55908.1435,286.594,-807.7472,25826.5883
56366.6672,27955.994,53843.6025,42012.2445,36594.7634,39139.3751,5927.4137,50270.1849,44188.8571,55895.0901,270.4561,-826.478,25820.6874
56368.0083,27954.8764,53842.8426,42012.9597,36596.5515,39143.3984,5928.7548,50269.0673,44188.2759,55892.9443,279.1286,-824.064,25823.012
56400.7312,27966.0076,53846.9553,42024.225,36620.0209,39160.0281,5937.7849,50307.11,44206.9173,55902.645,303.492,-799.7006,25833.6961
