FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
57184.3386,28515.8604,54277.9416,42717.5313,37088.8263,39712.6973,5816.7279,50392.9406,43796.0476,55934.2504,1001.3133,-440.6869,26471.0784
57172.358,28518.4085,54283.6636,42718.2019,37073.4036,39713.189,5820.3042,50371.5724,43783.62,55936.262,992.7303,-449.8959,26472.643
57193.2346,28526.634,54286.3458,42733.6693,37094.6378,39726.5106,5828.4849,50390.8396,43803.5578,55943.1463,1011.3269,-437.2448,26481.2261
57208.389,28531.1937,54282.859,42741.1795,37116.006,39731.2045,5825.8921,50405.4129,43816.9688,55945.3368,1026.0791,-424.4149,26481.7178
57206.0645,28530.5679,54285.4071,42743.7723,37119.0906,39733.7973,5826.4732,50405.9941,43817.9523,55938.7654,1023.3074,-424.549,26478.3651
57191.1782,28530.4785,54287.6422,42740.196,37110.284,39726.6001,5828.8425,50388.3809,43812.722,55941.8947,1013.3833,-433.4897,26478.9462
57170.8381,28519.7943,54279.4168,42729.646,37085.6076,39715.4689,5820.93,50369.5607,43790.549,55933.1328,998.4523,-445.2914,26471.3019
57170.9275,28515.5922,54273.2924,42728.1708,37084.5348,39717.4805,5816.102,50367.7279,43794.2147,55930.0482,998.6311,-441.581,26470.0949
57191.7593,28523.6388,54276.9134,42738.6314,37107.0653,39724.2308,5820.5277,50397.411,43809.9056,55936.262,1016.9595,-429.0193,26474.297
57191.1782,28518.3638,54277.4498,42739.6148,37109.077,39726.913,5820.7512,50403.893,43814.823,55932.9093,1017.8089,-430.584,26472.1066
57172.9839,28513.4017,54275.617,42735.6809,37092.6708,39725.7507,5817.8902,50386.7269,43805.2118,55928.1707,1004.0849,-440.5081,26465.8928
57156.3095,28501.2871,54269.895,42724.1921,37070.5873,39711.9373,5812.9728,50362.9446,43788.3586,55919.6323,985.7565,-459.5518,26455.7004
57168.3347,28503.4329,54267.5257,42730.3165,37084.6242,39710.9538,5813.4198,50376.1321,43792.1584,55923.0298,998.944,-452.5334,26457.7121
57191.3123,28509.4678,54268.8221,42740.2854,37116.1401,39722.845,5814.0457,50402.2837,43805.5247,55929.6012,1016.1549,-436.1719,26461.8695
57194.2627,28512.0159,54269.8056,42740.1513,37115.6037,39727.0918,5812.9728,50411.9843,43807.3128,55932.954,1013.3386,-438.0047,26465.5352
57170.3464,28513.4017,54267.7939,42728.8413,37095.0848,39717.7488,5809.8435,50389.8114,43792.069,55928.3495,995.2337,-450.6558,26461.333
57164.222,28508.7973,54266.5422,42727.0085,37076.4881,39712.6079,5808.726,50367.8173,43784.6482,55925.9802,986.3377,-459.0154,26456.3262
57180.3153,28512.5971,54266.5869,42734.1163,37087.5746,39716.9888,5810.4247,50378.0544,43792.516,55927.0531,999.9722,-449.3147,26463.0765
57198.9119,28519.0791,54271.9066,42743.5935,37115.6037,39720.431,5815.5209,50407.5587,43816.1641,55940.0171,1020.2676,-435.2778,26469.5585
57199.3589,28519.7943,54271.4149,42741.8053,37117.8836,39717.7935,5816.862,50419.1816,43822.4673,55944.8898,1020.4464,-434.0261,26469.3797
57177.946,28515.1452,54268.0174,42729.333,37090.4356,39714.0384,5813.9563,50393.9688,43811.7832,55935.815,1004.979,-449.0465,26463.8364
57170.4358,28515.9498,54269.8056,42723.8345,37075.7282,39716.9888,5813.3751,50376.2215,43805.7482,55930.7635,995.3678,-461.2058,26462.7188
57185.2326,28522.5213,54270.9678,42736.3515,37101.1645,39723.6943,5818.4266,50395.7123,43819.2934,55943.6381,1004.0402,-451.8181,26465.8481
57208.0761,28525.7399,54269.9397,42748.2426,37126.4219,39725.6166,5819.0972,50427.2282,43825.5966,55947.125,1014.9479,-436.5742,26465.3116
57219.5202,28529.4503,54274.9912,42750.9695,37123.8291,39734.9596,5821.6453,50436.8842,43831.9445,55948.3767,1018.1665,-431.8804,26468.9773
57201.7729,28520.1073,54275.6617,42736.7091,37093.9672,39725.8401,5820.0359,50410.2856,43822.6461,55941.537,1004.4873,-444.6656,26467.7703
57182.9528,28510.2278,54271.8619,42723.6557,37069.5591,39714.0831,5813.3751,50383.5082,43808.4304,55936.4408,991.7915,-456.3332,26463.5235
57196.4532,28509.1102,54272.4431,42726.5167,37086.2335,39719.671,5812.3916,50401.9707,43813.616,55942.2076,1001.0898,-452.2651,26462.8083
57219.3414,28511.9265,54274.5441,42736.6197,37114.352,39724.5884,5809.9329,50423.5625,43831.5868,55949.2707,1016.9595,-439.0329,26467.2786
57223.4988,28516.7545,54275.17,42738.8102,37117.0342,39725.2589,5809.7541,50431.0727,43839.097,55951.1483,1013.7856,-437.6024,26467.368
57197.9284,28514.1617,54275.7958,42732.954,37098.8846,39722.6661,5810.2459,50413.8619,43828.9046,55947.9296,997.5135,-451.684,26464.507
57178.6165,28506.7409,54274.4547,42726.8744,37082.0314,39718.7322,5810.9611,50397.411,43816.03,55944.3086,989.1093,-460.3565,26464.8646
57194.0392,28514.1617,54277.2263,42730.4059,37096.113,39722.2191,5814.2692,50414.3536,43821.9756,55951.7294,1002.878,-447.2136,26470.0502
57217.0615,28527.1257,54278.7015,42739.3466,37116.5872,39729.4611,5818.2925,50443.992,43844.1932,55960.2231,1018.2559,-430.8075,26475.1911
57214.1558,28527.4833,54278.8357,42744.3087,37124.0973,39726.6448,5821.0641,50444.6626,43852.1951,55959.776,1017.9877,-434.3837,26475.1017
57193.5475,28516.2628,54277.3157,42731.7917,37107.5124,39715.4242,5818.2925,50431.1621,43837.2642,55955.6186,1003.9955,-450.03,26471.3913
57173.6097,28513.5359,54274.4547,42720.75,37084.7583,39709.8362,5815.208,50415.1583,43823.3167,55948.8237,985.8459,-461.9658,26465.3563
57198.0178,28519.2579,54277.0028,42734.7869,37103.9808,39718.9558,5816.7726,50434.649,43834.9843,55948.0637,994.2502,-452.891,26467.2786
57220.1461,28530.0761,54283.8871,42752.6683,37129.8194,39734.3785,5820.3936,50461.5158,43854.9668,55962.19,1017.4066,-435.8143,26472.8665
57214.2005,28532.6689,54285.9882,42754.2776,37134.1556,39733.5738,5820.1253,50475.3739,43861.5829,55967.7333,1023.3968,-432.9085,26472.3301
57200.3871,28523.46,54284.96,42745.5157,37113.1897,39728.7458,5816.2808,50457.8501,43851.4799,55962.9053,1006.0966,-444.1738,26467.1445
57183.4892,28523.9071,54284.066,42736.6644,37084.9371,39726.913,5814.7162,50426.4235,43838.203,55954.5904,993.0432,-454.3215,26461.4671
57192.0276,28528.7797,54286.8823,42744.4875,37105.456,39732.2774,5817.8902,50446.2272,43853.1786,55959.3737,1001.2686,-449.3147,26466.6528
57213.7982,28532.1772,54289.4751,42754.4117,37134.1109,39740.8605,5823.4334,50471.9764,43863.3263,55967.1074,1018.1218,-431.9251,26471.0784
57215.7204,28529.8526,54285.9882,42759.0162,37135.6308,39739.3405,5824.4616,50475.508,43860.4206,55963.7547,1017.7195,-432.3274,26472.1066
57195.0674,28525.1588,54282.9931,42748.1085,37108.4064,39729.1481,5822.9417,50457.1348,43845.4002,55953.607,1000.4193,-446.0067,26470.8549
57168.6029,28517.4251,54278.031,42734.8763,37085.3841,39720.6098,5818.0243,50431.4303,43833.7326,55944.7557,985.6224,-458.166,26465.8034
57187.5572,28525.874,54281.4732,42745.8733,37104.2043,39733.842,5822.584,50447.4789,43849.8259,55952.7129,998.9887,-445.7831,26470.8549
57214.2452,28533.6077,54282.9037,42756.8257,37130.6688,39738.8041,5825.8474,50475.4186,43859.6606,55957.6303,1017.7642,-429.1981,26476.9346
57214.5581,28530.9702,54280.7579,42749.2261,37125.6173,39733.1715,5820.9747,50475.5974,43854.475,55956.8256,1013.9197,-435.5013,26472.4642
57200.4318,28524.0859,54283.9319,42744.8452,37108.317,39725.4825,5821.377,50456.0173,43845.5343,55957.4515,1002.0286,-444.4867,26468.5303
57189.256,28519.392,54284.1554,42735.6809,37097.5435,39724.0967,5820.4383,50438.7617,43839.4099,55949.6284,993.0432,-450.7005,26467.9939
57197.2579,28519.392,54282.2778,42738.2737,37108.6299,39732.5903,5822.3605,50456.7772,43848.0377,55952.9364,1002.5203,-440.374,26472.0172
57221.2189,28519.3026,54286.3011,42756.5575,37140.8165,39743.5874,5827.0097,50485.0298,43861.0017,55965.3193,1025.0062,-425.1301,26478.9462
57222.6048,28518.7215,54287.7316,42763.7547,37151.4559,39744.0344,5827.5908,50486.1921,43868.0649,55968.2697,1031.3094,-420.5257,26481.8072
57200.1636,28514.2511,54280.9814,42745.2922,37120.7446,39732.8585,5821.1535,50460.9793,43855.8608,55957.4962,1011.5057,-437.1554,26472.8665
57188.2278,28515.2793,54280.4897,42747.6168,37098.8399,39736.1666,5819.8571,50439.5664,43835.2525,55952.8917,1000.151,-446.6325,26468.6644
57199.8507,28511.6136,54279.9979,42755.4399,37109.6581,39744.6603,5822.0923,50455.5255,43843.2544,55951.4612,1013.5621,-439.5247,26471.7937
57224.7058,28517.5592,54282.9484,42765.9452,37144.8398,39753.1986,5828.7084,50485.0298,43863.818,55958.882,1032.2481,-428.4382,26479.6615
57228.148,28521.359,54284.513,42761.6984,37144.7504,39750.9187,5825.1321,50495.1775,43867.9308,55960.3125,1027.1072,-426.5159,26479.7956
57207.6738,28516.3075,54282.1437,42744.6216,37108.5405,39739.0723,5818.069,50471.1717,43854.5197,55955.3951,1010.7011,-436.6189,26475.8617
57193.9051,28505.8469,54277.1369,42729.0648,37087.9322,39730.1763,5813.5092,50455.5255,43846.5625,55948.9131,995.9489,-452.0863,26468.3068
57202.3094,28504.2375,54272.8454,42730.3612,37098.6164,39732.8585,5808.9495,50460.9793,43853.8939,55946.9461,1000.3299,-448.5548,26464.8199
57215.4969,28510.1831,54271.102,42743.6382,37116.2295,39734.0208,5809.62,50485.1192,43862.3428,55949.7178,1014.4562,-440.1505,26467.3233
57206.1092,28503.567,54267.3022,42735.4574,37107.0206,39725.706,5804.0321,50481.4088,43856.2632,55943.1016,1008.5106,-447.4372,26462.0483
57192.2958,28492.3911,54267.5257,42732.4176,37084.8477,39723.1579,5802.1545,50457.6266,43847.993,55936.709,995.0101,-458.3895,26458.7849
57182.9528,28487.5631,54269.4479,42722.404,37073.5824,39721.0121,5800.7687,50447.4789,43838.6947,55934.6974,985.3095,-463.8433,26457.1309
57185.2773,28489.7983,54268.1515,42723.2981,37084.4007,39720.3863,5799.3829,50458.7442,43844.1038,55932.2834,993.7584,-456.8696,26454.2252
57204.634,28498.4261,54270.8784,42742.7441,37111.8039,39728.567,5797.1925,50489.2766,43863.6392,55936.4855,1010.6564,-443.0562,26456.9074
57204.9469,28500.6166,54271.4149,42744.1299,37112.7427,39728.12,5796.6113,50491.2436,43864.3098,55942.5205,1006.633,-440.5975,26459.9025
57196.9002,28495.7439,54276.5558,42742.7441,37099.6445,39731.9645,5807.2507,50479.9336,43862.2087,55945.8733,995.0101,-447.4819,26462.9424
57182.4163,28498.6496,54278.478,42732.5964,37085.7418,39734.0208,5811.6317,50467.4613,43863.9075,55944.9792,987.9023,-453.9639,26462.9871
57197.3026,28504.9081,54284.96,42738.0502,37106.4842,39741.8886,5815.4315,50481.9006,43877.4973,55956.5127,1002.8332,-440.1952,26469.9608
57227.4327,28511.9712,54285.0941,42751.9083,37124.7679,39745.0179,5815.7444,50501.6595,43885.4545,55963.9335,1016.1549,-429.3323,26473.7606
57222.7836,28508.4397,54278.5227,42748.5555,37120.5658,39744.9285,5811.0058,50500.5866,43877.4973,55959.329,1013.0703,-434.2049,26469.8267
57197.8837,28503.1199,54279.3721,42738.0502,37100.8962,39739.1617,5810.6929,50471.3058,43863.0134,55953.4729,995.4125,-445.962,26466.2504
57179.6894,28497.085,54281.1602,42721.1523,37074.4318,39728.0306,5808.6812,50449.0435,43845.5343,55945.2921,979.4086,-457.2719,26458.472
57193.4134,28496.0121,54282.5907,42728.3049,37091.3744,39730.9363,5808.4577,50468.4895,43855.4138,55950.9248,990.3163,-450.3429,26458.3379
57209.4172,28507.1433,54278.5674,42741.2689,37115.0225,39731.1598,5805.6861,50490.4836,43864.0863,55954.5904,1001.8498,-440.9552,26454.8957
57201.5494,28503.567,54269.4479,42735.9939,37100.4045,39720.2969,5797.0583,50484.404,43863.1028,55948.332,1000.2851,-447.9736,26446.7597
57182.9975,28498.7837,54267.5704,42725.3097,37075.907,39713.5913,5791.5598,50475.508,43841.5557,55935.8597,979.1404,-470.1465,26437.2379
57172.5368,28496.5485,54268.8668,42718.4254,37062.4959,39711.0432,5791.0234,50462.7675,43831.7209,55933.3116,964.3883,-481.9036,26435.0474
57182.8634,28498.739,54266.2293,42721.5993,37067.011,39711.1326,5790.2634,50471.3953,43843.478,55935.5915,972.4349,-472.9182,26436.8802
57199.6272,28499.9907,54270.6102,42733.0881,37094.7272,39720.2969,5791.5598,50498.0832,43857.649,55943.3252,992.015,-456.0649,26444.5245
57204.8575,28504.8634,54272.3984,42739.8384,37108.6746,39725.1248,5794.0185,50498.3068,43867.7967,55946.9908,996.4854,-451.8181,26449.4866
57179.7788,28500.4377,54268.5091,42726.025,37082.5678,39713.0549,5789.6376,50482.884,43852.1504,55936.5302,978.9169,-469.923,26444.7033
57153.8508,28488.6807,54266.4975,42709.3059,37065.9381,39701.7449,5786.553,50461.6499,43836.4148,55928.7965,966.6681,-482.5741,26442.5129
57170.5252,28492.257,54268.1962,42716.9502,37076.0411,39708.4951,5791.6939,50473.1834,43850.9434,55939.9724,976.3688,-470.4595,26447.3855
57195.9615,28499.8119,54274.0971,42738.229,37105.3666,39720.5204,5801.0817,50503.0006,43868.1543,55953.607,1000.7769,-451.5499,26454.0464
57203.427,28505.7575,54279.4168,42739.0784,37118.6435,39726.9577,5806.9825,50511.6731,43872.1329,55956.6021,1004.2191,-448.3312,26457.0415
57193.0557,28499.5437,54279.5062,42729.5119,37095.0848,39721.2356,5806.759,50485.9239,43856.7996,55950.4777,986.3824,-463.4857,26454.5381
57176.6943,28489.9324,54278.7015,42721.1523,37069.7379,39716.5418,5807.2507,50463.8851,43850.8093,55945.8286,974.3124,-477.2991,26452.437
57177.9013,28494.0004,54279.685,42731.8364,37083.1937,39723.4261,5808.0554,50485.2533,43861.3147,55947.8849,984.326,-469.3419,26454.7616
57204.7681,28517.6039,54284.7365,42750.8801,37121.1916,39740.0558,5814.2692,50523.8771,43883.3535,55960.5807,1004.6661,-446.4537,26466.608
57203.2928,28522.1636,54287.1505,42752.8918,37117.2577,39735.6302,5811.8105,50529.018,43881.6994,55962.2794,1005.6943,-447.616,26469.4244
57189.3454,28511.4795,54284.96,42740.6877,37095.3083,39732.635,5808.413,50515.8752,43878.6596,55954.6351,989.8692,-463.3963,26462.9424
57182.8187,28506.6962,54281.4732,42734.5634,37076.4434,39729.3717,5807.4743,50496.3398,43867.7073,55948.5555,976.8158,-475.4215,26458.7402
57192.564,28510.1384,54281.2496,42738.8102,37087.4405,39731.4727,5806.1332,50506.3534,43877.8549,55953.294,990.1822,-465.3633,26460.9307
57215.3628,28508.5291,54282.3225,42749.1814,37121.0128,39738.8041,5807.0272,50527.8111,43887.645,55957.5409,1005.4708,-453.4274,26463.6576
57215.1393,28506.1151,54285.1388,42755.9763,37120.4317,39737.463,5810.5141,50530.8509,43882.4147,55962.9947,1002.5203,-450.7899,26463.4788
57194.9333,28501.5553,54283.1719,42740.0172,37094.9507,39728.7905,5805.2391,50515.9199,43874.1446,55955.1716,988.6622,-465.5421,26456.4604
57180.9411,28487.9208,54283.9319,42724.818,37075.9964,39721.9956,5805.3732,50487.3544,43863.0134,55946.0521,974.7148,-477.7014,26452.8394
57194.8886,28487.1608,54285.273,42732.2388,37089.8992,39725.1695,5811.1399,50496.1163,43877.5867,55949.3601,985.8459,-465.3186,26456.9968
57207.0926,28495.0286,54280.3556,42746.5439,37113.1003,39728.2541,5812.3916,50529.1522,43885.6781,55953.3834,1003.1909,-451.3264,26458.2485
57211.2501,28504.2375,54284.8259,42755.127,37125.7067,39736.8819,5819.0078,50547.8382,43894.5293,55964.5146,1010.9246,-443.1009,26460.6178
57204.4104,28506.4727,54291.9785,42753.4729,37112.4297,39743.1403,5824.2828,50540.0151,43881.4312,55964.6487,1000.0616,-452.3546,26462.4506
57188.8983,28506.6962,54291.5314,42741.5818,37088.8263,39741.531,5822.2264,50527.5875,43870.2106,55959.8207,987.7682,-466.3914,26459.2767
57198.8225,28513.5806,54291.9338,42752.4,37110.731,39752.9751,5825.9368,50548.017,43891.3554,55970.6837,1003.1909,-449.717,26469.6926
57219.6096,28520.8225,54293.9007,42764.7382,37134.7368,39761.0217,5830.4965,50574.3474,43908.4768,55978.0598,1020.8935,-433.2215,26476.1746
