FC3,FCz,FC4,C5,C3,C1,Cz,C2,C4,C6,CP3,CPz,CP4
52689.448,25191.2177,51577.1359,38764.8046,34128.4722,36142.4536,4916.7573,48965.6478,44157.6988,54979.9651,-2811.4915,-3011.2714,22838.7415
52679.0768,25187.6861,51578.0747,38758.6355,34127.1311,36140.0843,4913.7622,48962.0715,44142.276,54977.3723,-2818.5099,-3019.8097,22833.1089
52686.3188,25185.8979,51573.8726,38764.7599,34139.6928,36146.9239,4912.6893,48980.3553,44154.9271,54982.0662,-2805.3224,-3008.3209,22835.1206
52694.3654,25191.5306,51570.1622,38769.7667,34150.064,36149.1591,4909.9177,48984.5574,44170.3945,54986.76,-2794.8171,-3000.319,22834.45
52689.7609,25186.5685,51567.9717,38758.5908,34138.0835,36140.8889,4905.7156,48980.5788,44163.8678,54986.9835,-2802.6849,-3007.6057,22827.0292
52675.9923,25178.2537,51570.2516,38746.7891,34119.4868,36132.3953,4904.1063,48972.4874,44153.3625,54979.6075,-2818.0629,-3023.6095,22821.2625
52667.4539,25176.1079,51569.6704,38750.8571,34116.6705,36135.9715,4906.3414,48964.5749,44150.4121,54980.1439,-2819.3146,-3021.6426,22821.7095
52682.4743,25182.1876,51569.5363,38760.9601,34140.8998,36139.7713,4909.7389,48990.0559,44155.3742,54985.6871,-2801.9696,-3005.0576,22828.5491
52700.9815,25185.7638,51565.1554,38764.4917,34154.6237,36144.6887,4910.6777,49003.7799,44152.5578,54981.932,-2793.923,-2999.9614,22829.1303
52698.1652,25184.378,51568.7764,38764.7599,34144.1184,36145.1358,4910.8565,48992.8275,44150.9932,54982.4238,-2796.9182,-3007.6057,22825.7775
52678.138,25180.5782,51569.0893,38752.2429,34121.0067,36141.2466,4907.9508,48977.3154,44140.7114,54973.9301,-2812.6538,-3019.4521,22819.5637
52676.1711,25180.5335,51571.548,38751.7065,34112.6472,36139.5478,4911.2588,48980.7129,44140.4879,54970.3985,-2815.5148,-3020.0332,22820.8601
52690.0291,25187.1049,51579.8628,38767.8444,34143.7161,36149.7402,4919.0819,48996.1803,44166.5947,54980.4568,-2798.6169,-3005.5046,22827.6104
52705.3177,25188.3566,51583.4838,38780.7637,34162.8939,36155.194,4921.9877,49018.8003,44179.9611,54986.1342,-2789.5868,-2995.9828,22834.3159
52698.3887,25187.2391,51584.3779,38779.4673,34147.1136,36156.8928,4922.4347,49021.3931,44175.5801,54984.659,-2793.5654,-2998.4862,22835.1206
52679.9709,25184.2886,51585.3167,38773.6112,34124.6724,36151.3942,4919.6631,48994.7945,44166.4159,54980.9933,-2807.1105,-3009.6173,22830.2479
52668.4374,25176.5996,51581.5169,38760.8707,34118.9504,36143.0347,4915.9974,48982.3669,44159.174,54975.45,-2819.0911,-3013.8642,22824.1235
52685.0671,25184.4227,51578.7005,38766.5033,34147.65,36149.7402,4918.2326,49005.881,44177.2789,54980.1886,-2807.2,-2999.6485,22827.4316
52701.7415,25193.7658,51583.752,38779.7803,34170.8064,36157.3398,4920.6018,49033.2842,44186.5772,54989.7999,-2791.1067,-2988.9643,22833.5559
52694.1866,25192.2905,51579.8181,38773.4771,34158.1553,36148.9356,4915.8633,49031.049,44180.3634,54984.2119,-2799.198,-2997.905,22827.7892
52671.9242,25180.4888,51574.9902,38758.2779,34132.719,36145.0464,4909.9177,49010.5748,44168.4276,54970.3985,-2813.8161,-3016.457,22819.832
52665.9787,25171.9952,51573.6938,38753.9417,34121.2749,36142.9453,4909.8283,48996.3144,44158.5928,54964.8553,-2817.6606,-3022.8496,22816.658
52680.5073,25176.7337,51568.6423,38765.341,34134.1943,36145.6275,4908.7107,49001.4106,44165.4325,54969.2363,-2803.7578,-3008.768,22818.4462
52694.4548,25185.0039,51572.2185,38774.6394,34148.4994,36144.2417,4907.459,49026.534,44174.0155,54974.7348,-2792.5819,-3001.3472,22820.5025
52686.3188,25180.6229,51569.581,38772.8065,34145.4148,36142.7218,4904.9556,49021.7954,44168.3382,54972.7678,-2802.819,-3006.8457,22818.0885
52671.3878,25172.6657,51568.0164,38763.687,34124.6724,36139.6819,4901.7817,48997.0744,44155.0165,54966.3752,-2817.75,-3019.1392,22815.1381
52663.967,25162.8757,51568.0611,38754.6122,34117.341,36139.9055,4899.2336,48989.6089,44153.4519,54965.8388,-2826.1095,-3024.2801,22811.7853
52678.4062,25165.5132,51563.8143,38756.5345,34131.4673,36142.543,4896.7749,49006.775,44164.4937,54970.1303,-2817.3923,-3017.1275,22813.8417
52686.2741,25169.76,51561.2215,38758.9037,34141.0339,36140.129,4896.149,49022.7789,44167.0418,54970.488,-2813.8608,-3014.4453,22813.35
52683.4577,25169.3577,51564.9766,38761.0942,34139.8716,36142.1853,4897.4454,49022.3318,44167.757,54972.3655,-2816.6324,-3024.0119,22811.0254
52667.2304,25165.2002,51567.6588,38748.2643,34118.9951,36138.6538,4897.8925,49003.0199,44160.2468,54967.4928,-2832.4574,-3034.1148,22807.6279
52666.0234,25159.3888,51565.1107,38742.2293,34114.1671,36136.6868,4894.942,48997.9237,44153.3625,54965.9729,-2834.6926,-3036.5735,22806.4209
52680.4179,25161.4898,51569.4916,38755.2828,34133.032,36140.2631,4896.5961,49023.8965,44169.1875,54971.4714,-2820.8345,-3025.8,22811.2489
52690.5656,25164.3956,51566.8541,38761.4071,34146.0854,36141.7383,4897.9372,49040.6603,44183.6715,54976.2547,-2806.1271,-3015.9205,22815.7192
52683.3236,25161.9816,51563.2778,38759.8872,34129.5898,36138.2961,4891.6787,49029.0821,44176.3401,54970.5774,-2810.8656,-3023.7883,22814.1546
52663.5647,25149.107,51559.1204,38739.3236,34102.4548,36133.2893,4886.2696,49002.5729,44160.5598,54966.6882,-2831.3845,-3040.5521,22808.2985
52667.3645,25150.2246,51560.6403,38739.0107,34095.9281,36139.1902,4889.0412,48988.6701,44163.0185,54968.4316,-2833.3962,-3040.9098,22808.7455
52691.415,25161.9816,51562.0708,38759.9766,34121.9902,36147.8627,4894.495,49017.4145,44179.2905,54976.5676,-2816.4983,-3022.2237,22817.1945
